Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
139,0,854.3416,1,437,2761,2975,4263,507,-10.5,200,1,1,857.0918,1,5,735948.403638213,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
140,0,862.3488,1,936,1551,2975,4263,503,-15,200,0,1,865.1439,0,3,735948.403730889,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
141,1,868.7232,1,936,1551,2975,4263,503,-15,200,0,1,871.9338,0,3,735948.403804667,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
142,1,874.9491,0,936,1551,2975,4263,503,-15,200,0,0,876.1161,1,3,735948.403876726,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
143,0,878.9603,1,936,1551,2975,4263,504,-12.8,200,0,0,882.2111,1,4,735948.403923152,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
144,0,885.6615,0,437,2761,2975,4263,511,-8.3,200,1,1,887.1399,1,3,735948.404000712,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
145,0,895.0593,1,936,1551,2975,4263,508,-12.8,200,0,0,898.3581,1,0,735948.404109483,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
146,0,901.3998,0,936,1551,2975,4263,510,-15,200,0,0,902.3424,1,0,735948.404182868,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
147,0,907.9987,0,936,1551,2975,4263,505,-12.8,200,0,0,909.1745,1,3,735948.404259244,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
148,0,912.5315,1,936,1551,2975,4263,510,-12.8,200,0,0,914.5994,1,0,735948.404311707,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
149,0,917.581,0,936,1551,2975,4263,506,-8.3,200,0,0,918.9456,1,5,735948.404370151,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
150,0,923.9558,0,437,2761,2975,4263,501,-15,200,1,1,925.2767,1,4,735948.404443933,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
151,0,929.7501,0,936,1551,2975,4263,508,-8.3,200,0,1,931.0727,0,3,735948.404510997,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
152,1,933.7655,0,936,1551,2975,4263,508,-8.3,200,0,1,935.0536,0,3,735948.404557471,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
153,1,937.5452,0,936,1551,2975,4263,508,-8.3,200,0,1,938.9563,0,3,735948.404601218,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
154,1,942.4807,1,936,1551,2975,4263,508,-8.3,200,0,0,944.3321,1,3,735948.404658341,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
155,0,947.6361,0,437,2761,2975,4263,507,-10.5,200,1,1,948.9697,1,4,735948.40471801,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
156,0,953.7568,1,936,1551,2975,4263,504,-10.5,200,0,1,957.1639,0,1,735948.404788852,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
157,1,960.1792,0,936,1551,2975,4263,504,-10.5,200,0,0,961.385,1,1,735948.404863185,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
158,0,964.3258,0,437,2761,2975,4263,503,-8.3,200,1,0,965.8175,0,3,735948.404911178,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
159,1,969.5143,0,437,2761,2975,4263,503,-8.3,200,1,1,970.4627,1,3,735948.40497123,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
160,0,975.684,0,437,2761,2975,4263,502,-10.5,200,1,1,976.9146,1,5,735948.405042639,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
161,0,982.4089,0,936,1551,2975,4263,509,-10.5,200,0,0,983.5075,1,0,735948.405120473,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
162,0,986.7561,0,437,2761,2975,4263,502,-8.3,200,1,1,987.8965,1,4,735948.405170788,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
163,0,992.7664,1,936,1551,2975,4263,509,-15,200,0,0,995.0506,1,3,735948.405240352,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
164,0,998.1797,0,936,1551,2975,4263,503,-8.3,200,0,0,999.0776,1,2,735948.405303006,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
165,0,1002.2615,1,936,1551,2975,4263,510,-12.8,200,0,0,1005.1282,1,2,735948.405350249,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
166,0,1008.2079,1,936,1551,2975,4263,507,-10.5,200,0,0,1010.8982,1,2,735948.405419073,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
167,0,1014.002,0,437,2761,2975,4263,501,-12.8,200,1,0,1015.1472,0,0,735948.405486134,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
168,1,1018.8725,0,437,2761,2975,4263,501,-12.8,200,1,1,1020.1877,1,0,735948.405542506,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
169,0,1025.0472,1,437,2761,2975,4263,508,-15,200,1,1,1027.9497,1,3,735948.405613972,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
170,0,1033.1554,1,936,1551,2975,4263,504,-15,200,0,0,1035.3679,1,1,735948.405707817,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
171,0,1038.0546,0,936,1551,2975,4263,505,-15,200,0,0,1039.2712,1,5,735948.405764521,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
172,0,1042.4127,1,936,1551,2975,4263,511,-10.5,200,0,0,1043.0803,1,3,735948.405814962,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
173,0,1046.085,1,437,2761,2975,4263,505,-6,200,1,1,1051.3651,1,0,735948.405857465,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
174,0,1056.4274,0,936,1551,2975,4263,506,-6,200,0,0,1057.8067,1,0,735948.405977169,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
175,0,1060.7867,1,936,1551,2975,4263,504,-12.8,200,0,0,1063.3637,1,4,735948.406027624,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
176,0,1066.3103,0,437,2761,2975,4263,510,-8.3,200,1,1,1067.5972,1,2,735948.406091554,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
177,0,1073.5454,0,437,2761,2975,4263,501,-12.8,200,1,1,1074.9362,1,4,735948.406175294,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
178,0,1080.7876,0,936,1551,2975,4263,508,-6,200,0,1,1082.2725,0,2,735948.406259116,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
179,1,1111.0068,1,936,1551,2975,4263,508,-6,200,0,1,1111.6395,0,2,735948.406608875,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
180,1,1235.5813,0,936,1551,2975,4263,508,-6,200,0,0,1238.576,1,2,735948.40805071,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
181,0,1301.455,0,936,1551,2975,4263,509,-6,200,0,0,1302.5505,1,3,735948.408813137,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37,37
1,0,31.3027,0,936,1551,2975,4263,505,-20,200,0,1,41.105,0,4,735802.589945633,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
2,1,51.7453,0,936,1551,2975,4263,505,-20,200,0,0,54.4052,1,4,735802.590182237,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
3,0,59.4068,1,936,1551,2975,4263,511,-15.5,200,0,1,62.1998,0,5,735802.590270912,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
4,1,70.897,1,936,1551,2975,4263,511,-15.5,200,0,1,81.6496,0,5,735802.5904039,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
5,1,85.517,1,936,1551,2975,4263,511,-15.5,200,0,1,87.7187,0,5,735802.590573113,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
6,1,93.9787,0,936,1551,2975,4263,511,-15.5,200,0,0,96.9118,1,5,735802.59067105,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
7,0,102.393,0,437,2761,2975,4263,503,-8.3,200,1,1,103.3466,1,5,735802.590768437,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
8,0,107.421,1,437,2761,2975,4263,508,-12.8,200,1,1,109.9079,1,4,735802.590826632,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
9,0,115.4306,0,936,1551,2975,4263,507,-13.3,200,0,1,116.4212,0,2,735802.590919336,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
10,1,118.654,1,936,1551,2975,4263,507,-13.3,200,0,0,121.9244,1,2,735802.590956644,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
11,0,126.4872,0,936,1551,2975,4263,510,-17.8,200,0,1,130.3034,0,3,735802.591047306,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
12,1,136.4783,1,936,1551,2975,4263,510,-17.8,200,0,1,145.836,0,3,735802.591162943,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
13,1,153.9715,0,936,1551,2975,4263,510,-17.8,200,0,0,156.7655,1,3,735802.591365411,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
14,0,161.1464,1,936,1551,2975,4263,502,-11,200,0,1,164.0488,0,2,735802.591448454,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
15,1,168.5122,0,936,1551,2975,4263,502,-11,200,0,0,170.7705,1,2,735802.591533706,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
16,0,175.8372,1,437,2761,2975,4263,506,-6,200,1,1,178.4414,1,4,735802.591618486,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
17,0,189.2188,1,437,2761,2975,4263,504,-6,200,1,1,192.5666,1,0,735802.591773366,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
18,0,199.1161,1,437,2761,2975,4263,509,-8.3,200,1,1,202.409,1,4,735802.591887918,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
19,0,208.0737,0,936,1551,2975,4263,508,-20,200,0,0,211.4178,1,3,735802.591991594,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
20,0,216.7102,0,437,2761,2975,4263,510,-6,200,1,1,218.2461,1,5,735802.592091553,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
21,0,222.2031,1,437,2761,2975,4263,511,-6,200,1,1,224.4989,1,1,735802.592155128,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
22,0,227.9415,1,437,2761,2975,4263,501,-8.3,200,1,1,231.3204,1,0,735802.592221545,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
23,0,235.1186,0,936,1551,2975,4263,507,-15.5,200,0,0,237.0893,1,0,735802.592304613,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
24,0,241.8435,1,936,1551,2975,4263,506,-11,200,0,1,245.2016,0,1,735802.592382448,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
25,1,247.0748,0,936,1551,2975,4263,506,-11,200,0,1,248.2103,0,1,735802.592442995,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
26,1,249.8832,0,936,1551,2975,4263,506,-11,200,0,1,251.1336,0,1,735802.5924755,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
27,1,259.4207,0,936,1551,2975,4263,506,-11,200,0,1,260.351,0,1,735802.592585888,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
28,1,265.8175,1,936,1551,2975,4263,506,-11,200,0,0,269.9762,1,1,735802.592659925,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
29,0,274.7675,0,437,2761,2975,4263,509,-6,200,1,1,279.968,1,2,735802.592763513,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
30,0,288.181,1,437,2761,2975,4263,504,-12.8,200,1,1,290.8854,1,0,735802.592918762,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
31,0,296.1377,0,936,1551,2975,4263,505,-11,200,0,1,297.741,0,4,735802.593010853,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
32,1,302.733,0,936,1551,2975,4263,505,-11,200,0,0,304.9579,1,4,735802.593087188,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
33,0,309.4513,0,936,1551,2975,4263,502,-11,200,0,0,311.757,1,5,735802.593164946,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
34,0,317.5889,0,437,2761,2975,4263,508,-15,200,1,1,318.5433,1,3,735802.593259131,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
35,0,322.5168,0,936,1551,2975,4263,511,-17.8,200,0,1,323.3964,0,4,735802.593316167,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
36,1,328.036,1,936,1551,2975,4263,511,-17.8,200,0,1,331.342,0,4,735802.593380046,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
37,1,337.0028,1,936,1551,2975,4263,511,-17.8,200,0,0,341.8097,1,4,735802.593483829,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
38,0,346.8913,1,437,2761,2975,4263,506,-8.3,200,1,1,351.5911,1,2,735802.593598279,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
39,0,357.7809,1,936,1551,2975,4263,504,-17.8,200,0,1,366.2524,0,2,735802.593724316,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
40,1,370.603,0,936,1551,2975,4263,504,-17.8,200,0,1,371.6579,0,2,735802.59387272,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
41,1,373.4435,1,936,1551,2975,4263,504,-17.8,200,0,0,376.5992,1,2,735802.593905596,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
42,0,381.3494,0,437,2761,2975,4263,505,-10.5,200,1,1,382.2274,1,1,735802.5939971,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
43,0,389.1489,1,437,2761,2975,4263,510,-6,200,1,1,393.5174,1,3,735802.594087371,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
44,0,398.6398,0,437,2761,2975,4263,501,-12.8,200,1,0,401.5105,0,1,735802.59419722,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
45,1,403.7602,0,437,2761,2975,4263,501,-12.8,200,1,1,404.837,1,1,735802.594256484,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
46,0,409.3034,0,936,1551,2975,4263,507,-20,200,0,0,411.8905,1,1,735802.594320641,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
47,0,416.6102,0,437,2761,2975,4263,503,-10.5,200,1,1,417.4884,1,2,735802.594405211,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
48,0,421.5402,0,437,2761,2975,4263,509,-8.3,200,1,1,422.499,1,1,735802.594462271,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
49,0,427.9488,1,437,2761,2975,4263,511,-12.8,200,1,1,436.1814,1,3,735802.594536444,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
50,0,445.0226,0,437,2761,2975,4263,509,-15,200,1,1,446.1707,1,4,735802.594734058,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
51,0,452.7133,1,437,2761,2975,4263,502,-10.5,200,1,1,456.735,1,4,735802.594823071,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
52,0,461.092,0,936,1551,2975,4263,510,-20,200,0,1,469.0372,0,0,735802.594920046,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
53,1,472.6422,0,936,1551,2975,4263,510,-20,200,0,1,473.5894,0,0,735802.595053729,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
54,1,475.4988,0,936,1551,2975,4263,510,-20,200,0,1,480.056,0,0,735802.595086792,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
55,1,482.8344,1,936,1551,2975,4263,510,-20,200,0,1,485.649,0,0,735802.595171694,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
56,1,491.2351,1,936,1551,2975,4263,510,-20,200,0,1,501.6342,0,0,735802.595268925,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
57,1,505.4928,0,936,1551,2975,4263,510,-20,200,0,1,509.0032,0,0,735802.595433944,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
58,1,511.0325,1,936,1551,2975,4263,510,-20,200,0,1,513.9025,0,0,735802.595498061,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
59,1,518.2736,1,936,1551,2975,4263,510,-20,200,0,0,523.4209,1,0,735802.59558187,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
60,0,528.5571,0,936,1551,2975,4263,501,-11,200,0,0,530.5714,1,0,735802.595700892,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
61,0,537.0021,1,936,1551,2975,4263,505,-13.3,200,0,1,540.3789,0,5,735802.595798635,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
62,1,546.6312,0,936,1551,2975,4263,505,-13.3,200,0,0,548.8191,1,5,735802.595910083,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
63,0,554.3666,1,936,1551,2975,4263,506,-15.5,200,0,1,557.9031,0,1,735802.595999613,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
64,1,560.1633,0,936,1551,2975,4263,506,-15.5,200,0,1,561.7147,0,1,735802.596066705,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
65,1,565.946,1,936,1551,2975,4263,506,-15.5,200,0,0,570.6806,1,1,735802.596133634,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
66,0,575.2559,0,437,2761,2975,4263,504,-15,200,1,0,577.1231,0,0,735802.596241388,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
67,1,579.5065,1,437,2761,2975,4263,504,-15,200,1,1,582.4278,1,0,735802.596290585,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
68,0,589.2418,0,936,1551,2975,4263,507,-17.8,200,0,1,590.5995,0,0,735802.596403262,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
69,1,592.5844,1,936,1551,2975,4263,507,-17.8,200,0,0,593.9336,1,0,735802.596441949,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
70,0,599.0894,1,936,1551,2975,4263,503,-17.8,200,0,1,602.6467,0,5,735802.596517238,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
71,1,604.34,0,936,1551,2975,4263,503,-17.8,200,0,0,606.2763,1,5,735802.596578009,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
72,0,611.9578,0,936,1551,2975,4263,505,-15.5,200,0,0,613.6277,1,3,735802.596666178,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
73,0,618.2851,0,936,1551,2975,4263,503,-11,200,0,0,619.9468,1,3,735802.596739411,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
74,0,624.6595,1,936,1551,2975,4263,501,-20,200,0,0,628.0382,1,2,735802.596813189,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
75,0,635.3629,0,437,2761,2975,4263,509,-15,200,1,1,636.3582,1,5,735802.596937071,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
76,0,640.2732,1,437,2761,2975,4263,502,-15,200,1,0,644.758,0,1,735802.596993903,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
77,1,646.6103,0,437,2761,2975,4263,502,-15,200,1,1,647.9879,1,1,735802.597067249,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
78,0,653.1799,0,936,1551,2975,4263,507,-17.8,200,0,0,654.5442,1,1,735802.597143286,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
79,0,659.7985,1,437,2761,2975,4263,506,-10.5,200,1,0,664.3739,0,3,735802.59721989,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
80,1,669.7402,0,437,2761,2975,4263,506,-10.5,200,1,1,670.5609,1,3,735802.597334956,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
81,0,675.0377,0,936,1551,2975,4263,511,-13.3,200,0,0,677.2852,1,4,735802.59739627,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
82,0,681.8249,0,936,1551,2975,4263,510,-13.3,200,0,0,683.3241,1,3,735802.597474825,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
83,0,688.4348,1,437,2761,2975,4263,508,-10.5,200,1,1,691.6128,1,0,735802.597551329,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
84,0,697.6745,1,936,1551,2975,4263,505,-13.3,200,0,0,703.0625,1,1,735802.59765827,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
85,0,708.8055,0,936,1551,2975,4263,507,-15.5,200,0,0,710.121,1,2,735802.597787101,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
86,0,714.3682,0,936,1551,2975,4263,501,-13.3,200,0,1,715.3912,0,0,735802.597851484,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
87,1,717.9792,1,936,1551,2975,4263,501,-13.3,200,0,1,721.889,0,0,735802.597893278,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
88,1,724.1255,1,936,1551,2975,4263,501,-13.3,200,0,0,727.7924,1,0,735802.597964416,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
89,0,733.1714,0,437,2761,2975,4263,509,-12.8,200,1,0,734.3589,0,5,735802.598069113,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
90,1,737.5059,0,437,2761,2975,4263,509,-12.8,200,1,1,738.7359,1,5,735802.598119281,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
91,0,743.2996,0,936,1551,2975,4263,502,-20,200,0,1,744.2302,0,5,735802.598186338,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
92,1,745.9094,0,936,1551,2975,4263,502,-20,200,0,1,746.9466,0,5,735802.598216544,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
93,1,760.099,1,936,1551,2975,4263,502,-20,200,0,1,763.6232,0,5,735802.598380775,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
94,1,774.6355,1,936,1551,2975,4263,502,-20,200,0,1,780.9833,0,5,735802.598549022,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
95,1,786.5269,0,936,1551,2975,4263,502,-20,200,0,0,788.3178,1,5,735802.598686654,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
96,0,809.7911,1,437,2761,2975,4263,504,-12.8,200,1,0,813.1816,0,2,735802.598955916,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
97,1,834.6641,1,437,2761,2975,4263,504,-12.8,200,1,1,839.8048,1,2,735802.599243797,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37,37
1,0,169.1963,0,936,1551,2975,4263,507,-20,200,0,0,170.9703,1,5,735805.612374957,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
2,0,182.8207,0,437,2761,2975,4263,502,-15,200,1,0,184.3215,0,1,735805.612532647,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
3,1,185.8851,0,437,2761,2975,4263,502,-15,200,1,1,187.2189,1,1,735805.612568115,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
4,0,191.2598,0,437,2761,2975,4263,501,-6,200,1,0,192.0215,0,3,735805.612630322,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
5,1,197.9058,0,437,2761,2975,4263,501,-6,200,1,1,199.0565,1,3,735805.612707243,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
6,0,202.8695,0,437,2761,2975,4263,511,-10.5,200,1,0,203.467,0,1,735805.612764693,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
7,1,205.2951,0,437,2761,2975,4263,511,-10.5,200,1,1,206.7129,1,1,735805.612792767,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
8,0,212.2111,1,936,1551,2975,4263,505,-20,200,0,1,215.5401,0,4,735805.612872814,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
9,1,218.0851,0,936,1551,2975,4263,505,-20,200,0,0,219.4556,1,4,735805.6129408,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
10,0,224.1256,1,437,2761,2975,4263,509,-15,200,1,0,227.0988,0,5,735805.613010713,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
11,1,233.0235,1,437,2761,2975,4263,509,-15,200,1,1,236.456,1,5,735805.613113698,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
12,0,242.0993,1,437,2761,2975,4263,503,-6,200,1,1,245.1508,1,4,735805.613218742,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
13,0,249.6914,0,936,1551,2975,4263,508,-15.5,200,0,0,251.2259,1,3,735805.613306614,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
14,0,254.9749,0,437,2761,2975,4263,506,-12.8,200,1,0,255.9542,0,2,735805.613367765,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
15,1,259.4595,1,437,2761,2975,4263,506,-12.8,200,1,1,262.5854,1,2,735805.61341967,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
16,0,266.8264,1,936,1551,2975,4263,504,-13.3,200,0,0,270.6046,1,1,735805.613504935,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
17,0,275.0104,1,437,2761,2975,4263,510,-10.5,200,1,0,278.4076,0,3,735805.613599657,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
18,1,283.2317,1,437,2761,2975,4263,510,-10.5,200,1,1,286.6791,1,3,735805.613694811,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
19,0,293.5262,1,936,1551,2975,4263,511,-20,200,0,1,297.0685,0,2,735805.613813961,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
20,1,303.3021,0,936,1551,2975,4263,511,-20,200,0,0,306.1928,1,2,735805.613927108,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
21,0,311.4973,1,936,1551,2975,4263,504,-15.5,200,0,0,314.7453,1,2,735805.61402196,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
22,0,318.7298,0,437,2761,2975,4263,508,-15,200,1,1,320.0534,1,4,735805.614105669,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
23,0,327.8858,1,936,1551,2975,4263,501,-13.3,200,0,0,330.7592,1,5,735805.614211641,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
24,0,334.7222,1,936,1551,2975,4263,505,-17.8,200,0,0,338.5329,1,3,735805.614290766,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
25,0,343.8212,0,437,2761,2975,4263,506,-15,200,1,1,345.519,1,2,735805.614396079,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
26,0,348.8102,1,936,1551,2975,4263,502,-15.5,200,0,0,352.5421,1,5,735805.614453822,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
27,0,356.5337,0,936,1551,2975,4263,507,-11,200,0,0,357.7401,1,0,735805.614543214,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
28,0,362.6448,1,437,2761,2975,4263,509,-6,200,1,1,367.1919,1,2,735805.614613945,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
29,0,370.82,0,936,1551,2975,4263,509,-11,200,0,0,371.5919,1,5,735805.614708565,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37,37
