Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,originalFile,LeftTemperature,RightTemperature
56,0,593.092,0,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,1.0,594.402,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
57,0,607.1313,0,460,1105.0,2857.0,4205.0,801.0,0.0,200.0,0.0,0.0,607.8752,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
58,0,613.3114,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,0.0,613.973,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
59,1,626.2492,1,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,1.0,626.6788,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
60,0,639.3334,0,460,1105.0,2857.0,4205.0,801.0,0.0,200.0,0.0,0.0,642.879,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
61,0,648.4456,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,0.0,649.6014,0.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
62,1,658.822,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,1.0,659.2507,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
63,0,675.8513,0,460,1105.0,2857.0,4205.0,901.0,0.0,200.0,0.0,0.0,676.9981,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
64,0,681.3299,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,0.0,682.5137,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
65,0,687.6649,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,0.0,689.0177,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
66,1,699.5847,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,0.0,701.0406,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
67,1,709.7201,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,1.0,710.3637,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
68,0,715.3801,1,460,1105.0,2857.0,4205.0,501.0,0.0,200.0,0.0,1.0,719.301,0.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
69,1,726.5382,0,460,1105.0,2857.0,4205.0,501.0,0.0,200.0,0.0,0.0,727.9328,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
70,0,733.1155,0,460,1105.0,2857.0,4205.0,751.0,0.0,200.0,0.0,0.0,734.7778,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
71,0,739.6524,0,730,2058.0,2857.0,4205.0,601.0,0.0,200.0,1.0,1.0,740.6901,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
72,0,746.2616,0,730,2058.0,2857.0,4205.0,651.0,0.0,200.0,1.0,1.0,747.0005,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
73,0,751.7711,1,460,1105.0,2857.0,4205.0,851.0,0.0,200.0,0.0,0.0,756.1558,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
74,0,761.3951,0,460,1105.0,2857.0,4205.0,901.0,0.0,200.0,0.0,0.0,762.5534,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
75,0,768.7414,0,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,1.0,769.7022,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
76,0,775.2234,0,730,2058.0,2857.0,4205.0,601.0,0.0,200.0,1.0,1.0,776.6841,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
77,0,780.7165,0,730,2058.0,2857.0,4205.0,701.0,0.0,200.0,1.0,0.0,782.2688,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
78,1,790.9318,0,730,2058.0,2857.0,4205.0,701.0,0.0,200.0,1.0,1.0,791.3734,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
79,0,796.1626,0,730,2058.0,2857.0,4205.0,651.0,0.0,200.0,1.0,1.0,796.9971,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
80,0,801.6191,0,730,2058.0,2857.0,4205.0,501.0,0.0,200.0,1.0,1.0,802.6836,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
81,0,813.1536,0,460,1105.0,2857.0,4205.0,1001.0,0.0,200.0,0.0,0.0,814.7898,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
82,0,821.2892,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,0.0,822.95,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
83,0,828.3596,0,460,1105.0,2857.0,4205.0,801.0,0.0,200.0,0.0,0.0,829.6464,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
84,0,834.8905,0,460,1105.0,2857.0,4205.0,951.0,0.0,200.0,0.0,0.0,837.1302,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
85,0,842.1778,0,730,2058.0,2857.0,4205.0,551.0,0.0,200.0,1.0,1.0,843.1174,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
86,0,847.3847,0,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,0.0,848.7505,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
87,1,890.2602,1,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,0.0,896.3927,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
88,1,906.0114,1,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,0.0,912.074,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
89,1,933.2739,0,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,1.0,934.5261,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
90,0,946.6227,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,1.0,947.5156,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
91,0,962.99,1,730,2058.0,2857.0,4205.0,501.0,0.0,200.0,1.0,1.0,963.6577,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
92,0,966.1071,0,460,1105.0,2857.0,4205.0,601.0,0.0,200.0,0.0,1.0,969.6176,0.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
93,1,977.8429,0,460,1105.0,2857.0,4205.0,601.0,0.0,200.0,0.0,0.0,979.1731,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
94,0,983.7167,0,460,1105.0,2857.0,4205.0,1001.0,0.0,200.0,0.0,0.0,984.8386,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
95,0,990.6115,0,460,1105.0,2857.0,4205.0,801.0,0.0,200.0,0.0,0.0,992.0912,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
96,0,997.9023,0,460,1105.0,2857.0,4205.0,651.0,0.0,200.0,0.0,0.0,999.8975,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
97,0,1005.6591,0,460,1105.0,2857.0,4205.0,851.0,0.0,200.0,0.0,0.0,1007.0882,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
98,0,1012.6683,0,460,1105.0,2857.0,4205.0,701.0,0.0,200.0,0.0,1.0,1013.2926,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
99,1,1020.146,0,460,1105.0,2857.0,4205.0,701.0,0.0,200.0,0.0,1.0,1020.9799,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
100,1,1031.6797,0,460,1105.0,2857.0,4205.0,701.0,0.0,200.0,0.0,0.0,1032.8745,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
101,0,1037.7712,0,730,2058.0,2857.0,4205.0,601.0,0.0,200.0,1.0,1.0,1038.4495,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
102,0,1043.4694,0,730,2058.0,2857.0,4205.0,701.0,0.0,200.0,1.0,1.0,1043.943,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
103,0,1049.8801,0,460,1105.0,2857.0,4205.0,751.0,0.0,200.0,0.0,1.0,1050.9256,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
104,1,1066.6852,0,460,1105.0,2857.0,4205.0,751.0,0.0,200.0,0.0,0.0,1067.5806,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
105,0,1073.3931,0,460,1105.0,2857.0,4205.0,851.0,0.0,200.0,0.0,0.0,1074.8636,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
106,0,1080.2498,0,460,1105.0,2857.0,4205.0,1001.0,0.0,200.0,0.0,0.0,1081.8317,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
107,0,1086.7629,0,460,1105.0,2857.0,4205.0,801.0,0.0,200.0,0.0,0.0,1088.9861,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
108,0,1093.9466,0,730,2058.0,2857.0,4205.0,501.0,0.0,200.0,1.0,1.0,1094.7636,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
109,0,1098.375,0,730,2058.0,2857.0,4205.0,651.0,0.0,200.0,1.0,1.0,1099.0079,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
110,0,1103.9925,0,730,2058.0,2857.0,4205.0,901.0,0.0,200.0,1.0,1.0,1104.6913,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
111,0,1113.765,1,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,1.0,1114.3806,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
112,0,1117.9946,0,730,2058.0,2857.0,4205.0,651.0,0.0,200.0,1.0,1.0,1121.0591,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
113,0,1125.4663,0,730,2058.0,2857.0,4205.0,551.0,0.0,200.0,1.0,0.0,1127.0201,0.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
114,1,1133.4484,0,730,2058.0,2857.0,4205.0,551.0,0.0,200.0,1.0,1.0,1134.6978,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
115,0,1138.5309,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,0.0,1139.7639,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
116,1,1163.5337,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,0.0,1164.8519,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
117,1,1172.2561,1,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,1.0,1175.9184,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
118,0,1180.7823,0,460,1105.0,2857.0,4205.0,501.0,0.0,200.0,0.0,0.0,1183.2061,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
119,0,1188.6877,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,0.0,1190.3005,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
120,1,1199.9602,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,1.0,1200.7639,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
121,0,1206.2166,0,730,2058.0,2857.0,4205.0,601.0,0.0,200.0,1.0,1.0,1207.4975,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
122,0,1213.0836,0,460,1105.0,2857.0,4205.0,901.0,0.0,200.0,0.0,1.0,1214.1109,0.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
123,1,1222.3783,0,460,1105.0,2857.0,4205.0,901.0,0.0,200.0,0.0,0.0,1224.1038,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
124,0,1228.8237,0,460,1105.0,2857.0,4205.0,751.0,0.0,200.0,0.0,0.0,1230.9873,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
125,0,1236.6551,0,730,2058.0,2857.0,4205.0,801.0,0.0,200.0,1.0,1.0,1237.5142,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
126,0,1241.8701,0,730,2058.0,2857.0,4205.0,851.0,0.0,200.0,1.0,1.0,1242.5018,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
127,0,1246.5584,0,460,1105.0,2857.0,4205.0,601.0,0.0,200.0,0.0,0.0,1248.8051,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
128,0,1254.4591,0,730,2058.0,2857.0,4205.0,1001.0,0.0,200.0,1.0,1.0,1254.9131,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
129,0,1258.5221,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,1.0,1259.5755,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
130,0,1264.7301,0,460,1105.0,2857.0,4205.0,751.0,0.0,200.0,0.0,0.0,1266.1943,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
131,0,1271.6331,0,730,2058.0,2857.0,4205.0,851.0,0.0,200.0,1.0,1.0,1272.5354,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
132,0,1283.8687,0,730,2058.0,2857.0,4205.0,901.0,0.0,200.0,1.0,1.0,1284.4753,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
133,0,1289.2376,0,730,2058.0,2857.0,4205.0,801.0,0.0,200.0,1.0,0.0,1290.7312,0.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
134,1,1299.1473,0,730,2058.0,2857.0,4205.0,801.0,0.0,200.0,1.0,1.0,1300.0648,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
135,0,1303.4431,0,460,1105.0,2857.0,4205.0,701.0,0.0,200.0,0.0,0.0,1304.7372,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
136,0,1309.5426,0,460,1105.0,2857.0,4205.0,651.0,0.0,200.0,0.0,0.0,1311.822,1.0,3.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
137,0,1317.4235,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,0.0,1319.832,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
138,0,1325.9753,0,460,1105.0,2857.0,4205.0,801.0,0.0,200.0,0.0,0.0,1327.6691,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
139,0,1333.2065,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,0.0,1334.3932,0.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
140,1,1341.9421,0,730,2058.0,2857.0,4205.0,951.0,0.0,200.0,1.0,1.0,1342.3844,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
141,0,1346.1764,0,460,1105.0,2857.0,4205.0,501.0,0.0,200.0,0.0,0.0,1347.6678,1.0,0.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
142,0,1351.9466,0,460,1105.0,2857.0,4205.0,651.0,0.0,200.0,0.0,0.0,1354.5113,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
143,0,1360.2349,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,1.0,1362.0101,0.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
144,1,1368.385,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,1.0,1369.669,0.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
145,1,1379.0277,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,1.0,1380.2589,0.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
146,1,1395.8986,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,1.0,1396.7278,0.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
147,1,1407.0455,0,460,1105.0,2857.0,4205.0,551.0,0.0,200.0,0.0,0.0,1408.8156,1.0,1.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
148,0,1413.4223,0,460,1105.0,2857.0,4205.0,851.0,0.0,200.0,0.0,0.0,1414.2644,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
149,0,1420.1219,0,460,1105.0,2857.0,4205.0,701.0,0.0,200.0,0.0,0.0,1421.3713,1.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
150,0,1427.0104,0,730,2058.0,2857.0,4205.0,901.0,0.0,200.0,1.0,1.0,1427.5443,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
151,0,1430.8598,1,730,2058.0,2857.0,4205.0,751.0,0.0,200.0,1.0,1.0,1433.7791,1.0,4.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
152,0,1436.9769,0,460,1105.0,2857.0,4205.0,601.0,0.0,200.0,0.0,0.0,1438.9161,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
153,0,1443.1889,0,730,2058.0,2857.0,4205.0,801.0,0.0,200.0,1.0,1.0,1444.335,1.0,5.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
154,0,1458.7802,0,460,1105.0,2857.0,4205.0,1001.0,0.0,200.0,0.0,1.0,1459.3966,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
155,1,1506.5974,0,460,1105.0,2857.0,4205.0,1001.0,0.0,200.0,0.0,1.0,1508.1927,0.0,2.0,25_06_2014 level23_spatial_F+V 10_37 Block6-14.txt,37,37
1,0,4.4355,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,0.0,6.5048,1.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
2,0,12.6694,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,0.0,13.6674,0.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
3,1,24.1204,1,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,1.0,32.1473,1.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
4,0,40.1308,1,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,43.9896,1.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
5,0,53.6515,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,0.0,54.8386,1.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
6,0,61.394,0,460,1105.0,2857.0,4205.0,801.0,10.0,200.0,0.0,0.0,62.2759,1.0,5.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
7,0,65.6093,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,0.0,66.854,1.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
8,0,70.3635,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,1.0,71.9348,1.0,5.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
9,0,82.8416,0,460,1105.0,2857.0,4205.0,951.0,10.0,200.0,0.0,0.0,83.876,1.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
10,0,87.4279,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,1.0,88.5314,0.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
11,1,96.2734,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,1.0,97.6683,0.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
12,1,103.6361,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,1.0,105.9895,0.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
13,1,111.8786,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,0.0,113.1502,1.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
14,0,116.2754,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,0.0,117.5641,1.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
15,0,120.6313,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,0.0,121.675,0.0,5.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
16,1,128.0271,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,1.0,129.1777,1.0,5.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
17,0,138.6332,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,139.5069,1.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
18,0,146.6528,0,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,1.0,147.5407,1.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
19,0,159.1483,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,0.0,160.0346,0.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
20,1,166.6811,1,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,168.579,1.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
21,0,179.4207,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,1.0,183.5947,0.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
22,1,190.136,1,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,0.0,191.4586,1.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
23,0,199.0572,0,730,2058.0,2857.0,4205.0,551.0,10.0,200.0,1.0,1.0,202.5835,1.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
24,0,213.7511,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,1.0,215.1457,1.0,3.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
25,0,234.6943,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,1.0,237.161,0.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
26,1,248.3465,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,1.0,249.2652,0.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
27,1,255.9512,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,0.0,256.8299,1.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
28,0,260.2345,1,730,2058.0,2857.0,4205.0,751.0,10.0,200.0,1.0,0.0,264.4538,0.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
29,1,271.7368,0,730,2058.0,2857.0,4205.0,751.0,10.0,200.0,1.0,1.0,273.2578,1.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
30,0,286.6198,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,287.2459,0.0,4.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
31,1,294.4404,1,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,1.0,299.1171,1.0,4.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
32,0,308.8217,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,0.0,310.2146,1.0,4.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
33,0,313.304,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,0.0,314.4912,1.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
34,0,326.3725,0,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,1.0,327.5225,1.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
35,0,336.8894,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,0.0,338.0998,0.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
36,1,345.5254,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,347.1483,1.0,1.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
37,0,355.8375,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,0.0,357.3968,0.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
38,1,366.3034,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,1.0,370.1198,1.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
39,0,381.145,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,1.0,382.8152,1.0,2.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
40,0,391.3278,1,460,1105.0,2857.0,4205.0,651.0,10.0,200.0,0.0,0.0,396.1558,1.0,5.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
41,0,406.5866,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,1.0,408.4075,1.0,5.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
42,0,421.3933,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,0.0,422.7918,1.0,4.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
43,0,426.2474,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,427.1127,0.0,0.0,01_05_2015 level23_spatial_F+V 10_23 Block10-20.txt,37,37
