Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
45,0,501.5887,1,460,1105,2857,4205,506,-12.5,200,0,0,502.5938,1,3,736351.376313862,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
46,0,506.2539,0,460,1105,2857,4205,505,2.5,200,0,1,507.4305,0,0,736351.376367858,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
47,1,512.793,0,460,1105,2857,4205,505,2.5,200,0,0,513.8917,1,0,736351.376443542,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
48,0,517.8066,1,730,2058,2857,4205,504,2.5,200,1,1,519.167,1,4,736351.376501569,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
49,0,525.5185,1,730,2058,2857,4205,503,-6.5,200,1,0,526.2415,0,5,736351.376590828,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
50,1,532.4072,0,730,2058,2857,4205,503,-6.5,200,1,1,533.5278,1,5,736351.376670558,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
51,0,538.7525,1,460,1105,2857,4205,509,-12.5,200,0,0,539.9036,1,0,736351.376743999,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
52,0,543.6017,1,460,1105,2857,4205,511,-9.5,200,0,1,544.3354,0,0,736351.376800124,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
53,1,548.8713,0,460,1105,2857,4205,511,-9.5,200,0,0,550.0994,1,0,736351.376861115,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
54,0,554.3443,1,460,1105,2857,4205,508,-0.5,200,0,1,555.6296,0,0,736351.376924459,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
55,1,560.8004,1,460,1105,2857,4205,508,-0.5,200,0,0,561.7431,1,0,736351.376999183,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
56,0,566.7729,1,460,1105,2857,4205,506,-6.5,200,0,0,567.7312,1,3,736351.377068309,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
57,0,575.4042,1,460,1105,2857,4205,502,-12.5,200,0,0,576.4281,1,5,736351.377168208,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
58,0,580.2967,0,460,1105,2857,4205,507,-3.5,200,0,0,581.4926,1,5,736351.377224835,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
59,0,585.2613,1,730,2058,2857,4205,510,-9.5,200,1,1,586.9077,1,2,736351.377282295,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
60,0,592.5021,1,730,2058,2857,4205,503,-9.5,200,1,1,593.9286,1,4,736351.377366101,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
61,0,599.2514,1,460,1105,2857,4205,509,-3.5,200,0,0,600.8051,1,4,736351.377444218,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
62,0,604.5091,1,460,1105,2857,4205,504,2.5,200,0,1,606.0388,0,2,736351.377505071,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
63,1,610.7816,1,460,1105,2857,4205,504,2.5,200,0,1,612.1518,0,2,736351.377577669,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
64,1,617.3161,1,460,1105,2857,4205,504,2.5,200,0,0,618.0639,1,2,736351.3776533,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
65,0,621.7643,1,460,1105,2857,4205,501,-0.5,200,0,0,623.028,1,2,736351.377704784,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
66,0,626.7936,1,730,2058,2857,4205,508,-3.5,200,1,1,628.2366,1,3,736351.377762993,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
67,0,633.1055,0,460,1105,2857,4205,511,-6.5,200,0,1,634.8021,0,5,736351.377836047,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
68,1,640.3903,0,460,1105,2857,4205,511,-6.5,200,0,0,641.3713,1,5,736351.377920362,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
69,0,644.6056,1,730,2058,2857,4205,505,-3.5,200,1,1,645.8788,1,2,736351.37796915,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
70,0,651.6292,1,460,1105,2857,4205,504,-9.5,200,0,1,652.9955,0,2,736351.378050442,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
71,1,656.602,1,460,1105,2857,4205,504,-9.5,200,0,0,657.8766,1,2,736351.378107998,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
72,0,662.3955,1,460,1105,2857,4205,506,-0.5,200,0,0,663.4887,1,5,736351.378175052,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
73,0,667.452,0,730,2058,2857,4205,503,-3.5,200,1,1,668.7643,1,5,736351.378233576,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
74,0,674.7988,1,460,1105,2857,4205,502,2.5,200,0,1,676.18,0,5,736351.378318609,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
75,1,683.6229,1,460,1105,2857,4205,502,2.5,200,0,0,684.8862,1,5,736351.37842074,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
76,0,688.6105,1,460,1105,2857,4205,510,-12.5,200,0,0,689.5753,1,4,736351.378478466,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
77,0,693.3878,1,730,2058,2857,4205,507,-3.5,200,1,0,702.8273,0,0,736351.378533759,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
78,1,708.2298,1,730,2058,2857,4205,507,-3.5,200,1,1,714.5166,1,0,736351.378705542,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
79,0,719.0892,1,460,1105,2857,4205,509,-9.5,200,0,1,725.4785,0,1,736351.378831229,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
80,1,733.1438,0,460,1105,2857,4205,509,-9.5,200,0,0,734.3999,1,1,736351.378993898,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
81,0,737.5317,1,460,1105,2857,4205,509,-3.5,200,0,1,746.0182,0,3,736351.379044684,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
82,1,750.1518,0,460,1105,2857,4205,509,-3.5,200,0,1,751.61,0,3,736351.37919075,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
83,1,755.4694,0,460,1105,2857,4205,509,-3.5,200,0,0,757.2682,1,3,736351.379252296,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
84,0,761.1453,0,460,1105,2857,4205,508,-12.5,200,0,1,763.8905,0,1,736351.37931799,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
85,1,770.7834,1,460,1105,2857,4205,508,-12.5,200,0,1,778.4394,0,1,736351.379429542,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
86,1,782.1301,0,460,1105,2857,4205,508,-12.5,200,0,0,783.2093,1,1,736351.379560869,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
87,0,787.3581,1,730,2058,2857,4205,505,2.5,200,1,1,794.8257,1,2,736351.379621378,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
88,0,799.6062,1,460,1105,2857,4205,504,-0.5,200,0,1,805.3201,0,3,736351.379763139,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
89,1,809.3586,1,460,1105,2857,4205,504,-0.5,200,0,0,814.5366,1,3,736351.379876014,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
90,0,817.72,1,460,1105,2857,4205,501,-9.5,200,0,0,828.1935,1,3,736351.379972789,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
91,0,831.4579,0,730,2058,2857,4205,507,-6.5,200,1,1,833.3251,1,1,736351.380131793,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
92,0,837.3737,0,730,2058,2857,4205,506,2.5,200,1,0,839.4729,0,3,736351.380200263,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
93,1,843.2625,1,730,2058,2857,4205,506,2.5,200,1,1,848.1016,1,3,736351.38026842,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
94,0,853.2094,1,730,2058,2857,4205,502,-9.5,200,1,1,859.1318,1,3,736351.380383546,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
95,0,864.1067,1,460,1105,2857,4205,510,-3.5,200,0,1,870.2319,0,2,736351.380509672,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
96,1,878.633,1,460,1105,2857,4205,510,-3.5,200,0,0,882.5432,1,2,736351.380677801,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
97,0,885.6973,1,460,1105,2857,4205,503,-6.5,200,0,1,892.2816,0,2,736351.380759564,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
98,1,896.6881,0,460,1105,2857,4205,503,-6.5,200,0,0,899.1207,1,2,736351.380886772,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
99,0,902.5138,1,460,1105,2857,4205,509,-3.5,200,0,1,906.8076,0,0,736351.380954199,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
100,1,910.3551,0,460,1105,2857,4205,509,-3.5,200,0,1,916.2029,0,0,736351.381044955,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
101,1,919.8254,1,460,1105,2857,4205,509,-3.5,200,0,0,924.4428,1,0,736351.381154565,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
102,0,928.0189,0,730,2058,2857,4205,510,2.5,200,1,1,930.4951,1,5,736351.381249397,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
103,0,934.6517,0,460,1105,2857,4205,506,-12.5,200,0,1,940.4665,0,3,736351.381326166,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
104,1,946.6579,0,460,1105,2857,4205,506,-12.5,200,0,0,948.049,1,3,736351.381465126,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
105,0,951.3255,0,730,2058,2857,4205,505,-9.5,200,1,1,953.7189,1,3,736351.381519149,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
106,0,960.2872,0,730,2058,2857,4205,511,-9.5,200,1,1,968.035,1,5,736351.381622873,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
107,0,972.4563,1,460,1105,2857,4205,504,2.5,200,0,0,976.8514,1,0,736351.381763719,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
108,0,980.3316,1,460,1105,2857,4205,502,-9.5,200,0,1,985.0048,0,0,736351.381854868,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
109,1,989.4777,1,460,1105,2857,4205,502,-9.5,200,0,0,994.2795,1,0,736351.381960726,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
110,0,997.9704,1,730,2058,2857,4205,501,-12.5,200,1,0,1002.1605,0,4,736351.382059021,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
111,1,1007.4256,1,730,2058,2857,4205,501,-12.5,200,1,0,1011.6238,0,4,736351.382168456,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
112,1,1015.8309,0,730,2058,2857,4205,501,-12.5,200,1,0,1017.4998,0,4,736351.38226574,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
113,1,1021.5419,1,730,2058,2857,4205,501,-12.5,200,1,1,1025.2069,1,4,736351.382331839,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
114,0,1029.6642,1,460,1105,2857,4205,507,-12.5,200,0,1,1035.1664,0,2,736351.382425847,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
115,1,1044.4504,1,460,1105,2857,4205,507,-12.5,200,0,0,1047.7344,1,2,736351.382596984,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
116,0,1051.3723,1,730,2058,2857,4205,503,-6.5,200,1,1,1055.8449,1,1,736351.382677098,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
117,0,1061.1334,0,460,1105,2857,4205,506,-0.5,200,0,1,1065.2039,0,3,736351.382790074,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
118,1,1069.177,0,460,1105,2857,4205,506,-0.5,200,0,0,1070.8011,1,3,736351.382883171,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
119,0,1074.6126,1,460,1105,2857,4205,503,-9.5,200,0,0,1078.7874,1,5,736351.382946083,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
120,0,1082.0082,0,460,1105,2857,4205,511,-3.5,200,0,1,1083.5633,0,1,736351.383031681,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
121,1,1095.2251,0,460,1105,2857,4205,511,-3.5,200,0,0,1096.4421,1,1,736351.383184654,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
122,0,1100.6661,0,460,1105,2857,4205,502,-0.5,200,0,1,1102.2954,0,2,736351.383247628,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
123,1,1108.0972,0,460,1105,2857,4205,502,-0.5,200,0,0,1109.4652,1,2,736351.383333637,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
124,0,1113.0648,0,730,2058,2857,4205,509,-3.5,200,1,1,1114.6989,1,4,736351.383391132,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
125,0,1118.9912,0,730,2058,2857,4205,504,2.5,200,1,1,1120.5382,1,4,736351.383459725,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
126,0,1124.4196,0,460,1105,2857,4205,510,-6.5,200,0,0,1125.9004,1,0,736351.383522553,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
127,0,1129.8451,0,730,2058,2857,4205,501,-9.5,200,1,1,1131.2973,1,0,736351.383585348,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
128,0,1135.3963,1,460,1105,2857,4205,507,2.5,200,0,1,1141.1799,0,4,736351.383649598,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
129,1,1145.5744,1,460,1105,2857,4205,507,2.5,200,0,0,1148.4976,1,4,736351.383767401,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
130,0,1152.2062,1,730,2058,2857,4205,508,-0.5,200,1,1,1157.3731,1,5,736351.383844157,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
131,0,1162.1328,1,730,2058,2857,4205,507,-3.5,200,1,1,1168.7874,1,3,736351.383959049,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
132,0,1173.1182,1,460,1105,2857,4205,506,-0.5,200,0,0,1176.5019,1,4,736351.384086194,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
133,0,1180.3742,1,730,2058,2857,4205,503,-3.5,200,1,1,1184.4834,1,1,736351.384170176,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
134,0,1189.1896,1,730,2058,2857,4205,510,-3.5,200,1,0,1193.6657,0,5,736351.384272206,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
135,1,1198.6034,1,730,2058,2857,4205,510,-3.5,200,1,1,1202.6554,1,5,736351.384381162,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
136,0,1207.0544,1,460,1105,2857,4205,505,-3.5,200,0,0,1210.9899,1,4,736351.384478975,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
137,0,1214.1227,1,460,1105,2857,4205,508,-3.5,200,0,1,1217.701,0,5,736351.384560784,22_01_2016 level23_spatial_Robin 08_53_31.929 log.txt,37,37
1,0,762.8086,0,460,1105,2857,4205,505,-0.5,200,0,0,805.7291,1,5,736351.715665667,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,33,33
2,0,816.5604,1,730,2058,2857,4205,507,-6.5,200,1,1,823.2357,1,3,736351.716287794,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,36,36
3,0,834.7233,1,730,2058,2857,4205,503,-0.5,200,1,0,840.9115,0,4,736351.716498013,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,32.5716958358479,32.5716958358479
4,1,844.7849,1,730,2058,2857,4205,503,-0.5,200,1,1,851.4976,1,4,736351.716614466,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,29,29
5,0,858.5419,0,460,1105,2857,4205,504,-0.5,200,0,0,860.7735,1,3,736351.716773691,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,27,27
6,0,866.7404,0,730,2058,2857,4205,510,-3.5,200,1,0,869.4025,0,4,736351.716868581,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,26,26
7,1,875.3431,1,730,2058,2857,4205,510,-3.5,200,1,1,881.7793,1,4,736351.716968149,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,25,25
8,0,889.4992,0,460,1105,2857,4205,508,2.5,200,0,1,892.1089,0,2,736351.717131993,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,24,24
9,1,896.4633,1,460,1105,2857,4205,508,2.5,200,0,0,902.6489,1,2,736351.717212596,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,23,23
10,0,907.3316,1,460,1105,2857,4205,511,-6.5,200,0,1,912.4531,0,2,736351.717338387,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,22,22
11,1,916.1385,0,460,1105,2857,4205,511,-6.5,200,0,0,917.4471,1,2,736351.717440318,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,21,21
12,0,922.0379,1,460,1105,2857,4205,506,2.5,200,0,0,926.4122,1,5,736351.717508598,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,21,21
13,0,931.1803,1,730,2058,2857,4205,501,-9.5,200,1,0,935.663,0,5,736351.717614413,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,20,20
14,1,943.9286,1,730,2058,2857,4205,501,-9.5,200,1,0,949.2791,0,5,736351.717761963,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,19,19
15,1,953.366,0,730,2058,2857,4205,501,-9.5,200,1,1,956.4887,1,5,736351.717871192,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,18,18
16,0,962.0221,1,460,1105,2857,4205,502,2.5,200,0,1,967.0201,0,0,736351.717971378,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,18,18
17,1,970.7494,0,460,1105,2857,4205,502,2.5,200,0,0,972.1976,1,0,736351.718072389,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,17.5455990183161,17.5455990183161
18,0,977.5532,0,460,1105,2857,4205,508,2.5,200,0,1,980.1839,0,1,736351.718151137,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,17,17
19,1,984.3665,1,460,1105,2857,4205,508,2.5,200,0,0,990.0236,1,1,736351.718229994,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,17,17
20,0,997.1888,0,460,1105,2857,4205,506,2.5,200,0,0,998.7804,1,4,736351.7183784,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,17,17
21,0,1002.4908,0,730,2058,2857,4205,504,-12.5,200,1,1,1005.0307,1,3,736351.718439766,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,17,17
22,0,1013.7207,0,730,2058,2857,4205,511,2.5,200,1,1,1016.04,1,3,736351.718569742,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,16,16
23,0,1021.0026,0,730,2058,2857,4205,502,-12.5,200,1,0,1022.8405,0,4,736351.718654023,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,16,16
24,1,1026.6248,0,730,2058,2857,4205,502,-12.5,200,1,0,1028.065,0,4,736351.718719095,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,16,16
25,1,1032.7686,0,730,2058,2857,4205,502,-12.5,200,1,1,1034.548,1,4,736351.718790204,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,16,16
26,0,1040.1296,1,730,2058,2857,4205,505,2.5,200,1,1,1044.993,1,4,736351.7188754,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,16,16
27,0,1051.1307,0,730,2058,2857,4205,501,2.5,200,1,1,1053.2914,1,5,736351.719002728,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,15,15
28,0,1058.3658,0,730,2058,2857,4205,510,-12.5,200,1,1,1060.577,1,0,736351.719086468,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,15,15
29,0,1065.886,0,730,2058,2857,4205,503,-9.5,200,1,0,1067.4414,0,1,736351.719173507,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,15,15
30,1,1072.0102,0,730,2058,2857,4205,503,-9.5,200,1,1,1073.7272,1,1,736351.719244389,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,15,15
31,0,1079.5066,1,460,1105,2857,4205,507,-12.5,200,0,0,1084.8574,1,5,736351.719331153,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
32,0,1089.2024,0,730,2058,2857,4205,501,-6.5,200,1,1,1090.7942,1,0,736351.719443373,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
33,0,1096.7301,0,730,2058,2857,4205,506,-6.5,200,1,1,1098.4497,1,1,736351.719530499,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
34,0,1104.4536,1,460,1105,2857,4205,509,-6.5,200,0,1,1109.6559,0,4,736351.719619891,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
35,1,1124.0365,1,460,1105,2857,4205,509,-6.5,200,0,0,1127.5275,1,4,736351.719846545,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
36,0,1131.3009,1,460,1105,2857,4205,511,-12.5,200,0,1,1135.8494,0,2,736351.719930624,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
37,1,1140.6009,1,460,1105,2857,4205,511,-12.5,200,0,0,1145.7773,1,2,736351.720038263,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,14,14
38,0,1149.8831,1,730,2058,2857,4205,508,-9.5,200,1,1,1154.5024,1,4,736351.720145696,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
39,0,1160.2455,1,730,2058,2857,4205,505,-3.5,200,1,0,1165.4304,0,0,736351.720265631,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
40,1,1170.3617,0,730,2058,2857,4205,505,-3.5,200,1,1,1172.5861,1,0,736351.720382716,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
41,0,1177.458,1,460,1105,2857,4205,503,-6.5,200,0,0,1181.7898,1,0,736351.720464849,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
42,0,1185.1947,1,730,2058,2857,4205,502,2.5,200,1,1,1189.2725,1,2,736351.720554395,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
43,0,1194.4065,1,730,2058,2857,4205,507,-12.5,200,1,0,1200.256,0,2,736351.720661013,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
44,1,1205.9795,0,730,2058,2857,4205,507,-12.5,200,1,0,1207.4682,0,2,736351.720794959,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,13,13
45,1,1211.4625,1,730,2058,2857,4205,507,-12.5,200,1,1,1216.2081,1,2,736351.72085842,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
46,0,1220.7442,0,730,2058,2857,4205,510,-6.5,200,1,1,1225.4385,1,4,736351.720965847,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
47,0,1230.1674,0,460,1105,2857,4205,507,-0.5,200,0,1,1232.2995,0,2,736351.721074912,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
48,1,1241.7015,1,460,1105,2857,4205,507,-0.5,200,0,0,1245.9858,1,2,736351.721208409,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
49,0,1250.4203,0,460,1105,2857,4205,510,-3.5,200,0,1,1252.298,0,3,736351.721309321,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
50,1,1260.4576,0,460,1105,2857,4205,510,-3.5,200,0,1,1264.6539,0,3,736351.721425493,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
51,1,1269.1803,1,460,1105,2857,4205,510,-3.5,200,0,1,1274.5556,0,3,736351.72152645,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
52,1,1286.5309,0,460,1105,2857,4205,510,-3.5,200,0,0,1287.6174,1,3,736351.721727267,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
53,0,1292.6381,1,460,1105,2857,4205,501,-9.5,200,0,0,1296.2109,1,5,736351.721797953,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
54,0,1299.8341,0,460,1105,2857,4205,506,-3.5,200,0,1,1301.4517,0,5,736351.72188124,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,12,12
55,1,1305.4995,0,460,1105,2857,4205,506,-3.5,200,0,0,1306.8449,1,5,736351.721946811,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
56,0,1310.91,0,730,2058,2857,4205,505,-9.5,200,1,1,1312.5201,1,0,736351.722009433,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
57,0,1316.9722,0,460,1105,2857,4205,511,-9.5,200,0,1,1319.0373,0,4,736351.722079597,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
58,1,1323.2438,0,460,1105,2857,4205,511,-9.5,200,0,0,1324.8545,1,4,736351.722152185,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
59,0,1329.1577,1,730,2058,2857,4205,503,-0.5,200,1,0,1333.2269,0,2,736351.722220633,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
60,1,1339.7724,1,730,2058,2857,4205,503,-0.5,200,1,0,1343.919,0,2,736351.722343488,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
61,1,1348.4993,1,730,2058,2857,4205,503,-0.5,200,1,1,1353.2196,1,2,736351.722444494,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,11,11
62,0,1357.4903,0,460,1105,2857,4205,502,-0.5,200,0,1,1359.8906,0,0,736351.722548557,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,10,10
63,1,1364.4498,1,460,1105,2857,4205,502,-0.5,200,0,0,1367.9773,1,0,736351.722629106,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,10,10
64,0,1372.3871,1,460,1105,2857,4205,504,-12.5,200,0,1,1377.3408,0,1,736351.722720973,22_01_2016 level23_spatial_Robin_cooling 16_57_50.705 log.txt,10,10
