Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,Mask,originalFile,LeftTemperature,RightTemperature
65,0,363.7964,0,936,1551,2975,4263,502,-8.3,200,1,0,364.8456,0,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
66,1,366.6214,1,936,1551,2975,4263,502,-8.3,200,1,0,368.587,0,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
67,1,371.2763,1,936,1551,2975,4263,502,-8.3,200,1,1,373.7315,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
68,0,384.0769,1,437,2761,2975,4263,501,-6.0,200,0,0,386.4972,1,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
69,0,389.9169,0,437,2761,2975,4263,507,-8.3,200,0,0,391.3459,1,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
70,0,396.2662,0,437,2761,2975,4263,506,-12.8,200,0,1,397.2175,0,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
71,1,404.9623,0,437,2761,2975,4263,506,-12.8,200,0,1,405.4993,0,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
72,1,409.4738,1,437,2761,2975,4263,506,-12.8,200,0,0,411.9427,1,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
73,0,416.3086,1,936,1551,2975,4263,511,-12.8,200,1,1,418.2561,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
74,0,420.9086,1,936,1551,2975,4263,504,-12.8,200,1,1,423.5206,1,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
75,0,426.798,1,437,2761,2975,4263,511,-10.5,200,0,0,428.7467,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
76,0,433.2128,1,936,1551,2975,4263,510,-10.5,200,1,1,436.0752,1,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
77,0,438.7918,0,437,2761,2975,4263,503,-8.3,200,0,0,440.6383,1,3,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
78,0,447.364,0,437,2761,2975,4263,507,-8.3,200,0,0,448.3706,1,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
79,0,451.5099,0,437,2761,2975,4263,504,-8.3,200,0,1,452.1844,0,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
80,1,456.7958,0,437,2761,2975,4263,504,-8.3,200,0,0,457.9983,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
81,0,464.1126,0,437,2761,2975,4263,501,-6.0,200,0,1,465.0652,0,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
82,1,471.8599,0,437,2761,2975,4263,501,-6.0,200,0,0,472.6876,1,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
83,0,476.0797,1,936,1551,2975,4263,508,-12.8,200,1,1,476.81,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
84,0,479.6617,1,437,2761,2975,4263,502,-6.0,200,0,1,482.3171,0,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
85,1,486.7328,0,437,2761,2975,4263,502,-6.0,200,0,0,488.3469,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
86,0,492.3654,0,936,1551,2975,4263,505,-12.8,200,1,0,493.2389,0,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
87,1,495.0487,0,936,1551,2975,4263,505,-12.8,200,1,1,496.1046,1,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
88,0,498.6309,1,936,1551,2975,4263,509,-10.5,200,1,1,500.236,1,3,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
89,0,502.8614,0,936,1551,2975,4263,509,-6.0,200,1,1,503.9258,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
90,0,507.738,0,936,1551,2975,4263,507,-12.8,200,1,1,508.7796,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
91,0,511.7763,0,936,1551,2975,4263,503,-12.8,200,1,0,513.416,0,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
92,1,516.807,1,936,1551,2975,4263,503,-12.8,200,1,1,519.0441,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
93,0,521.598,1,936,1551,2975,4263,504,-12.8,200,1,1,524.0209,1,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
94,0,526.8395,0,437,2761,2975,4263,510,-10.5,200,0,1,527.6769,0,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
95,1,530.7555,1,437,2761,2975,4263,510,-10.5,200,0,0,533.3524,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
96,0,537.6747,1,936,1551,2975,4263,502,-8.3,200,1,0,539.844,0,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
97,1,544.8562,1,936,1551,2975,4263,502,-8.3,200,1,1,547.8639,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
98,0,550.5638,1,936,1551,2975,4263,506,-6.0,200,1,1,552.3818,1,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
99,0,555.3536,1,437,2761,2975,4263,501,-12.8,200,0,1,556.9921,0,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
100,1,561.6725,0,437,2761,2975,4263,501,-12.8,200,0,0,562.9669,1,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
101,0,569.3134,0,936,1551,2975,4263,505,-8.3,200,1,1,570.4151,1,0,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
102,0,572.5152,0,936,1551,2975,4263,511,-10.5,200,1,1,573.7069,1,2,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
103,0,576.4612,1,437,2761,2975,4263,510,-8.3,200,0,0,579.0231,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
104,0,589.7087,1,936,1551,2975,4263,507,-8.3,200,1,0,590.462,0,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
105,1,592.2192,0,936,1551,2975,4263,507,-8.3,200,1,1,594.4582,1,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
106,0,596.668,1,437,2761,2975,4263,503,-10.5,200,0,1,598.5211,0,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
107,1,606.5038,1,437,2761,2975,4263,503,-10.5,200,0,0,609.3176,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
108,0,613.2437,0,936,1551,2975,4263,501,-12.8,200,1,1,614.2535,1,3,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
109,0,616.4052,1,437,2761,2975,4263,504,-15.0,200,0,0,619.0446,1,5,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
110,0,636.3506,0,437,2761,2975,4263,502,-6.0,200,0,0,637.7197,1,4,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
111,0,642.04,0,437,2761,2975,4263,509,-12.8,200,0,1,643.0962,0,1,,11_03_2014 level23_spatial_Mini 17_07 log.txt,37,37
1,0,148.3166,0,437,2761,2975,4263,505,-8.3,200,0,0,148.8338,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
2,0,156.4595,0,437,2761,2975,4263,508,-6.0,200,0,0,157.7945,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
3,0,166.6332,1,936,1551,2975,4263,510,-15.0,200,1,1,171.1543,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
4,0,173.192,0,437,2761,2975,4263,504,-12.8,200,0,0,174.474,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
5,0,179.8891,1,936,1551,2975,4263,506,-12.8,200,1,0,180.8874,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
6,1,185.2961,0,936,1551,2975,4263,506,-12.8,200,1,1,190.2948,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
7,0,196.0916,0,437,2761,2975,4263,507,-10.5,200,0,1,196.9415,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
8,1,198.7103,0,437,2761,2975,4263,507,-10.5,200,0,1,200.2529,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
9,1,208.4895,0,437,2761,2975,4263,507,-10.5,200,0,0,209.3939,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
10,0,215.2929,0,936,1551,2975,4263,502,-8.3,200,1,1,216.5132,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
11,0,220.6158,0,437,2761,2975,4263,509,-12.8,200,0,0,221.4502,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
12,0,226.4407,1,437,2761,2975,4263,501,-10.5,200,0,0,232.5075,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
13,0,237.9893,1,936,1551,2975,4263,503,-6.0,200,1,0,239.56,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
14,1,241.096,1,936,1551,2975,4263,503,-6.0,200,1,0,247.5834,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
15,1,256.2041,1,936,1551,2975,4263,503,-6.0,200,1,1,261.1805,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
16,0,265.0673,1,936,1551,2975,4263,509,-15.0,200,1,1,268.3193,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
17,0,272.1741,0,936,1551,2975,4263,502,-10.5,200,1,1,273.3018,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
18,0,277.0893,0,936,1551,2975,4263,501,-12.8,200,1,0,278.448,0,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
19,1,280.0812,0,936,1551,2975,4263,501,-12.8,200,1,0,281.032,0,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
20,1,288.4008,0,936,1551,2975,4263,501,-12.8,200,1,1,289.6497,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
21,0,293.7409,0,437,2761,2975,4263,506,-12.8,200,0,0,294.865,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
22,0,299.5717,1,936,1551,2975,4263,505,-8.3,200,1,0,303.294,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
23,1,311.4245,0,936,1551,2975,4263,505,-8.3,200,1,1,314.245,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
24,0,319.0314,0,936,1551,2975,4263,503,-6.0,200,1,1,319.9268,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
25,0,324.0785,1,437,2761,2975,4263,511,-12.8,200,0,1,331.9888,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
26,1,345.9946,1,437,2761,2975,4263,511,-12.8,200,0,1,346.9187,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
27,1,348.8553,0,437,2761,2975,4263,511,-12.8,200,0,0,353.7894,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
28,0,358.9374,1,437,2761,2975,4263,507,-10.5,200,0,0,362.8146,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
29,0,369.0868,1,437,2761,2975,4263,510,-15.0,200,0,0,373.7916,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
30,0,383.9502,1,437,2761,2975,4263,504,-10.5,200,0,0,388.0393,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
31,0,393.3241,0,936,1551,2975,4263,508,-8.3,200,1,0,394.1363,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
32,1,396.5398,0,936,1551,2975,4263,508,-8.3,200,1,1,398.3952,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
33,0,402.8707,0,936,1551,2975,4263,506,-15.0,200,1,1,403.9252,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
34,0,417.1204,0,437,2761,2975,4263,501,-15.0,200,0,1,418.6624,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
35,1,420.4059,0,437,2761,2975,4263,501,-15.0,200,0,1,421.1886,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
36,1,430.961,0,437,2761,2975,4263,501,-15.0,200,0,0,431.8697,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
37,0,435.728,0,936,1551,2975,4263,510,-12.8,200,1,1,436.9422,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
38,0,445.9416,0,437,2761,2975,4263,504,-6.0,200,0,1,447.1711,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
39,1,460.8321,1,437,2761,2975,4263,504,-6.0,200,0,1,462.1921,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
40,1,467.4786,0,437,2761,2975,4263,504,-6.0,200,0,0,468.9417,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
41,0,475.1536,1,936,1551,2975,4263,503,-10.5,200,1,0,476.8756,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
42,1,482.9351,0,936,1551,2975,4263,503,-10.5,200,1,1,483.959,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
43,0,492.3699,0,437,2761,2975,4263,505,-8.3,200,0,1,493.6976,0,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
44,1,502.5459,1,437,2761,2975,4263,505,-8.3,200,0,0,503.7529,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
45,0,508.6689,1,437,2761,2975,4263,507,-6.0,200,0,1,510.0882,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
46,1,514.719,1,437,2761,2975,4263,507,-6.0,200,0,0,515.973,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
47,0,520.6911,1,936,1551,2975,4263,502,-12.8,200,1,0,522.0488,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
48,1,530.9524,0,936,1551,2975,4263,502,-12.8,200,1,1,532.424,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
49,0,537.1835,1,437,2761,2975,4263,509,-15.0,200,0,0,539.0853,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
50,0,542.935,1,437,2761,2975,4263,502,-15.0,200,0,0,544.5959,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
51,0,551.7653,0,437,2761,2975,4263,504,-8.3,200,0,0,552.7436,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
52,0,558.7096,1,936,1551,2975,4263,503,-6.0,200,1,0,560.3,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
53,1,567.0471,1,936,1551,2975,4263,503,-6.0,200,1,1,568.673,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
54,0,573.5447,0,437,2761,2975,4263,510,-8.3,200,0,0,574.5728,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
55,0,582.629,0,437,2761,2975,4263,507,-6.0,200,0,0,583.6513,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
56,0,590.9397,0,936,1551,2975,4263,509,-6.0,200,1,1,591.8956,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
57,0,597.1937,1,936,1551,2975,4263,505,-8.3,200,1,0,598.6694,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
58,1,604.1932,0,936,1551,2975,4263,505,-8.3,200,1,0,604.6902,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
59,1,614.1091,0,936,1551,2975,4263,505,-8.3,200,1,1,615.6611,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
60,0,620.1088,1,936,1551,2975,4263,501,-10.5,200,1,1,622.37,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
61,0,635.2191,1,936,1551,2975,4263,511,-10.5,200,1,1,636.9415,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
62,0,641.0193,1,936,1551,2975,4263,508,-15.0,200,1,1,645.6418,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
63,0,650.253,0,936,1551,2975,4263,502,-6.0,200,1,0,651.215,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
64,1,654.1831,0,936,1551,2975,4263,502,-6.0,200,1,1,655.6909,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
65,0,667.4402,1,437,2761,2975,4263,506,-8.3,200,0,1,671.1725,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
66,1,673.2411,1,437,2761,2975,4263,506,-8.3,200,0,0,677.1388,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
67,0,679.6049,0,936,1551,2975,4263,511,-15.0,200,1,0,680.6811,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
68,1,683.9659,1,936,1551,2975,4263,511,-15.0,200,1,1,689.3151,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
69,0,699.9276,1,437,2761,2975,4263,508,-12.8,200,0,1,704.2979,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
70,1,706.7217,0,437,2761,2975,4263,508,-12.8,200,0,0,709.0512,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
71,0,713.933,1,936,1551,2975,4263,504,-15.0,200,1,0,718.1343,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
72,1,721.5516,1,936,1551,2975,4263,504,-15.0,200,1,1,728.0987,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
73,0,738.7897,0,936,1551,2975,4263,507,-6.0,200,1,1,740.7469,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
74,0,745.0288,1,437,2761,2975,4263,505,-10.5,200,0,1,748.5598,0,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
75,1,772.3952,1,437,2761,2975,4263,505,-10.5,200,0,1,779.3025,0,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
76,1,781.0626,1,437,2761,2975,4263,505,-10.5,200,0,0,785.1718,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
77,0,792.506,0,936,1551,2975,4263,503,-10.5,200,1,0,793.7747,0,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
78,1,797.7636,1,936,1551,2975,4263,503,-10.5,200,1,1,802.3273,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
79,0,843.6551,0,437,2761,2975,4263,501,-15.0,200,0,0,846.4759,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
80,0,851.3589,1,437,2761,2975,4263,510,-6.0,200,0,0,855.3221,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
81,0,861.4175,0,936,1551,2975,4263,507,-8.3,200,1,1,862.6916,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
82,0,884.9817,1,936,1551,2975,4263,503,-6.0,200,1,1,893.0509,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
83,0,905.694,0,936,1551,2975,4263,505,-10.5,200,1,1,908.0126,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
84,0,922.0612,1,437,2761,2975,4263,501,-6.0,200,0,1,925.7703,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
85,1,927.4505,0,437,2761,2975,4263,501,-6.0,200,0,0,930.393,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
86,0,935.5421,0,437,2761,2975,4263,502,-12.8,200,0,0,936.7207,1,2,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
87,0,944.3407,1,437,2761,2975,4263,504,-15.0,200,0,1,945.4126,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
88,1,959.8494,1,437,2761,2975,4263,504,-15.0,200,0,1,963.5792,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
89,1,978.8604,0,437,2761,2975,4263,504,-15.0,200,0,0,980.9164,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
90,0,986.8549,1,936,1551,2975,4263,508,-8.3,200,1,0,990.0663,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
91,1,993.0088,1,936,1551,2975,4263,508,-8.3,200,1,1,993.9378,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
92,0,1016.5495,0,437,2761,2975,4263,506,-6.0,200,0,0,1021.9621,1,1,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
93,0,1027.6515,1,936,1551,2975,4263,510,-10.5,200,1,0,1031.9645,0,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
94,1,1040.9148,0,936,1551,2975,4263,510,-10.5,200,1,1,1042.1416,1,3,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
95,0,1051.3852,0,437,2761,2975,4263,509,-12.8,200,0,1,1052.8699,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
96,1,1054.95,1,437,2761,2975,4263,509,-12.8,200,0,1,1057.808,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
97,1,1071.7196,0,437,2761,2975,4263,509,-12.8,200,0,1,1075.7331,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
98,1,1438.0682,1,437,2761,2975,4263,509,-12.8,200,0,0,1442.303,1,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
99,0,1446.6243,1,936,1551,2975,4263,504,-12.8,200,1,-1,-1.0,0,0,,20_12_2013 level23_spatial_Mini 09_02 log.txt,37,37
1,0,13.5684,1,936,1551,2975,4263,505,-15.0,200,1,0,15.2211,0,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
2,1,16.9811,0,936,1551,2975,4263,505,-15.0,200,1,1,20.821,1,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
3,0,25.9105,0,437,2761,2975,4263,511,-8.3,200,0,1,26.5853,0,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
4,1,28.4626,0,437,2761,2975,4263,511,-8.3,200,0,1,29.346,0,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
5,1,37.8779,0,437,2761,2975,4263,511,-8.3,200,0,0,38.832,1,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
6,0,45.6697,0,936,1551,2975,4263,508,-12.8,200,1,1,46.4315,1,4,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
7,0,50.5968,0,437,2761,2975,4263,509,-8.3,200,0,0,51.6719,1,1,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
8,0,57.3934,1,437,2761,2975,4263,504,-10.5,200,0,0,59.7567,1,1,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
9,0,64.7862,1,936,1551,2975,4263,501,-8.3,200,1,1,65.5751,1,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
10,0,69.1217,1,437,2761,2975,4263,507,-6.0,200,0,1,72.9187,0,3,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
11,1,77.6579,1,437,2761,2975,4263,507,-6.0,200,0,0,80.1559,1,3,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
12,0,84.5925,0,936,1551,2975,4263,502,-10.5,200,1,1,85.7234,1,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
13,0,88.6654,1,437,2761,2975,4263,510,-12.8,200,0,1,90.5642,0,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
14,1,95.3294,1,437,2761,2975,4263,510,-12.8,200,0,0,97.3739,1,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
15,0,104.1513,0,936,1551,2975,4263,506,-10.5,200,1,1,105.2676,1,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
16,0,109.2927,1,437,2761,2975,4263,502,-15.0,200,0,1,111.4519,0,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
17,1,117.2945,1,437,2761,2975,4263,502,-15.0,200,0,0,120.2841,1,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
18,0,126.5664,1,936,1551,2975,4263,503,-15.0,200,1,1,127.2512,1,3,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
19,0,130.1839,0,936,1551,2975,4263,508,-8.3,200,1,0,132.6601,0,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
20,1,135.6876,0,936,1551,2975,4263,508,-8.3,200,1,1,136.253,1,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
21,0,140.4418,0,437,2761,2975,4263,505,-15.0,200,0,1,141.3589,0,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
22,1,145.0835,1,437,2761,2975,4263,505,-15.0,200,0,0,148.1287,1,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
23,0,152.0664,1,437,2761,2975,4263,510,-12.8,200,0,0,154.9975,1,0,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
24,0,161.3981,1,936,1551,2975,4263,509,-6.0,200,1,1,165.2919,1,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
25,0,168.3773,1,437,2761,2975,4263,501,-10.5,200,0,1,170.3503,0,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
26,1,172.2408,0,437,2761,2975,4263,501,-10.5,200,0,1,173.5987,0,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
27,1,181.5509,0,437,2761,2975,4263,501,-10.5,200,0,0,183.5263,1,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
28,0,188.935,0,437,2761,2975,4263,511,-15.0,200,0,0,189.7061,1,1,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
29,0,195.469,1,936,1551,2975,4263,504,-6.0,200,1,1,198.9324,1,4,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
30,0,201.702,0,437,2761,2975,4263,506,-15.0,200,0,0,202.7147,1,4,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
31,0,207.3716,0,437,2761,2975,4263,505,-6.0,200,0,0,208.3265,1,5,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
32,0,215.5119,1,437,2761,2975,4263,510,-15.0,200,0,0,216.8012,1,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
33,0,223.0842,1,437,2761,2975,4263,506,-10.5,200,0,1,223.6683,0,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
34,1,227.4036,1,437,2761,2975,4263,506,-10.5,200,0,0,228.8391,1,2,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
35,0,235.2338,0,936,1551,2975,4263,502,-10.5,200,1,0,236.2827,0,1,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
36,1,239.9529,0,936,1551,2975,4263,502,-10.5,200,1,1,240.5614,1,1,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
37,0,243.3569,1,437,2761,2975,4263,507,-10.5,200,0,1,244.6715,0,4,,09_04_2014 level23_spatial_Mini 09_15 log.txt,37,37
