Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,SpatialCondition,originalFile,LeftTemperature,RightTemperature,fNum,vowel_level,SNR,day,treatment,VowelLocation
28,244.1412,0,437,2761,2975,4263,576,-14.0,200,0,0,245.5325,1,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,right
29,249.1165,0,936,1551,2975,4263,726,-14.0,200,1,0,249.7198,0,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,right
31,267.5997,0,936,1551,2975,4263,601,-12.0,200,1,1,268.6894,1,4,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,left
32,284.2521,0,437,2761,2975,4263,751,-14.0,200,0,0,284.6119,1,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,right
33,290.6373,0,936,1551,2975,4263,526,-10.0,200,1,0,292.4314,0,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,right
36,316.8255,0,936,1551,2975,4263,576,-14.0,200,1,0,317.7168,0,2,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,left
38,336.045,0,437,2761,2975,4263,676,-11.0,200,0,0,336.6007,1,2,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,left
39,340.681,0,936,1551,2975,4263,701,-10.0,200,1,1,341.2502,1,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,right
40,349.0071,0,936,1551,2975,4263,651,-11.0,200,1,0,349.7697,0,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,left
42,363.2206,0,936,1551,2975,4263,551,-12.0,200,1,0,363.7776,0,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,left
45,394.6294,0,437,2761,2975,4263,626,-12.0,200,0,0,395.4827,1,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,right
46,399.4518,0,437,2761,2975,4263,726,-12.0,200,0,0,399.7899,1,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,left
47,403.9505,0,437,2761,2975,4263,576,-10.0,200,0,0,404.309,1,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,right
48,408.9246,0,437,2761,2975,4263,551,-14.0,200,0,0,409.6406,1,4,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,left
49,415.2596,0,936,1551,2975,4263,726,-12.0,200,1,0,415.5184,0,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,right
51,426.7826,0,437,2761,2975,4263,501,-11.0,200,0,0,427.4987,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
52,431.3241,0,437,2761,2975,4263,651,-12.0,200,0,0,431.8638,1,2,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,left
53,435.4834,0,437,2761,2975,4263,601,-14.0,200,0,0,435.865,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,right
54,439.6521,0,437,2761,2975,4263,526,-15.0,200,0,0,440.1034,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,72.0,5.0,2014-12-03,False,right
55,445.1671,0,936,1551,2975,4263,701,-11.0,200,1,1,446.0847,1,4,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,left
56,449.698,0,936,1551,2975,4263,626,-15.0,200,1,1,450.658,1,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,72.0,5.0,2014-12-03,False,right
57,455.537,0,936,1551,2975,4263,676,-10.0,200,1,1,456.4543,1,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,left
58,463.564,0,936,1551,2975,4263,501,-14.0,200,1,1,464.7032,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,right
59,468.3343,0,936,1551,2975,4263,551,-11.0,200,1,0,469.3519,0,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
61,490.4,0,936,1551,2975,4263,626,-11.0,200,1,1,491.9505,1,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
62,495.3629,0,936,1551,2975,4263,651,-12.0,200,1,0,495.8183,0,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,right
65,527.3326,0,936,1551,2975,4263,526,-12.0,200,1,1,528.0714,1,2,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,left
66,531.5974,0,437,2761,2975,4263,676,-10.0,200,0,0,532.638,1,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,left
67,536.9703,0,437,2761,2975,4263,701,-14.0,200,0,1,538.0701,0,2,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,left
69,553.2867,0,936,1551,2975,4263,576,-15.0,200,1,0,553.6332,0,4,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,72.0,5.0,2014-12-03,False,left
72,574.1407,0,936,1551,2975,4263,726,-14.0,200,1,1,574.889,1,0,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,left
73,580.9631,1,437,2761,2975,4263,601,-15.0,200,0,0,581.3217,1,4,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,72.0,5.0,2014-12-03,False,left
74,585.6134,0,936,1551,2975,4263,501,-12.0,200,1,1,587.4715,1,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,69.0,2.0,2014-12-03,False,right
75,590.6244,0,936,1551,2975,4263,551,-10.0,200,1,1,592.1144,1,1,colocated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,right
76,595.4367,0,936,1551,2975,4263,651,-14.0,200,1,1,596.5148,1,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,right
77,600.3053,1,437,2761,2975,4263,701,-11.0,200,0,0,600.7445,1,5,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,68.0,1.0,2014-12-03,False,right
78,604.7885,0,437,2761,2975,4263,576,-10.0,200,0,0,605.9936,1,2,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,67.0,0.0,2014-12-03,False,left
79,610.3452,1,437,2761,2975,4263,676,-15.0,200,0,0,610.9639,1,3,separated,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,72.0,5.0,2014-12-03,False,right
80,614.6315,0,936,1551,2975,4263,601,-14.0,200,1,0,615.9223,0,4,single_speaker,03_12_2014 level23_spatial_Mini 15_56 log.txt,37,37,1216,71.0,4.0,2014-12-03,False,left
1,9.5338,1,936,1551,2975,4263,511,-6.0,200,1,1,10.8304,1,4,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,left
2,17.4484,0,437,2761,2975,4263,506,-10.0,200,0,0,18.6064,1,2,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,left
3,20.7173,0,936,1551,2975,4263,510,-6.0,200,1,1,21.6482,1,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,right
4,25.6612,0,936,1551,2975,4263,509,-8.0,200,1,1,26.09,1,1,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,right
5,29.9465,0,437,2761,2975,4263,503,-15.0,200,0,1,30.6496,0,4,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,72.0,5.0,2014-04-23,False,left
7,41.0646,1,437,2761,2975,4263,507,-10.0,200,0,0,43.4963,1,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,right
8,47.5124,0,936,1551,2975,4263,505,-15.0,200,1,1,48.2041,1,4,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,72.0,5.0,2014-04-23,False,left
9,51.2213,0,437,2761,2975,4263,508,-6.0,200,0,1,51.8234,0,1,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,right
11,62.4464,1,936,1551,2975,4263,504,-6.0,200,1,1,63.0811,1,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,right
12,66.9674,1,936,1551,2975,4263,502,-10.0,200,1,1,69.9496,1,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,right
13,74.162,1,437,2761,2975,4263,505,-15.0,200,0,1,76.4071,0,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,72.0,5.0,2014-04-23,False,right
15,85.6542,1,437,2761,2975,4263,511,-10.0,200,0,0,89.0033,1,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,right
16,92.2934,1,437,2761,2975,4263,509,-8.0,200,0,1,93.0377,0,4,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,left
18,106.4643,1,437,2761,2975,4263,503,-15.0,200,0,0,109.905,1,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,72.0,5.0,2014-04-23,False,right
19,113.9867,0,936,1551,2975,4263,502,-8.0,200,1,1,115.0878,1,4,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,left
20,117.7539,0,936,1551,2975,4263,501,-8.0,200,1,1,118.7911,1,2,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,left
21,122.132,0,437,2761,2975,4263,506,-13.0,200,0,0,123.3162,1,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
22,127.4762,0,936,1551,2975,4263,510,-10.0,200,1,1,128.8091,1,2,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,left
23,132.2887,1,437,2761,2975,4263,504,-6.0,200,0,1,132.9281,0,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,right
27,159.7102,1,936,1551,2975,4263,508,-13.0,200,1,1,160.6528,1,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
28,163.6358,0,437,2761,2975,4263,509,-13.0,200,0,1,165.6333,0,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,right
30,177.2521,1,936,1551,2975,4263,503,-8.0,200,1,1,177.9118,1,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,right
31,180.9218,1,437,2761,2975,4263,508,-6.0,200,0,1,186.9977,0,2,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,left
33,198.3501,0,936,1551,2975,4263,501,-13.0,200,1,1,199.0388,1,2,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,left
34,201.8771,0,936,1551,2975,4263,510,-13.0,200,1,1,202.6501,1,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,right
35,206.6516,1,936,1551,2975,4263,511,-15.0,200,1,1,207.0851,1,1,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,72.0,5.0,2014-04-23,False,right
36,210.3536,0,437,2761,2975,4263,507,-8.0,200,0,1,211.806,0,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,right
38,225.6386,0,437,2761,2975,4263,504,-10.0,200,0,1,226.1902,0,4,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,left
40,242.8671,0,936,1551,2975,4263,502,-8.0,200,1,1,243.6745,1,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,right
41,246.6197,0,936,1551,2975,4263,506,-13.0,200,1,1,247.6694,1,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,right
42,250.9926,0,437,2761,2975,4263,511,-15.0,200,0,0,252.4442,1,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,72.0,5.0,2014-04-23,False,left
43,257.1885,1,437,2761,2975,4263,509,-6.0,200,0,1,259.5165,0,5,single_speaker,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,right
45,278.108,0,437,2761,2975,4263,501,-13.0,200,0,1,278.7425,0,1,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,70.0,3.0,2014-04-23,False,right
47,291.5577,0,437,2761,2975,4263,504,-10.0,200,0,1,292.1933,0,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,left
49,304.6471,1,437,2761,2975,4263,502,-8.0,200,0,1,305.3024,0,2,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,left
51,319.2652,0,936,1551,2975,4263,508,-10.0,200,1,1,320.0282,1,1,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,right
52,322.9285,1,936,1551,2975,4263,503,-10.0,200,1,1,325.2856,1,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,67.0,0.0,2014-04-23,False,left
53,328.7608,1,437,2761,2975,4263,507,-8.0,200,0,1,334.9638,0,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,left
57,389.8074,1,437,2761,2975,4263,510,-6.0,200,0,1,390.6729,0,0,colocated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,63.0,-4.0,2014-04-23,False,left
59,663.0305,0,437,2761,2975,4263,506,-8.0,200,0,-1,-1.0,0,3,separated,23_04_2014 level23_spatial_Mini 15_38 log.txt,37,37,1216,65.0,-2.0,2014-04-23,False,right
1,67.8352,0,437,2761,2975,4263,511,-6.0,200,0,0,68.1849,1,0,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,63.0,-4.0,2014-11-20,False,left
2,72.196,1,437,2761,2975,4263,508,-15.0,200,0,0,73.11,1,2,separated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,72.0,5.0,2014-11-20,False,left
3,101.465,0,437,2761,2975,4263,509,-6.0,200,0,0,102.28,1,5,single_speaker,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,63.0,-4.0,2014-11-20,False,right
4,108.4316,0,437,2761,2975,4263,501,-13.0,200,0,0,109.0816,1,5,single_speaker,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,70.0,3.0,2014-11-20,False,right
5,112.8137,0,936,1551,2975,4263,506,-8.0,200,1,0,113.3358,0,0,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,65.0,-2.0,2014-11-20,False,left
9,270.9609,0,936,1551,2975,4263,505,-8.0,200,1,1,271.8324,1,4,single_speaker,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,65.0,-2.0,2014-11-20,False,left
12,431.8513,1,936,1551,2975,4263,510,-8.0,200,1,1,434.1883,1,1,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,65.0,-2.0,2014-11-20,False,right
13,441.8633,0,437,2761,2975,4263,502,-13.0,200,0,1,442.6873,0,1,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,70.0,3.0,2014-11-20,False,right
18,504.7711,0,437,2761,2975,4263,507,-10.0,200,0,1,505.7066,0,5,single_speaker,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,67.0,0.0,2014-11-20,False,right
20,523.9736,1,437,2761,2975,4263,505,-15.0,200,0,0,526.2838,1,1,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,72.0,5.0,2014-11-20,False,right
21,529.6882,1,936,1551,2975,4263,510,-10.0,200,1,1,532.4208,1,2,separated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,67.0,0.0,2014-11-20,False,left
22,534.0868,1,437,2761,2975,4263,506,-10.0,200,0,0,536.4544,1,0,colocated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,67.0,0.0,2014-11-20,False,left
23,539.0324,0,936,1551,2975,4263,509,-10.0,200,1,1,540.2311,1,5,single_speaker,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,67.0,0.0,2014-11-20,False,right
25,547.3929,0,437,2761,2975,4263,551,-15.0,200,0,1,548.4959,0,3,separated,20_11_2014 level23_spatial_Mini 14_10 log.txt,37,37,1216,72.0,5.0,2014-11-20,False,right
1,255.0834,0,437,2761,2975,4263,501,-15.0,200,0,0,255.564,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,left
2,259.0802,0,437,2761,2975,4263,576,-12.0,200,0,0,259.3688,1,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
3,267.5979,0,437,2761,2975,4263,726,-10.0,200,0,0,268.0501,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,right
4,279.6468,0,936,1551,2975,4263,701,-15.0,200,1,0,280.0355,0,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,left
6,291.2312,0,437,2761,2975,4263,526,-11.0,200,0,0,293.0822,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
7,303.8839,0,437,2761,2975,4263,676,-14.0,200,0,0,304.1935,1,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,left
8,310.8566,0,437,2761,2975,4263,751,-15.0,200,0,0,311.3869,1,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,left
9,320.5242,0,437,2761,2975,4263,551,-11.0,200,0,1,321.4889,0,2,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
11,333.6076,0,936,1551,2975,4263,626,-12.0,200,1,1,334.4169,1,2,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
12,336.4684,0,437,2761,2975,4263,601,-12.0,200,0,0,336.8901,1,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
13,346.4557,0,437,2761,2975,4263,726,-14.0,200,0,1,350.0614,0,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,right
15,366.5272,0,437,2761,2975,4263,701,-10.0,200,0,0,366.9736,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,left
16,373.3612,0,936,1551,2975,4263,676,-10.0,200,1,1,374.0233,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,right
17,385.2605,0,936,1551,2975,4263,651,-11.0,200,1,0,385.6889,0,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
22,435.2057,0,437,2761,2975,4263,576,-14.0,200,0,0,436.2757,1,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,right
23,442.5814,0,437,2761,2975,4263,526,-10.0,200,0,0,442.9665,1,2,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,left
24,449.509,1,936,1551,2975,4263,551,-14.0,200,1,0,449.9803,0,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,right
27,470.5878,0,936,1551,2975,4263,501,-15.0,200,1,0,471.0646,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,right
29,489.9638,0,437,2761,2975,4263,626,-12.0,200,0,1,490.4919,0,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
31,509.1939,0,437,2761,2975,4263,751,-10.0,200,0,1,509.6903,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,right
33,531.1119,0,936,1551,2975,4263,726,-15.0,200,1,1,531.9649,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,left
34,535.908,0,936,1551,2975,4263,576,-15.0,200,1,1,536.6323,1,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,right
35,546.4778,0,936,1551,2975,4263,676,-10.0,200,1,0,547.0889,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,right
37,559.2598,0,936,1551,2975,4263,701,-12.0,200,1,1,560.118,1,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
38,567.5225,0,936,1551,2975,4263,551,-12.0,200,1,1,568.021,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
39,575.7663,0,936,1551,2975,4263,501,-11.0,200,1,0,576.1271,0,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
42,606.7724,0,936,1551,2975,4263,751,-14.0,200,1,1,607.5129,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,right
43,612.2043,0,936,1551,2975,4263,601,-11.0,200,1,1,613.0274,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
44,627.8531,0,437,2761,2975,4263,526,-15.0,200,0,0,628.3216,1,2,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,left
45,635.2811,0,936,1551,2975,4263,651,-12.0,200,1,1,636.6293,1,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
46,639.9954,0,437,2761,2975,4263,726,-11.0,200,0,1,640.5865,0,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
48,653.6923,0,936,1551,2975,4263,526,-12.0,200,1,1,654.5882,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
49,660.2106,0,437,2761,2975,4263,701,-14.0,200,0,1,660.5816,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,right
52,683.8708,0,437,2761,2975,4263,501,-11.0,200,0,0,684.1419,1,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
53,691.1077,0,936,1551,2975,4263,626,-15.0,200,1,1,692.1021,1,2,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,left
54,701.3931,0,437,2761,2975,4263,751,-12.0,200,0,1,702.0706,0,3,separated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,right
56,721.5861,0,437,2761,2975,4263,651,-12.0,200,0,0,722.1024,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,69.0,2.0,2014-11-21,False,left
57,726.0531,0,437,2761,2975,4263,551,-15.0,200,0,0,726.337,1,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,right
58,730.9597,0,936,1551,2975,4263,601,-11.0,200,1,0,731.1822,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
61,749.6258,0,936,1551,2975,4263,576,-10.0,200,1,0,750.0039,0,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,67.0,0.0,2014-11-21,False,left
63,777.7296,1,437,2761,2975,4263,526,-15.0,200,0,0,778.8399,1,1,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,72.0,5.0,2014-11-21,False,right
64,782.1667,0,936,1551,2975,4263,501,-14.0,200,1,0,783.0086,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,right
66,796.7035,0,936,1551,2975,4263,751,-14.0,200,1,1,797.4576,1,0,colocated,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,left
67,804.8037,0,936,1551,2975,4263,726,-14.0,200,1,0,805.6558,0,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,71.0,4.0,2014-11-21,False,left
69,830.1915,0,936,1551,2975,4263,676,-11.0,200,1,0,830.8831,0,4,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,left
71,843.9884,0,437,2761,2975,4263,551,-11.0,200,0,1,844.7146,0,5,single_speaker,21_11_2014 level23_spatial_Mini 08_48 log.txt,37,37,1216,68.0,1.0,2014-11-21,False,right
