Trial,Date,Session,Level,originalFile,Condition,Left,Right
10,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
11,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
12,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
13,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
14,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
15,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
16,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
17,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
18,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
19,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
20,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
21,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
22,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
23,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
24,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
25,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
26,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
27,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
28,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
29,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
30,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
31,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
32,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
33,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,9.5,37.0
34,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
35,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
36,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
37,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
38,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
39,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
40,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,8.9,37.0
3,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
4,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
5,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
6,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
7,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
8,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
9,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.6,14.0
10,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,11.0,11.9
11,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,11.0,11.9
12,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,11.0,11.9
13,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,11.0,11.9
14,2016-10-13,PM,L15_700_Robin,13_10_2016 level15_700_Robin 15_5 Bilateral_T10,Bilateral,12.2,12.0
1,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
2,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
3,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
4,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
5,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
6,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
7,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
8,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
9,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
10,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
11,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
12,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
13,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
14,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
15,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
16,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
17,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
18,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
19,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,12.4,14.6
20,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,10.8,12.0
21,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,10.8,12.0
22,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,10.8,12.0
23,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,10.8,12.0
24,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,10.8,12.0
25,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,8.9,11.0
26,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,8.9,11.0
27,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,8.9,11.0
28,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,8.9,11.0
29,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,9.1,11.5
30,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,9.1,11.5
31,2016-10-13,AM,L15_700_Robin,13_10_2016 level15_700_Robin 8_40 Bilateral_T25,Bilateral,9.1,11.5
1,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
2,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
3,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
4,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
5,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
6,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
7,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
8,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
9,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
10,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
11,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,8.5,10.3
12,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
13,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
14,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
15,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
16,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
17,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
18,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
19,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
20,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
21,2016-10-18,PM,L15_700_Robin,18_10_2016 level15_700_Robin 14_33 Bilateral_T0,Bilateral,7.5,7.4
1,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
2,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
3,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
4,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
5,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
6,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
7,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
8,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
9,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,11.0,11.0
10,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
11,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
12,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
13,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
14,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
15,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
16,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
17,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
18,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
19,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
20,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
21,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
22,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
23,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
24,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
25,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
26,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
27,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.8,7.8
28,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
29,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
30,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
31,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
32,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
33,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
34,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
35,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
36,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
37,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
38,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
39,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
40,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.5,7.2
41,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
42,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
43,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
44,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
45,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
46,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
47,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
48,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
49,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
50,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
51,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
52,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
53,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
54,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
55,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
56,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
57,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
58,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
59,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
60,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
61,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
62,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
63,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
64,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
65,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
66,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
67,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
68,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
69,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
70,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.2,6.5
71,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
72,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
73,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
74,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
75,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
76,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
77,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
78,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
79,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,7.7,7.2
80,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,8.4,8.3
81,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,8.4,8.3
82,2016-10-18,AM,L15_700_Robin,18_10_2016 level15_700_Robin 9_56 Bilateral_T0,Bilateral,8.4,8.3
1,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,15.7,12.1
2,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,15.7,12.1
3,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,15.7,12.1
4,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,15.7,12.1
5,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,15.7,12.1
6,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.9,6.6
7,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.9,6.6
8,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.9,6.6
9,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.9,6.6
10,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.1,6.2
11,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.1,6.2
12,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.1,6.2
13,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,10.1,6.2
14,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
15,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
16,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
17,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
18,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
19,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
20,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
21,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
22,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
23,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
24,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
25,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
26,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
27,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
28,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
29,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
30,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
31,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
32,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
33,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
34,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
35,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
36,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
37,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
38,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
39,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
40,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
41,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
