Condition,originalFile,Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,SessionDate,LeftTemperature,RightTemperature
Control,26_10_2016 level15_700_Robin 15_2 log,27,1,331.064,1,3,-60,700,1101,0.0,2,336.24,0,736629.630917,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,28,1,341.47,1,3,-60,700,1101,0.0,3,345.766,1,736629.631027,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,29,0,351.727,0,7,60,700,1061,9.0,7,353.122,1,736629.631113,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,30,0,364.278,0,7,60,700,1141,9.0,8,369.151,0,736629.631297,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,31,1,374.4,0,7,60,700,1141,9.0,6,375.652,0,736629.631373,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,32,1,380.927,0,7,60,700,1141,9.0,7,382.268,1,736629.63145,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,33,0,393.387,1,4,-30,700,1181,4.5,2,397.838,0,736629.63163,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,34,1,403.141,0,4,-30,700,1181,4.5,4,404.296,1,736629.631705,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,35,0,413.522,0,8,90,700,1081,9.0,6,415.134,0,736629.63183,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,36,1,420.358,0,8,90,700,1081,9.0,8,421.996,1,736629.631909,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,37,0,438.062,0,4,-30,700,1101,0.0,3,439.349,0,736629.63211,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,38,1,444.561,0,4,-30,700,1101,0.0,4,445.614,1,736629.632183,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,39,0,458.849,0,6,30,700,1061,4.5,6,460.012,1,736629.632349,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,40,0,468.833,0,2,-90,700,1201,9.0,3,470.204,0,736629.632468,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,41,1,475.568,0,2,-90,700,1201,9.0,4,476.962,0,736629.632545,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,42,1,482.995,1,2,-90,700,1201,9.0,2,487.277,1,736629.632665,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,43,0,501.931,0,6,30,700,1121,0.0,6,503.354,1,736629.632851,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,44,0,511.509,0,7,60,700,1001,9.0,8,513.016,0,736629.632963,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,45,1,518.173,0,7,60,700,1001,9.0,8,519.615,0,736629.63304,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,46,1,559.579,0,7,60,700,1001,9.0,2,561.344,0,736629.633522,Aud,2016-10-26 15:02:00,,
Control,26_10_2016 level15_700_Robin 15_2 log,47,1,599.488,0,7,60,700,1001,9.0,-1,-1.0,0,736629.634138,Aud,2016-10-26 15:02:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,1,0,2559.107,0,2,-90,700,1081,4.5,2,2560.761,1,736588.670937,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,2,0,2575.469,0,8,90,700,1181,0.0,3,2581.15,0,736588.671173,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,3,1,2612.698,0,8,90,700,1181,0.0,7,2614.483,0,736588.671559,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,4,1,2623.831,0,8,90,700,1181,0.0,8,2626.195,1,736588.671694,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,5,0,2649.657,0,6,30,700,1161,0.0,6,2651.588,1,736588.671989,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,6,0,2662.408,1,3,-60,700,1121,9.0,3,2670.935,1,736588.672213,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,7,0,2705.402,0,2,-90,700,1021,4.5,3,2707.53,0,736588.672636,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,8,1,2719.417,1,2,-90,700,1021,4.5,6,2725.288,0,736588.672842,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,9,1,2738.756,0,2,-90,700,1021,4.5,4,2740.977,0,736588.673023,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,10,1,2757.282,0,2,-90,700,1021,4.5,6,2759.703,0,736588.67324,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,11,1,2780.451,0,2,-90,700,1021,4.5,2,2782.144,1,736588.6735,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,12,0,2800.567,0,4,-30,700,1141,0.0,7,2802.212,0,736588.673732,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,13,1,2807.56,0,4,-30,700,1141,0.0,4,2809.761,1,736588.673819,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,14,0,2827.927,1,7,60,700,1001,4.5,8,2833.05,0,736588.674089,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,15,1,2847.39,0,7,60,700,1001,4.5,6,2849.609,0,736588.67428,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,16,1,2854.806,0,7,60,700,1001,4.5,7,2856.81,1,736588.674363,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,17,0,2863.427,0,7,60,700,1101,0.0,6,2865.474,0,736588.674464,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,18,1,2879.599,1,7,60,700,1101,0.0,2,2886.644,0,736588.67471,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,19,1,2900.542,0,7,60,700,1101,0.0,7,2902.482,1,736588.674892,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,20,0,2916.053,0,4,-30,700,1061,0.0,4,2917.674,1,736588.675068,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,21,0,2936.896,0,3,-60,700,1041,4.5,3,2939.11,1,736588.675317,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,22,0,2953.01,0,6,30,700,1141,0.0,6,2955.354,1,736588.675505,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,23,0,2964.1,0,8,90,700,1161,9.0,7,2965.551,0,736588.675622,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,24,1,2972.995,0,8,90,700,1161,9.0,7,2975.272,0,736588.675735,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,25,1,2980.56,1,8,90,700,1161,9.0,7,2986.287,0,736588.675862,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,26,1,2991.577,1,8,90,700,1161,9.0,2,2997.607,0,736588.675993,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,27,1,3012.93,0,8,90,700,1161,9.0,7,3014.701,0,736588.676191,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,28,1,3019.98,0,8,90,700,1161,9.0,7,3021.437,0,736588.676269,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,29,1,3026.76,0,8,90,700,1161,9.0,8,3028.815,1,736588.676354,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,30,0,3049.146,0,7,60,700,1181,0.0,6,3050.85,0,736588.67661,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,31,1,3056.189,0,7,60,700,1181,0.0,8,3057.334,0,736588.676685,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,32,1,3068.046,0,7,60,700,1181,0.0,6,3070.063,0,736588.676832,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,33,1,3095.312,0,7,60,700,1181,0.0,3,3101.652,0,736588.677198,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,34,1,3106.984,0,7,60,700,1181,0.0,8,3109.158,0,736588.677284,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,35,1,3169.189,0,7,60,700,1181,0.0,2,3174.772,0,736588.678044,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,36,1,3182.246,0,7,60,700,1181,0.0,7,3184.327,1,736588.678155,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,37,0,3198.398,0,8,90,700,1021,9.0,6,3200.693,0,736588.678343,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,38,1,3223.783,0,8,90,700,1021,9.0,8,3238.15,1,736588.678778,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,39,0,3239.7,0,6,30,700,1001,4.5,8,3239.529,0,736588.678796,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,40,1,3250.002,1,6,30,700,1001,4.5,3,3255.253,0,736588.678975,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,41,1,3264.045,0,6,30,700,1001,4.5,7,3266.358,0,736588.679104,Aud,2016-09-15 15:23:00,,
Control,15_9_2016 level15_700_Robin 15_23 log,42,1,3287.273,0,6,30,700,1001,4.5,7,3294.86,0,736588.679434,Aud,2016-09-15 15:23:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,1,0,26.717,0,2,-90,700,1201,4.5,4,22.604,0,736599.600728,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,2,1,31.995,0,2,-90,700,1201,4.5,6,33.111,0,736599.600801,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,3,1,46.703,0,2,-90,700,1201,4.5,3,48.627,0,736599.60098,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,4,1,62.415,0,2,-90,700,1201,4.5,3,71.779,0,736599.601248,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,5,1,80.334,0,2,-90,700,1201,4.5,-1,-1.0,0,736599.601521,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,6,0,97.045,0,6,30,700,1141,9.0,6,99.993,1,736599.601575,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,7,0,118.839,0,8,90,700,1181,4.5,4,127.012,0,736599.601887,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,8,1,132.35,0,8,90,700,1181,4.5,8,137.208,1,736599.602005,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,9,0,159.403,0,3,-60,700,1161,0.0,3,161.512,1,736599.602287,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,10,0,170.307,0,8,90,700,1061,4.5,6,174.454,0,736599.602436,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,11,1,181.793,0,8,90,700,1061,4.5,8,184.815,1,736599.602556,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,12,0,208.452,0,4,-30,700,1101,0.0,3,209.823,0,736599.602846,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,13,1,215.881,0,4,-30,700,1101,0.0,3,217.535,0,736599.602935,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,14,1,223.052,0,4,-30,700,1101,0.0,4,224.498,1,736599.603016,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,15,0,252.238,0,3,-60,700,1041,4.5,3,253.905,1,736599.603356,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,16,0,263.279,0,4,-30,700,1021,0.0,3,264.714,0,736599.603481,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,17,1,273.62,0,4,-30,700,1021,0.0,4,277.279,1,736599.603626,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,18,0,302.552,0,2,-90,700,1121,4.5,3,303.819,0,736599.603934,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,19,1,311.117,0,2,-90,700,1121,4.5,3,312.736,0,736599.604037,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,20,1,319.945,0,2,-90,700,1121,4.5,4,323.928,0,736599.604167,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,21,1,331.783,0,2,-90,700,1121,4.5,8,335.391,0,736599.604299,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,22,1,342.002,0,2,-90,700,1121,4.5,-1,-1.0,0,736599.604549,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,23,0,508.137,0,6,30,700,1001,0.0,8,511.599,0,736599.606338,Aud,2016-09-26 14:24:00,,
Control,26_9_2016 level15_700_Robin 14_24 log,24,1,520.932,0,6,30,700,1001,0.0,3,533.242,0,736599.606589,Aud,2016-09-26 14:24:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,1,0,27.195,0,5,0,700,1101,9.0,8,30.335,0,736561.622661,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,2,1,37.752,0,5,0,700,1101,9.0,4,39.733,0,736561.622769,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,3,1,45.0,0,5,0,700,1101,9.0,5,46.122,1,736561.622844,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,4,0,64.199,0,7,60,700,1041,4.5,7,65.314,1,736561.623066,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,5,0,80.812,0,3,-60,700,1141,4.5,3,82.183,1,736561.623261,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,6,0,94.405,0,8,90,700,1081,9.0,3,95.791,0,736561.623419,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,7,1,101.039,1,8,90,700,1081,9.0,7,108.238,0,736561.623562,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,8,1,115.293,0,8,90,700,1081,9.0,8,117.243,1,736561.623666,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,9,0,139.75,0,3,-60,700,1161,0.0,3,152.822,1,736561.624078,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,10,0,164.677,0,7,60,700,1001,9.0,7,166.974,1,736561.624243,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,11,0,180.587,0,4,-30,700,1061,4.5,4,182.106,1,736561.624418,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,12,0,198.179,0,8,90,700,1201,9.0,8,199.663,1,736561.62462,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,13,0,217.029,0,5,0,700,1121,0.0,7,220.031,0,736561.624856,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,14,1,225.695,0,5,0,700,1121,0.0,4,227.246,0,736561.62494,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,15,1,232.485,0,5,0,700,1121,0.0,5,233.704,1,736561.625015,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,16,0,250.826,0,4,-30,700,1181,4.5,3,252.096,0,736561.625228,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,17,1,257.441,0,4,-30,700,1181,4.5,4,258.634,1,736561.625303,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,18,0,279.615,0,4,-30,700,1061,4.5,4,280.949,1,736561.625561,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,19,0,303.262,0,7,60,700,1121,0.0,8,304.798,0,736561.625838,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,20,1,316.469,0,7,60,700,1121,0.0,7,318.003,1,736561.625991,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,21,0,329.996,0,4,-30,700,1181,4.5,5,331.577,0,736561.626148,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,22,1,336.451,0,4,-30,700,1181,4.5,3,339.04,0,736561.626234,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,23,1,344.36,0,4,-30,700,1181,4.5,4,346.197,1,736561.626317,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,24,0,364.498,0,7,60,700,1001,0.0,8,365.375,0,736561.626539,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,25,1,375.15,0,7,60,700,1001,0.0,7,376.469,1,736561.626668,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,26,0,391.8,1,8,90,700,1041,4.5,7,400.386,0,736561.626944,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,27,1,405.603,1,8,90,700,1041,4.5,7,412.84,0,736561.627088,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,28,1,427.875,0,8,90,700,1041,4.5,7,429.691,0,736561.627284,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,29,1,438.12,0,8,90,700,1041,4.5,8,449.479,1,736561.627512,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,30,0,471.581,0,5,0,700,1081,9.0,7,474.612,0,736561.627803,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,31,1,486.034,1,5,0,700,1081,9.0,8,491.45,0,736561.627998,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,32,1,498.957,0,5,0,700,1081,9.0,5,500.747,1,736561.628105,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,33,0,517.814,0,3,-60,700,1021,4.5,5,530.631,0,736561.628451,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,34,1,535.702,0,3,-60,700,1021,4.5,3,547.941,1,736561.628651,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,35,0,559.499,0,5,0,700,1201,9.0,7,560.936,0,736561.628802,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,36,1,567.64,0,5,0,700,1201,9.0,7,571.316,0,736561.628922,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,37,1,577.571,0,5,0,700,1201,9.0,7,580.544,0,736561.629029,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,38,1,585.991,0,5,0,700,1201,9.0,3,589.482,0,736561.629133,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,39,1,614.914,0,5,0,700,1201,9.0,3,617.417,0,736561.629456,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,40,1,622.766,0,5,0,700,1201,9.0,7,626.197,0,736561.629558,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,41,1,638.214,0,5,0,700,1201,9.0,7,640.652,0,736561.629724,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,42,1,645.966,0,5,0,700,1201,9.0,5,647.375,1,736561.629803,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,43,0,664.66,0,8,90,700,1161,0.0,8,665.861,1,736561.630016,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,44,0,682.674,0,3,-60,700,1141,4.5,3,684.425,1,736561.630231,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,45,0,696.974,0,8,90,700,1121,9.0,7,699.652,0,736561.630407,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,46,1,704.894,0,8,90,700,1121,9.0,8,706.489,1,736561.630487,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,47,0,728.417,0,4,-30,700,1141,4.5,3,730.397,0,736561.630764,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,48,1,736.41,0,4,-30,700,1141,4.5,4,737.891,1,736561.63085,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,49,0,764.004,0,7,60,700,1021,0.0,7,766.423,1,736561.63118,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,50,0,777.341,0,3,-60,700,1001,4.5,4,788.184,0,736561.631432,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,51,1,793.368,0,3,-60,700,1001,4.5,3,794.708,1,736561.631508,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,52,0,804.578,0,5,0,700,1161,9.0,7,806.938,0,736561.631649,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,53,1,814.239,0,5,0,700,1161,9.0,5,815.678,1,736561.631751,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,54,0,833.6,0,5,0,700,1081,0.0,7,835.086,0,736561.631976,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,55,1,840.583,0,5,0,700,1081,0.0,5,841.909,1,736561.632054,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,56,0,858.701,0,7,60,700,1061,9.0,7,860.866,1,736561.632273,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,57,0,873.53,0,3,-60,700,1041,0.0,3,878.236,1,736561.632474,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,58,0,886.77,0,8,90,700,1201,4.5,8,888.414,1,736561.632592,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,59,0,905.077,0,4,-30,700,1101,9.0,3,909.03,0,736561.632831,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,60,1,922.144,0,4,-30,700,1101,9.0,4,923.422,1,736561.632998,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,61,0,942.253,0,4,-30,700,1181,4.5,3,943.304,0,736561.633228,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,62,1,948.748,1,4,-30,700,1181,4.5,7,955.209,0,736561.633366,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,63,1,961.219,0,4,-30,700,1181,4.5,4,962.783,1,736561.633453,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,64,0,983.406,0,5,0,700,1021,0.0,7,985.425,0,736561.633715,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,65,1,990.59,0,5,0,700,1021,0.0,4,992.835,0,736561.633801,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,66,1,998.004,0,5,0,700,1021,0.0,5,999.744,1,736561.633881,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,67,0,1015.641,0,8,90,700,1201,4.5,8,1016.796,1,736561.634078,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,68,0,1041.145,0,5,0,700,1161,9.0,3,1043.95,0,736561.634392,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,69,1,1049.242,0,5,0,700,1161,9.0,7,1050.74,0,736561.634471,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,70,1,1056.031,0,5,0,700,1161,9.0,5,1057.679,1,736561.634552,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,71,0,1075.232,1,8,90,700,1001,4.5,7,1081.074,0,736561.634823,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,72,1,1086.271,0,8,90,700,1001,4.5,8,1088.783,1,736561.634912,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,73,0,1108.81,0,7,60,700,1141,0.0,7,1111.457,1,736561.635173,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,74,0,1123.914,1,4,-30,700,1101,4.5,3,1133.225,0,736561.635426,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,75,1,1142.425,0,4,-30,700,1101,4.5,3,1144.071,0,736561.635551,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,76,1,1149.372,0,4,-30,700,1101,4.5,3,1150.95,0,736561.635631,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,77,1,1157.041,0,4,-30,700,1101,4.5,4,1158.766,1,736561.635721,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,78,0,1178.727,0,3,-60,700,1121,0.0,3,1180.065,1,736561.635967,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,79,0,1191.597,0,7,60,700,1061,9.0,7,1194.026,1,736561.63613,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,80,0,1207.584,1,3,-60,700,1041,4.5,7,1213.257,0,736561.636352,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,81,1,1218.413,0,3,-60,700,1041,4.5,3,1220.114,1,736561.636432,Aud,2016-08-19 14:56:00,,
Control,19_8_2016 level15_700_Robin 14_56 log,82,0,1232.24,0,5,0,700,1141,9.0,8,1234.231,0,736561.636595,Aud,2016-08-19 14:56:00,,
