Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
481,12,2,2014,15,52,20,37,20.6,15,20.3
482,12,2,2014,15,52,21,37,20.6,14,20.3
483,12,2,2014,15,52,22,37,20.6,14,20.3
484,12,2,2014,15,52,23,37,20.6,14,20.3
485,12,2,2014,15,52,24,37,20.6,14,20.3
486,12,2,2014,15,52,25,37,20.6,14,20.3
487,12,2,2014,15,52,26,37,20.6,14,20.3
488,12,2,2014,15,52,27,37,20.6,14,20.3
489,12,2,2014,15,52,28,37,20.6,14,20.3
490,12,2,2014,15,52,29,37,20.6,14,20.3
491,12,2,2014,15,52,30,37,20.6,14,20.3
492,12,2,2014,15,52,31,37,20.6,14,20.3
