Condition,Spkr_Rad,nTrials,nCorrect,pCorrect,iteration
Control,1.0471975511965976,132,80,60.60606060606061,197
Control,1.5707963267948966,132,75,56.81818181818182,197
Bilateral,-1.5707963267948966,132,128,96.96969696969697,198
Bilateral,-1.0471975511965976,132,36,27.27272727272727,198
Bilateral,-0.5235987755982988,132,26,19.696969696969695,198
Bilateral,0.0,132,24,18.181818181818183,198
Bilateral,0.5235987755982988,132,53,40.15151515151515,198
Bilateral,1.0471975511965976,132,49,37.121212121212125,198
Bilateral,1.5707963267948966,132,59,44.696969696969695,198
Control,-1.5707963267948966,132,112,84.84848484848484,198
Control,-1.0471975511965976,132,80,60.60606060606061,198
Control,-0.5235987755982988,132,64,48.484848484848484,198
Control,0.0,132,44,33.33333333333333,198
Control,0.5235987755982988,132,66,50.0,198
Control,1.0471975511965976,132,77,58.333333333333336,198
Control,1.5707963267948966,132,72,54.54545454545454,198
Bilateral,-1.5707963267948966,132,126,95.45454545454545,199
Bilateral,-1.0471975511965976,132,50,37.878787878787875,199
Bilateral,-0.5235987755982988,132,31,23.484848484848484,199
Bilateral,0.0,132,40,30.303030303030305,199
Bilateral,0.5235987755982988,132,47,35.60606060606061,199
Bilateral,1.0471975511965976,132,39,29.545454545454547,199
Bilateral,1.5707963267948966,132,63,47.72727272727273,199
Control,-1.5707963267948966,132,118,89.39393939393939,199
Control,-1.0471975511965976,132,75,56.81818181818182,199
Control,-0.5235987755982988,132,79,59.84848484848485,199
Control,0.0,132,42,31.818181818181817,199
Control,0.5235987755982988,132,64,48.484848484848484,199
Control,1.0471975511965976,132,75,56.81818181818182,199
Control,1.5707963267948966,132,80,60.60606060606061,199
Bilateral,-1.5707963267948966,132,127,96.21212121212122,200
Bilateral,-1.0471975511965976,132,31,23.484848484848484,200
Bilateral,-0.5235987755982988,132,41,31.060606060606062,200
Bilateral,0.0,132,29,21.96969696969697,200
Bilateral,0.5235987755982988,132,56,42.42424242424242,200
Bilateral,1.0471975511965976,132,40,30.303030303030305,200
Bilateral,1.5707963267948966,132,60,45.45454545454545,200
Control,-1.5707963267948966,132,113,85.60606060606061,200
Control,-1.0471975511965976,132,71,53.78787878787878,200
Control,-0.5235987755982988,132,71,53.78787878787878,200
Control,0.0,132,53,40.15151515151515,200
Control,0.5235987755982988,132,71,53.78787878787878,200
Control,1.0471975511965976,132,77,58.333333333333336,200
Control,1.5707963267948966,132,81,61.36363636363637,200
Bilateral,-1.5707963267948966,132,128,96.96969696969697,201
Bilateral,-1.0471975511965976,132,41,31.060606060606062,201
Bilateral,-0.5235987755982988,132,31,23.484848484848484,201
Bilateral,0.0,132,23,17.424242424242426,201
Bilateral,0.5235987755982988,132,51,38.63636363636363,201
Bilateral,1.0471975511965976,132,50,37.878787878787875,201
Bilateral,1.5707963267948966,132,63,47.72727272727273,201
Control,-1.5707963267948966,132,117,88.63636363636364,201
Control,-1.0471975511965976,132,80,60.60606060606061,201
Control,-0.5235987755982988,132,61,46.21212121212121,201
Control,0.0,132,45,34.090909090909086,201
Control,0.5235987755982988,132,72,54.54545454545454,201
Control,1.0471975511965976,132,75,56.81818181818182,201
Control,1.5707963267948966,132,89,67.42424242424242,201
Bilateral,-1.5707963267948966,132,128,96.96969696969697,202
Bilateral,-1.0471975511965976,132,28,21.21212121212121,202
Bilateral,-0.5235987755982988,132,36,27.27272727272727,202
Bilateral,0.0,132,33,25.0,202
Bilateral,0.5235987755982988,132,49,37.121212121212125,202
Bilateral,1.0471975511965976,132,48,36.36363636363637,202
Bilateral,1.5707963267948966,132,54,40.909090909090914,202
Control,-1.5707963267948966,132,114,86.36363636363636,202
Control,-1.0471975511965976,132,79,59.84848484848485,202
Control,-0.5235987755982988,132,66,50.0,202
Control,0.0,132,46,34.84848484848485,202
Control,0.5235987755982988,132,65,49.24242424242424,202
Control,1.0471975511965976,132,75,56.81818181818182,202
Control,1.5707963267948966,132,78,59.09090909090909,202
Bilateral,-1.5707963267948966,132,130,98.48484848484848,203
Bilateral,-1.0471975511965976,132,38,28.78787878787879,203
Bilateral,-0.5235987755982988,132,23,17.424242424242426,203
Bilateral,0.0,132,37,28.030303030303028,203
Bilateral,0.5235987755982988,132,51,38.63636363636363,203
Bilateral,1.0471975511965976,132,45,34.090909090909086,203
Bilateral,1.5707963267948966,132,63,47.72727272727273,203
Control,-1.5707963267948966,132,116,87.87878787878788,203
Control,-1.0471975511965976,132,68,51.515151515151516,203
Control,-0.5235987755982988,132,57,43.18181818181818,203
Control,0.0,132,39,29.545454545454547,203
Control,0.5235987755982988,132,67,50.75757575757576,203
Control,1.0471975511965976,132,74,56.060606060606055,203
Control,1.5707963267948966,132,70,53.03030303030303,203
Bilateral,-1.5707963267948966,132,130,98.48484848484848,204
Bilateral,-1.0471975511965976,132,35,26.515151515151516,204
Bilateral,-0.5235987755982988,132,31,23.484848484848484,204
Bilateral,0.0,132,32,24.242424242424242,204
Bilateral,0.5235987755982988,132,41,31.060606060606062,204
Bilateral,1.0471975511965976,132,41,31.060606060606062,204
Bilateral,1.5707963267948966,132,69,52.27272727272727,204
Control,-1.5707963267948966,132,106,80.3030303030303,204
Control,-1.0471975511965976,132,83,62.878787878787875,204
Control,-0.5235987755982988,132,67,50.75757575757576,204
Control,0.0,132,43,32.57575757575758,204
Control,0.5235987755982988,132,64,48.484848484848484,204
Control,1.0471975511965976,132,80,60.60606060606061,204
Control,1.5707963267948966,132,80,60.60606060606061,204
Bilateral,-1.5707963267948966,132,129,97.72727272727273,205
Bilateral,-1.0471975511965976,132,38,28.78787878787879,205
Bilateral,-0.5235987755982988,132,36,27.27272727272727,205
Bilateral,0.0,132,29,21.96969696969697,205
Bilateral,0.5235987755982988,132,49,37.121212121212125,205
Bilateral,1.0471975511965976,132,56,42.42424242424242,205
Bilateral,1.5707963267948966,132,57,43.18181818181818,205
Control,-1.5707963267948966,132,108,81.81818181818183,205
Control,-1.0471975511965976,132,78,59.09090909090909,205
Control,-0.5235987755982988,132,70,53.03030303030303,205
Control,0.0,132,40,30.303030303030305,205
Control,0.5235987755982988,132,70,53.03030303030303,205
Control,1.0471975511965976,132,74,56.060606060606055,205
Control,1.5707963267948966,132,69,52.27272727272727,205
Bilateral,-1.5707963267948966,132,130,98.48484848484848,206
Bilateral,-1.0471975511965976,132,41,31.060606060606062,206
Bilateral,-0.5235987755982988,132,27,20.454545454545457,206
Bilateral,0.0,132,34,25.757575757575758,206
Bilateral,0.5235987755982988,132,50,37.878787878787875,206
Bilateral,1.0471975511965976,132,36,27.27272727272727,206
Bilateral,1.5707963267948966,132,66,50.0,206
Control,-1.5707963267948966,132,112,84.84848484848484,206
Control,-1.0471975511965976,132,81,61.36363636363637,206
Control,-0.5235987755982988,132,70,53.03030303030303,206
Control,0.0,132,47,35.60606060606061,206
Control,0.5235987755982988,132,63,47.72727272727273,206
Control,1.0471975511965976,132,77,58.333333333333336,206
Control,1.5707963267948966,132,87,65.9090909090909,206
Bilateral,-1.5707963267948966,132,130,98.48484848484848,207
Bilateral,-1.0471975511965976,132,38,28.78787878787879,207
Bilateral,-0.5235987755982988,132,28,21.21212121212121,207
Bilateral,0.0,132,23,17.424242424242426,207
Bilateral,0.5235987755982988,132,45,34.090909090909086,207
Bilateral,1.0471975511965976,132,53,40.15151515151515,207
Bilateral,1.5707963267948966,132,64,48.484848484848484,207
Control,-1.5707963267948966,132,120,90.9090909090909,207
Control,-1.0471975511965976,132,84,63.63636363636363,207
Control,-0.5235987755982988,132,70,53.03030303030303,207
Control,0.0,132,45,34.090909090909086,207
Control,0.5235987755982988,132,69,52.27272727272727,207
Control,1.0471975511965976,132,72,54.54545454545454,207
Control,1.5707963267948966,132,72,54.54545454545454,207
Bilateral,-1.5707963267948966,132,130,98.48484848484848,208
Bilateral,-1.0471975511965976,132,41,31.060606060606062,208
Bilateral,-0.5235987755982988,132,35,26.515151515151516,208
Bilateral,0.0,132,28,21.21212121212121,208
Bilateral,0.5235987755982988,132,54,40.909090909090914,208
Bilateral,1.0471975511965976,132,34,25.757575757575758,208
Bilateral,1.5707963267948966,132,62,46.96969696969697,208
Control,-1.5707963267948966,132,114,86.36363636363636,208
Control,-1.0471975511965976,132,76,57.57575757575758,208
Control,-0.5235987755982988,132,70,53.03030303030303,208
Control,0.0,132,38,28.78787878787879,208
Control,0.5235987755982988,132,74,56.060606060606055,208
Control,1.0471975511965976,132,65,49.24242424242424,208
Control,1.5707963267948966,132,79,59.84848484848485,208
Bilateral,-1.5707963267948966,132,128,96.96969696969697,209
Bilateral,-1.0471975511965976,132,35,26.515151515151516,209
Bilateral,-0.5235987755982988,132,25,18.939393939393938,209
Bilateral,0.0,132,37,28.030303030303028,209
Bilateral,0.5235987755982988,132,53,40.15151515151515,209
Bilateral,1.0471975511965976,132,43,32.57575757575758,209
Bilateral,1.5707963267948966,132,57,43.18181818181818,209
Control,-1.5707963267948966,132,112,84.84848484848484,209
Control,-1.0471975511965976,132,74,56.060606060606055,209
Control,-0.5235987755982988,132,69,52.27272727272727,209
Control,0.0,132,37,28.030303030303028,209
Control,0.5235987755982988,132,67,50.75757575757576,209
Control,1.0471975511965976,132,73,55.3030303030303,209
Control,1.5707963267948966,132,68,51.515151515151516,209
Bilateral,-1.5707963267948966,132,128,96.96969696969697,210
Bilateral,-1.0471975511965976,132,41,31.060606060606062,210
Bilateral,-0.5235987755982988,132,31,23.484848484848484,210
Bilateral,0.0,132,38,28.78787878787879,210
Bilateral,0.5235987755982988,132,48,36.36363636363637,210
Bilateral,1.0471975511965976,132,43,32.57575757575758,210
Bilateral,1.5707963267948966,132,71,53.78787878787878,210
Control,-1.5707963267948966,132,114,86.36363636363636,210
Control,-1.0471975511965976,132,79,59.84848484848485,210
Control,-0.5235987755982988,132,62,46.96969696969697,210
Control,0.0,132,49,37.121212121212125,210
Control,0.5235987755982988,132,62,46.96969696969697,210
Control,1.0471975511965976,132,71,53.78787878787878,210
Control,1.5707963267948966,132,76,57.57575757575758,210
Bilateral,-1.5707963267948966,132,128,96.96969696969697,211
Bilateral,-1.0471975511965976,132,34,25.757575757575758,211
Bilateral,-0.5235987755982988,132,37,28.030303030303028,211
Bilateral,0.0,132,39,29.545454545454547,211
Bilateral,0.5235987755982988,132,49,37.121212121212125,211
Bilateral,1.0471975511965976,132,51,38.63636363636363,211
Bilateral,1.5707963267948966,132,61,46.21212121212121,211
Control,-1.5707963267948966,132,113,85.60606060606061,211
Control,-1.0471975511965976,132,76,57.57575757575758,211
Control,-0.5235987755982988,132,65,49.24242424242424,211
Control,0.0,132,51,38.63636363636363,211
Control,0.5235987755982988,132,74,56.060606060606055,211
Control,1.0471975511965976,132,80,60.60606060606061,211
Control,1.5707963267948966,132,77,58.333333333333336,211
Bilateral,-1.5707963267948966,132,127,96.21212121212122,212
Bilateral,-1.0471975511965976,132,41,31.060606060606062,212
Bilateral,-0.5235987755982988,132,33,25.0,212
Bilateral,0.0,132,48,36.36363636363637,212
Bilateral,0.5235987755982988,132,52,39.39393939393939,212
Bilateral,1.0471975511965976,132,49,37.121212121212125,212
Bilateral,1.5707963267948966,132,58,43.93939393939394,212
Control,-1.5707963267948966,132,115,87.12121212121212,212
Control,-1.0471975511965976,132,79,59.84848484848485,212
Control,-0.5235987755982988,132,74,56.060606060606055,212
Control,0.0,132,41,31.060606060606062,212
Control,0.5235987755982988,132,58,43.93939393939394,212
Control,1.0471975511965976,132,83,62.878787878787875,212
Control,1.5707963267948966,132,82,62.121212121212125,212
Bilateral,-1.5707963267948966,132,130,98.48484848484848,213
Bilateral,-1.0471975511965976,132,54,40.909090909090914,213
Bilateral,-0.5235987755982988,132,29,21.96969696969697,213
Bilateral,0.0,132,30,22.727272727272727,213
Bilateral,0.5235987755982988,132,40,30.303030303030305,213
Bilateral,1.0471975511965976,132,49,37.121212121212125,213
Bilateral,1.5707963267948966,132,73,55.3030303030303,213
Control,-1.5707963267948966,132,112,84.84848484848484,213
Control,-1.0471975511965976,132,68,51.515151515151516,213
Control,-0.5235987755982988,132,64,48.484848484848484,213
Control,0.0,132,41,31.060606060606062,213
Control,0.5235987755982988,132,72,54.54545454545454,213
Control,1.0471975511965976,132,70,53.03030303030303,213
Control,1.5707963267948966,132,78,59.09090909090909,213
Bilateral,-1.5707963267948966,132,125,94.6969696969697,214
Bilateral,-1.0471975511965976,132,42,31.818181818181817,214
Bilateral,-0.5235987755982988,132,31,23.484848484848484,214
Bilateral,0.0,132,35,26.515151515151516,214
Bilateral,0.5235987755982988,132,46,34.84848484848485,214
Bilateral,1.0471975511965976,132,44,33.33333333333333,214
Bilateral,1.5707963267948966,132,56,42.42424242424242,214
Control,-1.5707963267948966,132,110,83.33333333333334,214
Control,-1.0471975511965976,132,77,58.333333333333336,214
Control,-0.5235987755982988,132,68,51.515151515151516,214
Control,0.0,132,49,37.121212121212125,214
Control,0.5235987755982988,132,75,56.81818181818182,214
Control,1.0471975511965976,132,71,53.78787878787878,214
Control,1.5707963267948966,132,72,54.54545454545454,214
Bilateral,-1.5707963267948966,132,130,98.48484848484848,215
Bilateral,-1.0471975511965976,132,46,34.84848484848485,215
Bilateral,-0.5235987755982988,132,33,25.0,215
Bilateral,0.0,132,24,18.181818181818183,215
Bilateral,0.5235987755982988,132,57,43.18181818181818,215
Bilateral,1.0471975511965976,132,39,29.545454545454547,215
Bilateral,1.5707963267948966,132,67,50.75757575757576,215
Control,-1.5707963267948966,132,110,83.33333333333334,215
Control,-1.0471975511965976,132,84,63.63636363636363,215
Control,-0.5235987755982988,132,63,47.72727272727273,215
Control,0.0,132,43,32.57575757575758,215
Control,0.5235987755982988,132,68,51.515151515151516,215
Control,1.0471975511965976,132,80,60.60606060606061,215
Control,1.5707963267948966,132,86,65.15151515151516,215
Bilateral,-1.5707963267948966,132,129,97.72727272727273,216
Bilateral,-1.0471975511965976,132,45,34.090909090909086,216
Bilateral,-0.5235987755982988,132,34,25.757575757575758,216
Bilateral,0.0,132,23,17.424242424242426,216
Bilateral,0.5235987755982988,132,48,36.36363636363637,216
Bilateral,1.0471975511965976,132,50,37.878787878787875,216
Bilateral,1.5707963267948966,132,66,50.0,216
Control,-1.5707963267948966,132,111,84.0909090909091,216
Control,-1.0471975511965976,132,79,59.84848484848485,216
Control,-0.5235987755982988,132,66,50.0,216
Control,0.0,132,44,33.33333333333333,216
Control,0.5235987755982988,132,66,50.0,216
Control,1.0471975511965976,132,73,55.3030303030303,216
Control,1.5707963267948966,132,83,62.878787878787875,216
Bilateral,-1.5707963267948966,132,126,95.45454545454545,217
Bilateral,-1.0471975511965976,132,38,28.78787878787879,217
Bilateral,-0.5235987755982988,132,23,17.424242424242426,217
Bilateral,0.0,132,26,19.696969696969695,217
Bilateral,0.5235987755982988,132,55,41.66666666666667,217
Bilateral,1.0471975511965976,132,53,40.15151515151515,217
Bilateral,1.5707963267948966,132,68,51.515151515151516,217
Control,-1.5707963267948966,132,110,83.33333333333334,217
Control,-1.0471975511965976,132,79,59.84848484848485,217
Control,-0.5235987755982988,132,69,52.27272727272727,217
Control,0.0,132,48,36.36363636363637,217
Control,0.5235987755982988,132,70,53.03030303030303,217
Control,1.0471975511965976,132,71,53.78787878787878,217
Control,1.5707963267948966,132,72,54.54545454545454,217
Bilateral,-1.5707963267948966,132,126,95.45454545454545,218
Bilateral,-1.0471975511965976,132,38,28.78787878787879,218
Bilateral,-0.5235987755982988,132,34,25.757575757575758,218
Bilateral,0.0,132,32,24.242424242424242,218
Bilateral,0.5235987755982988,132,44,33.33333333333333,218
Bilateral,1.0471975511965976,132,48,36.36363636363637,218
Bilateral,1.5707963267948966,132,62,46.96969696969697,218
Control,-1.5707963267948966,132,111,84.0909090909091,218
Control,-1.0471975511965976,132,81,61.36363636363637,218
Control,-0.5235987755982988,132,76,57.57575757575758,218
Control,0.0,132,39,29.545454545454547,218
Control,0.5235987755982988,132,72,54.54545454545454,218
Control,1.0471975511965976,132,75,56.81818181818182,218
Control,1.5707963267948966,132,83,62.878787878787875,218
Bilateral,-1.5707963267948966,132,127,96.21212121212122,219
Bilateral,-1.0471975511965976,132,29,21.96969696969697,219
Bilateral,-0.5235987755982988,132,32,24.242424242424242,219
