Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Bilateral,R,207,73,35.26570048309179,88
Control,L,207,138,66.66666666666666,88
Control,R,207,117,56.52173913043478,88
Left,L,207,129,62.31884057971014,88
Left,R,207,81,39.130434782608695,88
Right,L,207,115,55.55555555555556,88
Right,R,207,91,43.96135265700483,88
Bilateral,L,207,102,49.275362318840585,89
Bilateral,R,207,73,35.26570048309179,89
Control,L,207,133,64.25120772946859,89
Control,R,207,114,55.072463768115945,89
Left,L,207,132,63.76811594202898,89
Left,R,207,81,39.130434782608695,89
Right,L,207,124,59.90338164251207,89
Right,R,207,101,48.792270531400966,89
Bilateral,L,207,99,47.82608695652174,90
Bilateral,R,207,83,40.09661835748793,90
Control,L,207,129,62.31884057971014,90
Control,R,207,115,55.55555555555556,90
Left,L,207,139,67.14975845410628,90
Left,R,207,76,36.71497584541063,90
Right,L,207,114,55.072463768115945,90
Right,R,207,94,45.410628019323674,90
Bilateral,L,207,98,47.34299516908212,91
Bilateral,R,207,86,41.54589371980676,91
Control,L,207,131,63.28502415458937,91
Control,R,207,119,57.48792270531401,91
Left,L,207,146,70.53140096618358,91
Left,R,207,81,39.130434782608695,91
Right,L,207,122,58.93719806763285,91
Right,R,207,97,46.85990338164252,91
Bilateral,L,207,109,52.65700483091788,92
Bilateral,R,207,70,33.81642512077295,92
Control,L,207,114,55.072463768115945,92
Control,R,207,113,54.589371980676326,92
Left,L,207,143,69.08212560386472,92
Left,R,207,76,36.71497584541063,92
Right,L,207,106,51.20772946859904,92
Right,R,207,92,44.44444444444444,92
Bilateral,L,207,109,52.65700483091788,93
Bilateral,R,207,88,42.51207729468599,93
Control,L,207,131,63.28502415458937,93
Control,R,207,121,58.454106280193244,93
Left,L,207,142,68.59903381642512,93
Left,R,207,65,31.40096618357488,93
Right,L,207,115,55.55555555555556,93
Right,R,207,108,52.17391304347826,93
Bilateral,L,207,107,51.690821256038646,94
Bilateral,R,207,82,39.61352657004831,94
Control,L,207,134,64.73429951690821,94
Control,R,207,122,58.93719806763285,94
Left,L,207,134,64.73429951690821,94
Left,R,207,77,37.19806763285024,94
Right,L,207,117,56.52173913043478,94
Right,R,207,106,51.20772946859904,94
Bilateral,L,207,102,49.275362318840585,95
Bilateral,R,207,101,48.792270531400966,95
Control,L,207,131,63.28502415458937,95
Control,R,207,119,57.48792270531401,95
Left,L,207,143,69.08212560386472,95
Left,R,207,81,39.130434782608695,95
Right,L,207,119,57.48792270531401,95
Right,R,207,99,47.82608695652174,95
Bilateral,L,207,102,49.275362318840585,96
Bilateral,R,207,78,37.68115942028986,96
Control,L,207,132,63.76811594202898,96
Control,R,207,110,53.14009661835749,96
Left,L,207,133,64.25120772946859,96
Left,R,207,71,34.29951690821256,96
Right,L,207,113,54.589371980676326,96
Right,R,207,100,48.309178743961354,96
Bilateral,L,207,99,47.82608695652174,97
Bilateral,R,207,92,44.44444444444444,97
Control,L,207,127,61.35265700483091,97
Control,R,207,106,51.20772946859904,97
Left,L,207,137,66.18357487922705,97
Left,R,207,73,35.26570048309179,97
Right,L,207,114,55.072463768115945,97
Right,R,207,98,47.34299516908212,97
Bilateral,L,207,109,52.65700483091788,98
Bilateral,R,207,79,38.164251207729464,98
Control,L,207,131,63.28502415458937,98
Control,R,207,102,49.275362318840585,98
Left,L,207,127,61.35265700483091,98
Left,R,207,76,36.71497584541063,98
Right,L,207,125,60.38647342995169,98
Right,R,207,99,47.82608695652174,98
Bilateral,L,207,96,46.3768115942029,99
Bilateral,R,207,87,42.028985507246375,99
Control,L,207,130,62.80193236714976,99
Control,R,207,107,51.690821256038646,99
Left,L,207,141,68.11594202898551,99
Left,R,207,84,40.57971014492754,99
Right,L,207,115,55.55555555555556,99
Right,R,207,106,51.20772946859904,99
Bilateral,L,207,110,53.14009661835749,100
Bilateral,R,207,79,38.164251207729464,100
Control,L,207,134,64.73429951690821,100
Control,R,207,113,54.589371980676326,100
Left,L,207,129,62.31884057971014,100
Left,R,207,81,39.130434782608695,100
Right,L,207,102,49.275362318840585,100
Right,R,207,106,51.20772946859904,100
Bilateral,L,207,107,51.690821256038646,101
Bilateral,R,207,89,42.99516908212561,101
Control,L,207,130,62.80193236714976,101
Control,R,207,118,57.00483091787439,101
Left,L,207,130,62.80193236714976,101
Left,R,207,89,42.99516908212561,101
Right,L,207,114,55.072463768115945,101
Right,R,207,91,43.96135265700483,101
Bilateral,L,207,100,48.309178743961354,102
Bilateral,R,207,76,36.71497584541063,102
Control,L,207,144,69.56521739130434,102
Control,R,207,119,57.48792270531401,102
Left,L,207,143,69.08212560386472,102
Left,R,207,73,35.26570048309179,102
Right,L,207,120,57.971014492753625,102
Right,R,207,103,49.75845410628019,102
Bilateral,L,207,104,50.24154589371981,103
Bilateral,R,207,88,42.51207729468599,103
Control,L,207,131,63.28502415458937,103
Control,R,207,116,56.038647342995176,103
Left,L,207,124,59.90338164251207,103
Left,R,207,70,33.81642512077295,103
Right,L,207,118,57.00483091787439,103
Right,R,207,114,55.072463768115945,103
Bilateral,L,207,104,50.24154589371981,104
Bilateral,R,207,93,44.927536231884055,104
Control,L,207,131,63.28502415458937,104
Control,R,207,108,52.17391304347826,104
Left,L,207,134,64.73429951690821,104
Left,R,207,68,32.850241545893724,104
Right,L,207,130,62.80193236714976,104
Right,R,207,108,52.17391304347826,104
Bilateral,L,207,105,50.72463768115942,105
Bilateral,R,207,83,40.09661835748793,105
Control,L,207,131,63.28502415458937,105
Control,R,207,118,57.00483091787439,105
Left,L,207,141,68.11594202898551,105
Left,R,207,68,32.850241545893724,105
Right,L,207,110,53.14009661835749,105
Right,R,207,106,51.20772946859904,105
Bilateral,L,207,106,51.20772946859904,106
Bilateral,R,207,67,32.367149758454104,106
Control,L,207,127,61.35265700483091,106
Control,R,207,118,57.00483091787439,106
Left,L,207,136,65.70048309178745,106
Left,R,207,71,34.29951690821256,106
Right,L,207,115,55.55555555555556,106
Right,R,207,100,48.309178743961354,106
Bilateral,L,207,111,53.62318840579711,107
Bilateral,R,207,81,39.130434782608695,107
Control,L,207,126,60.86956521739131,107
Control,R,207,106,51.20772946859904,107
Left,L,207,134,64.73429951690821,107
Left,R,207,75,36.231884057971016,107
Right,L,207,111,53.62318840579711,107
Right,R,207,92,44.44444444444444,107
Bilateral,L,207,110,53.14009661835749,108
Bilateral,R,207,81,39.130434782608695,108
Control,L,207,134,64.73429951690821,108
Control,R,207,115,55.55555555555556,108
Left,L,207,136,65.70048309178745,108
Left,R,207,90,43.47826086956522,108
Right,L,207,107,51.690821256038646,108
Right,R,207,97,46.85990338164252,108
Bilateral,L,207,95,45.893719806763286,109
Bilateral,R,207,88,42.51207729468599,109
Control,L,207,131,63.28502415458937,109
Control,R,207,131,63.28502415458937,109
Left,L,207,131,63.28502415458937,109
Left,R,207,82,39.61352657004831,109
Right,L,207,116,56.038647342995176,109
Right,R,207,93,44.927536231884055,109
Bilateral,L,207,98,47.34299516908212,110
Bilateral,R,207,90,43.47826086956522,110
Control,L,207,124,59.90338164251207,110
Control,R,207,121,58.454106280193244,110
Left,L,207,125,60.38647342995169,110
Left,R,207,78,37.68115942028986,110
Right,L,207,120,57.971014492753625,110
Right,R,207,100,48.309178743961354,110
Bilateral,L,207,106,51.20772946859904,111
Bilateral,R,207,78,37.68115942028986,111
Control,L,207,141,68.11594202898551,111
Control,R,207,121,58.454106280193244,111
Left,L,207,138,66.66666666666666,111
Left,R,207,67,32.367149758454104,111
Right,L,207,125,60.38647342995169,111
Right,R,207,111,53.62318840579711,111
Bilateral,L,207,104,50.24154589371981,112
Bilateral,R,207,81,39.130434782608695,112
Control,L,207,141,68.11594202898551,112
Control,R,207,112,54.106280193236714,112
Left,L,207,127,61.35265700483091,112
Left,R,207,71,34.29951690821256,112
Right,L,207,113,54.589371980676326,112
Right,R,207,101,48.792270531400966,112
Bilateral,L,207,100,48.309178743961354,113
Bilateral,R,207,90,43.47826086956522,113
Control,L,207,137,66.18357487922705,113
Control,R,207,121,58.454106280193244,113
Left,L,207,131,63.28502415458937,113
Left,R,207,80,38.64734299516908,113
Right,L,207,122,58.93719806763285,113
Right,R,207,101,48.792270531400966,113
Bilateral,L,207,97,46.85990338164252,114
Bilateral,R,207,90,43.47826086956522,114
Control,L,207,137,66.18357487922705,114
Control,R,207,103,49.75845410628019,114
Left,L,207,142,68.59903381642512,114
Left,R,207,79,38.164251207729464,114
Right,L,207,107,51.690821256038646,114
Right,R,207,100,48.309178743961354,114
Bilateral,L,207,107,51.690821256038646,115
Bilateral,R,207,79,38.164251207729464,115
Control,L,207,129,62.31884057971014,115
Control,R,207,115,55.55555555555556,115
Left,L,207,142,68.59903381642512,115
Left,R,207,73,35.26570048309179,115
Right,L,207,115,55.55555555555556,115
Right,R,207,94,45.410628019323674,115
Bilateral,L,207,102,49.275362318840585,116
Bilateral,R,207,83,40.09661835748793,116
Control,L,207,129,62.31884057971014,116
Control,R,207,122,58.93719806763285,116
Left,L,207,126,60.86956521739131,116
Left,R,207,75,36.231884057971016,116
Right,L,207,122,58.93719806763285,116
Right,R,207,99,47.82608695652174,116
Bilateral,L,207,100,48.309178743961354,117
Bilateral,R,207,80,38.64734299516908,117
Control,L,207,145,70.04830917874396,117
Control,R,207,112,54.106280193236714,117
Left,L,207,128,61.83574879227053,117
Left,R,207,78,37.68115942028986,117
Right,L,207,108,52.17391304347826,117
Right,R,207,90,43.47826086956522,117
Bilateral,L,207,104,50.24154589371981,118
Bilateral,R,207,72,34.78260869565217,118
Control,L,207,128,61.83574879227053,118
Control,R,207,119,57.48792270531401,118
Left,L,207,139,67.14975845410628,118
Left,R,207,73,35.26570048309179,118
Right,L,207,128,61.83574879227053,118
Right,R,207,102,49.275362318840585,118
Bilateral,L,207,104,50.24154589371981,119
Bilateral,R,207,76,36.71497584541063,119
Control,L,207,140,67.6328502415459,119
Control,R,207,126,60.86956521739131,119
Left,L,207,141,68.11594202898551,119
Left,R,207,84,40.57971014492754,119
Right,L,207,104,50.24154589371981,119
Right,R,207,109,52.65700483091788,119
Bilateral,L,207,107,51.690821256038646,120
Bilateral,R,207,73,35.26570048309179,120
Control,L,207,131,63.28502415458937,120
Control,R,207,120,57.971014492753625,120
Left,L,207,127,61.35265700483091,120
Left,R,207,92,44.44444444444444,120
Right,L,207,116,56.038647342995176,120
Right,R,207,83,40.09661835748793,120
Bilateral,L,207,108,52.17391304347826,121
Bilateral,R,207,77,37.19806763285024,121
Control,L,207,125,60.38647342995169,121
Control,R,207,117,56.52173913043478,121
Left,L,207,139,67.14975845410628,121
Left,R,207,77,37.19806763285024,121
Right,L,207,120,57.971014492753625,121
Right,R,207,97,46.85990338164252,121
Bilateral,L,207,105,50.72463768115942,122
Bilateral,R,207,85,41.06280193236715,122
Control,L,207,133,64.25120772946859,122
Control,R,207,122,58.93719806763285,122
Left,L,207,127,61.35265700483091,122
Left,R,207,73,35.26570048309179,122
Right,L,207,114,55.072463768115945,122
Right,R,207,96,46.3768115942029,122
Bilateral,L,207,115,55.55555555555556,123
Bilateral,R,207,83,40.09661835748793,123
Control,L,207,138,66.66666666666666,123
Control,R,207,120,57.971014492753625,123
Left,L,207,136,65.70048309178745,123
Left,R,207,82,39.61352657004831,123
Right,L,207,116,56.038647342995176,123
Right,R,207,107,51.690821256038646,123
Bilateral,L,207,102,49.275362318840585,124
Bilateral,R,207,76,36.71497584541063,124
Control,L,207,137,66.18357487922705,124
Control,R,207,124,59.90338164251207,124
Left,L,207,141,68.11594202898551,124
Left,R,207,78,37.68115942028986,124
Right,L,207,111,53.62318840579711,124
Right,R,207,108,52.17391304347826,124
Bilateral,L,207,102,49.275362318840585,125
Bilateral,R,207,77,37.19806763285024,125
Control,L,207,142,68.59903381642512,125
Control,R,207,118,57.00483091787439,125
Left,L,207,125,60.38647342995169,125
Left,R,207,73,35.26570048309179,125
Right,L,207,112,54.106280193236714,125
Right,R,207,85,41.06280193236715,125
Bilateral,L,207,113,54.589371980676326,126
Bilateral,R,207,75,36.231884057971016,126
Control,L,207,144,69.56521739130434,126
Control,R,207,120,57.971014492753625,126
Left,L,207,134,64.73429951690821,126
Left,R,207,72,34.78260869565217,126
Right,L,207,110,53.14009661835749,126
Right,R,207,106,51.20772946859904,126
Bilateral,L,207,97,46.85990338164252,127
Bilateral,R,207,78,37.68115942028986,127
Control,L,207,139,67.14975845410628,127
Control,R,207,102,49.275362318840585,127
Left,L,207,132,63.76811594202898,127
Left,R,207,75,36.231884057971016,127
Right,L,207,114,55.072463768115945,127
Right,R,207,104,50.24154589371981,127
Bilateral,L,207,112,54.106280193236714,128
Bilateral,R,207,85,41.06280193236715,128
Control,L,207,131,63.28502415458937,128
Control,R,207,130,62.80193236714976,128
Left,L,207,132,63.76811594202898,128
Left,R,207,72,34.78260869565217,128
Right,L,207,105,50.72463768115942,128
Right,R,207,98,47.34299516908212,128
Bilateral,L,207,113,54.589371980676326,129
Bilateral,R,207,87,42.028985507246375,129
Control,L,207,134,64.73429951690821,129
Control,R,207,114,55.072463768115945,129
Left,L,207,138,66.66666666666666,129
Left,R,207,77,37.19806763285024,129
Right,L,207,121,58.454106280193244,129
Right,R,207,97,46.85990338164252,129
Bilateral,L,207,99,47.82608695652174,130
Bilateral,R,207,80,38.64734299516908,130
Control,L,207,143,69.08212560386472,130
Control,R,207,111,53.62318840579711,130
Left,L,207,138,66.66666666666666,130
Left,R,207,73,35.26570048309179,130
Right,L,207,115,55.55555555555556,130
Right,R,207,109,52.65700483091788,130
Bilateral,L,207,103,49.75845410628019,131
Bilateral,R,207,93,44.927536231884055,131
Control,L,207,133,64.25120772946859,131
Control,R,207,109,52.65700483091788,131
Left,L,207,124,59.90338164251207,131
Left,R,207,77,37.19806763285024,131
Right,L,207,106,51.20772946859904,131
Right,R,207,96,46.3768115942029,131
Bilateral,L,207,106,51.20772946859904,132
Bilateral,R,207,90,43.47826086956522,132
Control,L,207,126,60.86956521739131,132
Control,R,207,118,57.00483091787439,132
Left,L,207,137,66.18357487922705,132
Left,R,207,70,33.81642512077295,132
Right,L,207,119,57.48792270531401,132
Right,R,207,89,42.99516908212561,132
Bilateral,L,207,97,46.85990338164252,133
Bilateral,R,207,76,36.71497584541063,133
Control,L,207,130,62.80193236714976,133
Control,R,207,115,55.55555555555556,133
Left,L,207,132,63.76811594202898,133
Left,R,207,84,40.57971014492754,133
Right,L,207,118,57.00483091787439,133
Right,R,207,99,47.82608695652174,133
Bilateral,L,207,104,50.24154589371981,134
Bilateral,R,207,83,40.09661835748793,134
Control,L,207,128,61.83574879227053,134
Control,R,207,121,58.454106280193244,134
Left,L,207,139,67.14975845410628,134
Left,R,207,76,36.71497584541063,134
Right,L,207,110,53.14009661835749,134
Right,R,207,90,43.47826086956522,134
Bilateral,L,207,113,54.589371980676326,135
Bilateral,R,207,79,38.164251207729464,135
Control,L,207,129,62.31884057971014,135
Control,R,207,120,57.971014492753625,135
Left,L,207,136,65.70048309178745,135
Left,R,207,73,35.26570048309179,135
Right,L,207,124,59.90338164251207,135
Right,R,207,96,46.3768115942029,135
Bilateral,L,207,106,51.20772946859904,136
Bilateral,R,207,72,34.78260869565217,136
Control,L,207,130,62.80193236714976,136
Control,R,207,114,55.072463768115945,136
Left,L,207,138,66.66666666666666,136
Left,R,207,76,36.71497584541063,136
Right,L,207,105,50.72463768115942,136
Right,R,207,103,49.75845410628019,136
Bilateral,L,207,101,48.792270531400966,137
Bilateral,R,207,90,43.47826086956522,137
Control,L,207,130,62.80193236714976,137
Control,R,207,115,55.55555555555556,137
Left,L,207,142,68.59903381642512,137
Left,R,207,78,37.68115942028986,137
Right,L,207,117,56.52173913043478,137
Right,R,207,98,47.34299516908212,137
Bilateral,L,207,97,46.85990338164252,138
Bilateral,R,207,76,36.71497584541063,138
Control,L,207,127,61.35265700483091,138
Control,R,207,110,53.14009661835749,138
Left,L,207,135,65.21739130434783,138
Left,R,207,82,39.61352657004831,138
Right,L,207,106,51.20772946859904,138
Right,R,207,109,52.65700483091788,138
Bilateral,L,207,102,49.275362318840585,139
Bilateral,R,207,88,42.51207729468599,139
Control,L,207,128,61.83574879227053,139
Control,R,207,118,57.00483091787439,139
Left,L,207,137,66.18357487922705,139
Left,R,207,75,36.231884057971016,139
Right,L,207,107,51.690821256038646,139
Right,R,207,96,46.3768115942029,139
Bilateral,L,207,101,48.792270531400966,140
Bilateral,R,207,80,38.64734299516908,140
Control,L,207,128,61.83574879227053,140
Control,R,207,116,56.038647342995176,140
Left,L,207,133,64.25120772946859,140
Left,R,207,79,38.164251207729464,140
Right,L,207,107,51.690821256038646,140
Right,R,207,109,52.65700483091788,140
Bilateral,L,207,105,50.72463768115942,141
Bilateral,R,207,82,39.61352657004831,141
Control,L,207,136,65.70048309178745,141
Control,R,207,115,55.55555555555556,141
Left,L,207,140,67.6328502415459,141
Left,R,207,72,34.78260869565217,141
Right,L,207,111,53.62318840579711,141
Right,R,207,107,51.690821256038646,141
Bilateral,L,207,109,52.65700483091788,142
Bilateral,R,207,82,39.61352657004831,142
Control,L,207,124,59.90338164251207,142
Control,R,207,110,53.14009661835749,142
Left,L,207,136,65.70048309178745,142
Left,R,207,86,41.54589371980676,142
Right,L,207,121,58.454106280193244,142
Right,R,207,93,44.927536231884055,142
Bilateral,L,207,102,49.275362318840585,143
Bilateral,R,207,75,36.231884057971016,143
Control,L,207,142,68.59903381642512,143
Control,R,207,105,50.72463768115942,143
Left,L,207,137,66.18357487922705,143
Left,R,207,82,39.61352657004831,143
Right,L,207,112,54.106280193236714,143
Right,R,207,107,51.690821256038646,143
Bilateral,L,207,100,48.309178743961354,144
Bilateral,R,207,79,38.164251207729464,144
Control,L,207,139,67.14975845410628,144
Control,R,207,112,54.106280193236714,144
Left,L,207,119,57.48792270531401,144
Left,R,207,64,30.917874396135264,144
Right,L,207,114,55.072463768115945,144
Right,R,207,111,53.62318840579711,144
Bilateral,L,207,111,53.62318840579711,145
Bilateral,R,207,95,45.893719806763286,145
Control,L,207,133,64.25120772946859,145
Control,R,207,99,47.82608695652174,145
Left,L,207,146,70.53140096618358,145
Left,R,207,79,38.164251207729464,145
Right,L,207,114,55.072463768115945,145
Right,R,207,87,42.028985507246375,145
Bilateral,L,207,104,50.24154589371981,146
Bilateral,R,207,78,37.68115942028986,146
