Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Right,R,207,95,45.893719806763286,550
Left,L,207,129,62.31884057971014,551
Left,R,207,75,36.231884057971016,551
Right,L,207,121,58.454106280193244,551
Right,R,207,88,42.51207729468599,551
Left,L,207,132,63.76811594202898,552
Left,R,207,79,38.164251207729464,552
Right,L,207,109,52.65700483091788,552
Right,R,207,90,43.47826086956522,552
Left,L,207,132,63.76811594202898,553
Left,R,207,72,34.78260869565217,553
Right,L,207,118,57.00483091787439,553
Right,R,207,95,45.893719806763286,553
Left,L,207,130,62.80193236714976,554
Left,R,207,82,39.61352657004831,554
Right,L,207,111,53.62318840579711,554
Right,R,207,113,54.589371980676326,554
Left,L,207,134,64.73429951690821,555
Left,R,207,82,39.61352657004831,555
Right,L,207,112,54.106280193236714,555
Right,R,207,88,42.51207729468599,555
Left,L,207,140,67.6328502415459,556
Left,R,207,75,36.231884057971016,556
Right,L,207,116,56.038647342995176,556
Right,R,207,111,53.62318840579711,556
Left,L,207,140,67.6328502415459,557
Left,R,207,75,36.231884057971016,557
Right,L,207,110,53.14009661835749,557
Right,R,207,102,49.275362318840585,557
Left,L,207,137,66.18357487922705,558
Left,R,207,84,40.57971014492754,558
Right,L,207,118,57.00483091787439,558
Right,R,207,96,46.3768115942029,558
Left,L,207,139,67.14975845410628,559
Left,R,207,75,36.231884057971016,559
Right,L,207,112,54.106280193236714,559
Right,R,207,102,49.275362318840585,559
Left,L,207,132,63.76811594202898,560
Left,R,207,57,27.536231884057973,560
Right,L,207,119,57.48792270531401,560
Right,R,207,106,51.20772946859904,560
Left,L,207,134,64.73429951690821,561
Left,R,207,77,37.19806763285024,561
Right,L,207,120,57.971014492753625,561
Right,R,207,90,43.47826086956522,561
Left,L,207,141,68.11594202898551,562
Left,R,207,75,36.231884057971016,562
Right,L,207,116,56.038647342995176,562
Right,R,207,107,51.690821256038646,562
Left,L,207,143,69.08212560386472,563
Left,R,207,77,37.19806763285024,563
Right,L,207,124,59.90338164251207,563
Right,R,207,94,45.410628019323674,563
Left,L,207,144,69.56521739130434,564
Left,R,207,80,38.64734299516908,564
Right,L,207,116,56.038647342995176,564
Right,R,207,87,42.028985507246375,564
Left,L,207,134,64.73429951690821,565
Left,R,207,76,36.71497584541063,565
Right,L,207,116,56.038647342995176,565
Right,R,207,110,53.14009661835749,565
Left,L,207,129,62.31884057971014,566
Left,R,207,80,38.64734299516908,566
Right,L,207,129,62.31884057971014,566
Right,R,207,92,44.44444444444444,566
Left,L,207,139,67.14975845410628,567
Left,R,207,85,41.06280193236715,567
Right,L,207,119,57.48792270531401,567
Right,R,207,94,45.410628019323674,567
Left,L,207,130,62.80193236714976,568
Left,R,207,82,39.61352657004831,568
Right,L,207,123,59.42028985507246,568
Right,R,207,102,49.275362318840585,568
Left,L,207,131,63.28502415458937,569
Left,R,207,86,41.54589371980676,569
Right,L,207,120,57.971014492753625,569
Right,R,207,96,46.3768115942029,569
Left,L,207,143,69.08212560386472,570
Left,R,207,59,28.502415458937197,570
Right,L,207,123,59.42028985507246,570
Right,R,207,101,48.792270531400966,570
Left,L,207,127,61.35265700483091,571
Left,R,207,82,39.61352657004831,571
Right,L,207,114,55.072463768115945,571
Right,R,207,93,44.927536231884055,571
Left,L,207,138,66.66666666666666,572
Left,R,207,74,35.748792270531396,572
Right,L,207,128,61.83574879227053,572
Right,R,207,99,47.82608695652174,572
Left,L,207,133,64.25120772946859,573
Left,R,207,84,40.57971014492754,573
Right,L,207,122,58.93719806763285,573
Right,R,207,108,52.17391304347826,573
Left,L,207,132,63.76811594202898,574
Left,R,207,76,36.71497584541063,574
Right,L,207,117,56.52173913043478,574
Right,R,207,89,42.99516908212561,574
Left,L,207,134,64.73429951690821,575
Left,R,207,74,35.748792270531396,575
Right,L,207,123,59.42028985507246,575
Right,R,207,112,54.106280193236714,575
Left,L,207,128,61.83574879227053,576
Left,R,207,68,32.850241545893724,576
Right,L,207,115,55.55555555555556,576
Right,R,207,93,44.927536231884055,576
Left,L,207,130,62.80193236714976,577
Left,R,207,85,41.06280193236715,577
Right,L,207,126,60.86956521739131,577
Right,R,207,99,47.82608695652174,577
Left,L,207,140,67.6328502415459,578
Left,R,207,87,42.028985507246375,578
Right,L,207,127,61.35265700483091,578
Right,R,207,110,53.14009661835749,578
Left,L,207,129,62.31884057971014,579
Left,R,207,75,36.231884057971016,579
Right,L,207,116,56.038647342995176,579
Right,R,207,110,53.14009661835749,579
Left,L,207,133,64.25120772946859,580
Left,R,207,69,33.33333333333333,580
Right,L,207,103,49.75845410628019,580
Right,R,207,103,49.75845410628019,580
Left,L,207,131,63.28502415458937,581
Left,R,207,78,37.68115942028986,581
Right,L,207,111,53.62318840579711,581
Right,R,207,112,54.106280193236714,581
Left,L,207,137,66.18357487922705,582
Left,R,207,71,34.29951690821256,582
Right,L,207,116,56.038647342995176,582
Right,R,207,99,47.82608695652174,582
Left,L,207,119,57.48792270531401,583
Left,R,207,60,28.985507246376812,583
Right,L,207,115,55.55555555555556,583
Right,R,207,82,39.61352657004831,583
Left,L,207,133,64.25120772946859,584
Left,R,207,69,33.33333333333333,584
Right,L,207,117,56.52173913043478,584
Right,R,207,108,52.17391304347826,584
Left,L,207,141,68.11594202898551,585
Left,R,207,72,34.78260869565217,585
Right,L,207,114,55.072463768115945,585
Right,R,207,95,45.893719806763286,585
Left,L,207,138,66.66666666666666,586
Left,R,207,73,35.26570048309179,586
Right,L,207,117,56.52173913043478,586
Right,R,207,102,49.275362318840585,586
Left,L,207,140,67.6328502415459,587
Left,R,207,70,33.81642512077295,587
Right,L,207,113,54.589371980676326,587
Right,R,207,104,50.24154589371981,587
Left,L,207,140,67.6328502415459,588
Left,R,207,84,40.57971014492754,588
Right,L,207,122,58.93719806763285,588
Right,R,207,106,51.20772946859904,588
Left,L,207,138,66.66666666666666,589
Left,R,207,72,34.78260869565217,589
Right,L,207,117,56.52173913043478,589
Right,R,207,93,44.927536231884055,589
Left,L,207,135,65.21739130434783,590
Left,R,207,68,32.850241545893724,590
Right,L,207,120,57.971014492753625,590
Right,R,207,96,46.3768115942029,590
Left,L,207,128,61.83574879227053,591
Left,R,207,83,40.09661835748793,591
Right,L,207,124,59.90338164251207,591
Right,R,207,108,52.17391304347826,591
Left,L,207,129,62.31884057971014,592
Left,R,207,72,34.78260869565217,592
Right,L,207,120,57.971014492753625,592
Right,R,207,92,44.44444444444444,592
Left,L,207,128,61.83574879227053,593
Left,R,207,70,33.81642512077295,593
Right,L,207,114,55.072463768115945,593
Right,R,207,107,51.690821256038646,593
Left,L,207,132,63.76811594202898,594
Left,R,207,73,35.26570048309179,594
Right,L,207,112,54.106280193236714,594
Right,R,207,94,45.410628019323674,594
Left,L,207,128,61.83574879227053,595
Left,R,207,79,38.164251207729464,595
Right,L,207,110,53.14009661835749,595
Right,R,207,106,51.20772946859904,595
Left,L,207,134,64.73429951690821,596
Left,R,207,70,33.81642512077295,596
Right,L,207,121,58.454106280193244,596
Right,R,207,82,39.61352657004831,596
Left,L,207,134,64.73429951690821,597
Left,R,207,75,36.231884057971016,597
Right,L,207,104,50.24154589371981,597
Right,R,207,111,53.62318840579711,597
Left,L,207,141,68.11594202898551,598
Left,R,207,73,35.26570048309179,598
Right,L,207,110,53.14009661835749,598
Right,R,207,105,50.72463768115942,598
Left,L,207,147,71.01449275362319,599
Left,R,207,76,36.71497584541063,599
Right,L,207,119,57.48792270531401,599
Right,R,207,94,45.410628019323674,599
Left,L,207,143,69.08212560386472,600
Left,R,207,79,38.164251207729464,600
Right,L,207,115,55.55555555555556,600
Right,R,207,100,48.309178743961354,600
Left,L,207,146,70.53140096618358,601
Left,R,207,69,33.33333333333333,601
Right,L,207,123,59.42028985507246,601
Right,R,207,96,46.3768115942029,601
Left,L,207,133,64.25120772946859,602
Left,R,207,76,36.71497584541063,602
Right,L,207,118,57.00483091787439,602
Right,R,207,115,55.55555555555556,602
Left,L,207,132,63.76811594202898,603
Left,R,207,71,34.29951690821256,603
Right,L,207,120,57.971014492753625,603
Right,R,207,89,42.99516908212561,603
Left,L,207,119,57.48792270531401,604
Left,R,207,78,37.68115942028986,604
Right,L,207,112,54.106280193236714,604
Right,R,207,99,47.82608695652174,604
Left,L,207,134,64.73429951690821,605
Left,R,207,75,36.231884057971016,605
Right,L,207,122,58.93719806763285,605
Right,R,207,109,52.65700483091788,605
Left,L,207,137,66.18357487922705,606
Left,R,207,76,36.71497584541063,606
Right,L,207,123,59.42028985507246,606
Right,R,207,105,50.72463768115942,606
Left,L,207,131,63.28502415458937,607
Left,R,207,79,38.164251207729464,607
Right,L,207,117,56.52173913043478,607
Right,R,207,99,47.82608695652174,607
Left,L,207,139,67.14975845410628,608
Left,R,207,73,35.26570048309179,608
Right,L,207,123,59.42028985507246,608
Right,R,207,96,46.3768115942029,608
Left,L,207,136,65.70048309178745,609
Left,R,207,63,30.434782608695656,609
Right,L,207,116,56.038647342995176,609
Right,R,207,95,45.893719806763286,609
Left,L,207,126,60.86956521739131,610
Left,R,207,75,36.231884057971016,610
Right,L,207,111,53.62318840579711,610
Right,R,207,94,45.410628019323674,610
Left,L,207,138,66.66666666666666,611
Left,R,207,73,35.26570048309179,611
Right,L,207,104,50.24154589371981,611
Right,R,207,105,50.72463768115942,611
Left,L,207,129,62.31884057971014,612
Left,R,207,72,34.78260869565217,612
Right,L,207,105,50.72463768115942,612
Right,R,207,93,44.927536231884055,612
Left,L,207,129,62.31884057971014,613
Left,R,207,75,36.231884057971016,613
Right,L,207,125,60.38647342995169,613
Right,R,207,103,49.75845410628019,613
Left,L,207,130,62.80193236714976,614
Left,R,207,74,35.748792270531396,614
Right,L,207,120,57.971014492753625,614
Right,R,207,102,49.275362318840585,614
Left,L,207,137,66.18357487922705,615
Left,R,207,71,34.29951690821256,615
Right,L,207,122,58.93719806763285,615
Right,R,207,108,52.17391304347826,615
Left,L,207,126,60.86956521739131,616
Left,R,207,71,34.29951690821256,616
Right,L,207,117,56.52173913043478,616
Right,R,207,100,48.309178743961354,616
Left,L,207,139,67.14975845410628,617
Left,R,207,65,31.40096618357488,617
Right,L,207,118,57.00483091787439,617
Right,R,207,90,43.47826086956522,617
Left,L,207,133,64.25120772946859,618
Left,R,207,61,29.468599033816425,618
Right,L,207,117,56.52173913043478,618
Right,R,207,82,39.61352657004831,618
Left,L,207,137,66.18357487922705,619
Left,R,207,71,34.29951690821256,619
Right,L,207,116,56.038647342995176,619
Right,R,207,101,48.792270531400966,619
Left,L,207,145,70.04830917874396,620
Left,R,207,69,33.33333333333333,620
Right,L,207,113,54.589371980676326,620
Right,R,207,87,42.028985507246375,620
Left,L,207,136,65.70048309178745,621
Left,R,207,80,38.64734299516908,621
Right,L,207,126,60.86956521739131,621
Right,R,207,100,48.309178743961354,621
Left,L,207,126,60.86956521739131,622
Left,R,207,74,35.748792270531396,622
Right,L,207,111,53.62318840579711,622
Right,R,207,101,48.792270531400966,622
Left,L,207,131,63.28502415458937,623
Left,R,207,79,38.164251207729464,623
Right,L,207,114,55.072463768115945,623
Right,R,207,97,46.85990338164252,623
Left,L,207,132,63.76811594202898,624
Left,R,207,74,35.748792270531396,624
Right,L,207,106,51.20772946859904,624
Right,R,207,106,51.20772946859904,624
Left,L,207,141,68.11594202898551,625
Left,R,207,80,38.64734299516908,625
Right,L,207,118,57.00483091787439,625
Right,R,207,94,45.410628019323674,625
Left,L,207,125,60.38647342995169,626
Left,R,207,62,29.951690821256037,626
Right,L,207,116,56.038647342995176,626
Right,R,207,93,44.927536231884055,626
Left,L,207,140,67.6328502415459,627
Left,R,207,78,37.68115942028986,627
Right,L,207,123,59.42028985507246,627
Right,R,207,103,49.75845410628019,627
Left,L,207,128,61.83574879227053,628
Left,R,207,85,41.06280193236715,628
Right,L,207,115,55.55555555555556,628
Right,R,207,109,52.65700483091788,628
Left,L,207,134,64.73429951690821,629
Left,R,207,80,38.64734299516908,629
Right,L,207,111,53.62318840579711,629
Right,R,207,106,51.20772946859904,629
Left,L,207,130,62.80193236714976,630
Left,R,207,83,40.09661835748793,630
Right,L,207,118,57.00483091787439,630
Right,R,207,88,42.51207729468599,630
Left,L,207,128,61.83574879227053,631
Left,R,207,77,37.19806763285024,631
Right,L,207,123,59.42028985507246,631
Right,R,207,95,45.893719806763286,631
Left,L,207,128,61.83574879227053,632
Left,R,207,68,32.850241545893724,632
Right,L,207,114,55.072463768115945,632
Right,R,207,106,51.20772946859904,632
Left,L,207,131,63.28502415458937,633
Left,R,207,71,34.29951690821256,633
Right,L,207,119,57.48792270531401,633
Right,R,207,105,50.72463768115942,633
Left,L,207,126,60.86956521739131,634
Left,R,207,71,34.29951690821256,634
Right,L,207,118,57.00483091787439,634
Right,R,207,101,48.792270531400966,634
Left,L,207,143,69.08212560386472,635
Left,R,207,79,38.164251207729464,635
Right,L,207,122,58.93719806763285,635
Right,R,207,109,52.65700483091788,635
Left,L,207,126,60.86956521739131,636
Left,R,207,68,32.850241545893724,636
Right,L,207,119,57.48792270531401,636
Right,R,207,95,45.893719806763286,636
Left,L,207,144,69.56521739130434,637
Left,R,207,74,35.748792270531396,637
Right,L,207,126,60.86956521739131,637
Right,R,207,103,49.75845410628019,637
Left,L,207,136,65.70048309178745,638
Left,R,207,73,35.26570048309179,638
Right,L,207,117,56.52173913043478,638
Right,R,207,95,45.893719806763286,638
Left,L,207,127,61.35265700483091,639
Left,R,207,67,32.367149758454104,639
Right,L,207,120,57.971014492753625,639
Right,R,207,107,51.690821256038646,639
Left,L,207,132,63.76811594202898,640
Left,R,207,66,31.88405797101449,640
Right,L,207,115,55.55555555555556,640
Right,R,207,93,44.927536231884055,640
Left,L,207,139,67.14975845410628,641
Left,R,207,88,42.51207729468599,641
Right,L,207,114,55.072463768115945,641
Right,R,207,101,48.792270531400966,641
Left,L,207,131,63.28502415458937,642
Left,R,207,72,34.78260869565217,642
Right,L,207,114,55.072463768115945,642
Right,R,207,92,44.44444444444444,642
Left,L,207,138,66.66666666666666,643
Left,R,207,76,36.71497584541063,643
Right,L,207,112,54.106280193236714,643
Right,R,207,97,46.85990338164252,643
Left,L,207,132,63.76811594202898,644
Left,R,207,76,36.71497584541063,644
Right,L,207,120,57.971014492753625,644
Right,R,207,108,52.17391304347826,644
Left,L,207,135,65.21739130434783,645
Left,R,207,78,37.68115942028986,645
Right,L,207,111,53.62318840579711,645
Right,R,207,96,46.3768115942029,645
Left,L,207,136,65.70048309178745,646
Left,R,207,78,37.68115942028986,646
Right,L,207,118,57.00483091787439,646
Right,R,207,96,46.3768115942029,646
Left,L,207,129,62.31884057971014,647
Left,R,207,84,40.57971014492754,647
Right,L,207,120,57.971014492753625,647
Right,R,207,102,49.275362318840585,647
Left,L,207,126,60.86956521739131,648
Left,R,207,67,32.367149758454104,648
Right,L,207,119,57.48792270531401,648
Right,R,207,99,47.82608695652174,648
Left,L,207,133,64.25120772946859,649
Left,R,207,82,39.61352657004831,649
Right,L,207,121,58.454106280193244,649
Right,R,207,102,49.275362318840585,649
Left,L,207,141,68.11594202898551,650
Left,R,207,86,41.54589371980676,650
Right,L,207,114,55.072463768115945,650
Right,R,207,89,42.99516908212561,650
Left,L,207,137,66.18357487922705,651
Left,R,207,72,34.78260869565217,651
Right,L,207,119,57.48792270531401,651
Right,R,207,97,46.85990338164252,651
Left,L,207,144,69.56521739130434,652
Left,R,207,71,34.29951690821256,652
Right,L,207,123,59.42028985507246,652
Right,R,207,101,48.792270531400966,652
Left,L,207,148,71.49758454106279,653
Left,R,207,71,34.29951690821256,653
Right,L,207,112,54.106280193236714,653
Right,R,207,89,42.99516908212561,653
Left,L,207,133,64.25120772946859,654
Left,R,207,68,32.850241545893724,654
Right,L,207,122,58.93719806763285,654
Right,R,207,106,51.20772946859904,654
Left,L,207,138,66.66666666666666,655
Left,R,207,83,40.09661835748793,655
Right,L,207,115,55.55555555555556,655
Right,R,207,99,47.82608695652174,655
Left,L,207,137,66.18357487922705,656
Left,R,207,71,34.29951690821256,656
Right,L,207,127,61.35265700483091,656
Right,R,207,111,53.62318840579711,656
Left,L,207,134,64.73429951690821,657
Left,R,207,69,33.33333333333333,657
Right,L,207,120,57.971014492753625,657
Right,R,207,94,45.410628019323674,657
Left,L,207,125,60.38647342995169,658
Left,R,207,76,36.71497584541063,658
Right,L,207,121,58.454106280193244,658
Right,R,207,105,50.72463768115942,658
Left,L,207,140,67.6328502415459,659
Left,R,207,80,38.64734299516908,659
Right,L,207,103,49.75845410628019,659
Right,R,207,106,51.20772946859904,659
Left,L,207,142,68.59903381642512,660
Left,R,207,69,33.33333333333333,660
Right,L,207,115,55.55555555555556,660
Right,R,207,97,46.85990338164252,660
Left,L,207,142,68.59903381642512,661
Left,R,207,77,37.19806763285024,661
Right,L,207,113,54.589371980676326,661
Right,R,207,100,48.309178743961354,661
Left,L,207,125,60.38647342995169,662
Left,R,207,88,42.51207729468599,662
Right,L,207,114,55.072463768115945,662
Right,R,207,102,49.275362318840585,662
Left,L,207,134,64.73429951690821,663
Left,R,207,83,40.09661835748793,663
Right,L,207,113,54.589371980676326,663
Right,R,207,109,52.65700483091788,663
Left,L,207,140,67.6328502415459,664
Left,R,207,69,33.33333333333333,664
Right,L,207,113,54.589371980676326,664
Right,R,207,107,51.690821256038646,664
Left,L,207,134,64.73429951690821,665
Left,R,207,74,35.748792270531396,665
Right,L,207,127,61.35265700483091,665
Right,R,207,95,45.893719806763286,665
Left,L,207,134,64.73429951690821,666
Left,R,207,71,34.29951690821256,666
Right,L,207,121,58.454106280193244,666
Right,R,207,104,50.24154589371981,666
Left,L,207,138,66.66666666666666,667
Left,R,207,66,31.88405797101449,667
Right,L,207,118,57.00483091787439,667
Right,R,207,104,50.24154589371981,667
Left,L,207,137,66.18357487922705,668
Left,R,207,71,34.29951690821256,668
Right,L,207,112,54.106280193236714,668
Right,R,207,110,53.14009661835749,668
Left,L,207,134,64.73429951690821,669
Left,R,207,71,34.29951690821256,669
Right,L,207,125,60.38647342995169,669
Right,R,207,113,54.589371980676326,669
Left,L,207,126,60.86956521739131,670
Left,R,207,75,36.231884057971016,670
Right,L,207,120,57.971014492753625,670
Right,R,207,104,50.24154589371981,670
Left,L,207,137,66.18357487922705,671
Left,R,207,76,36.71497584541063,671
Right,L,207,117,56.52173913043478,671
Right,R,207,106,51.20772946859904,671
Left,L,207,133,64.25120772946859,672
Left,R,207,86,41.54589371980676,672
Right,L,207,115,55.55555555555556,672
Right,R,207,105,50.72463768115942,672
Left,L,207,137,66.18357487922705,673
Left,R,207,76,36.71497584541063,673
Right,L,207,126,60.86956521739131,673
Right,R,207,91,43.96135265700483,673
Left,L,207,129,62.31884057971014,674
Left,R,207,73,35.26570048309179,674
Right,L,207,123,59.42028985507246,674
Right,R,207,97,46.85990338164252,674
Left,L,207,124,59.90338164251207,675
Left,R,207,71,34.29951690821256,675
Right,L,207,131,63.28502415458937,675
Right,R,207,93,44.927536231884055,675
Left,L,207,132,63.76811594202898,676
Left,R,207,73,35.26570048309179,676
Right,L,207,109,52.65700483091788,676
Right,R,207,105,50.72463768115942,676
Left,L,207,136,65.70048309178745,677
Left,R,207,70,33.81642512077295,677
Right,L,207,110,53.14009661835749,677
Right,R,207,103,49.75845410628019,677
Left,L,207,133,64.25120772946859,678
Left,R,207,85,41.06280193236715,678
Right,L,207,114,55.072463768115945,678
Right,R,207,88,42.51207729468599,678
Left,L,207,138,66.66666666666666,679
Left,R,207,78,37.68115942028986,679
Right,L,207,116,56.038647342995176,679
Right,R,207,91,43.96135265700483,679
Left,L,207,145,70.04830917874396,680
Left,R,207,81,39.130434782608695,680
Right,L,207,121,58.454106280193244,680
Right,R,207,89,42.99516908212561,680
Left,L,207,137,66.18357487922705,681
Left,R,207,67,32.367149758454104,681
Right,L,207,126,60.86956521739131,681
Right,R,207,104,50.24154589371981,681
Left,L,207,132,63.76811594202898,682
Left,R,207,74,35.748792270531396,682
Right,L,207,116,56.038647342995176,682
Right,R,207,105,50.72463768115942,682
Left,L,207,130,62.80193236714976,683
Left,R,207,77,37.19806763285024,683
Right,L,207,126,60.86956521739131,683
Right,R,207,87,42.028985507246375,683
Left,L,207,123,59.42028985507246,684
Left,R,207,72,34.78260869565217,684
Right,L,207,120,57.971014492753625,684
Right,R,207,104,50.24154589371981,684
Left,L,207,138,66.66666666666666,685
Left,R,207,79,38.164251207729464,685
Right,L,207,112,54.106280193236714,685
Right,R,207,103,49.75845410628019,685
Left,L,207,134,64.73429951690821,686
Left,R,207,75,36.231884057971016,686
Right,L,207,121,58.454106280193244,686
Right,R,207,105,50.72463768115942,686
Left,L,207,141,68.11594202898551,687
Left,R,207,71,34.29951690821256,687
Right,L,207,123,59.42028985507246,687
Right,R,207,104,50.24154589371981,687
Left,L,207,126,60.86956521739131,688
Left,R,207,85,41.06280193236715,688
Right,L,207,119,57.48792270531401,688
Right,R,207,111,53.62318840579711,688
Left,L,207,137,66.18357487922705,689
Left,R,207,67,32.367149758454104,689
Right,L,207,118,57.00483091787439,689
Right,R,207,116,56.038647342995176,689
Left,L,207,131,63.28502415458937,690
Left,R,207,76,36.71497584541063,690
Right,L,207,104,50.24154589371981,690
Right,R,207,100,48.309178743961354,690
Left,L,207,140,67.6328502415459,691
Left,R,207,72,34.78260869565217,691
Right,L,207,116,56.038647342995176,691
Right,R,207,118,57.00483091787439,691
Left,L,207,135,65.21739130434783,692
Left,R,207,80,38.64734299516908,692
Right,L,207,111,53.62318840579711,692
Right,R,207,96,46.3768115942029,692
Left,L,207,139,67.14975845410628,693
Left,R,207,77,37.19806763285024,693
Right,L,207,126,60.86956521739131,693
Right,R,207,105,50.72463768115942,693
Left,L,207,131,63.28502415458937,694
Left,R,207,75,36.231884057971016,694
Right,L,207,119,57.48792270531401,694
Right,R,207,109,52.65700483091788,694
Left,L,207,131,63.28502415458937,695
Left,R,207,73,35.26570048309179,695
Right,L,207,120,57.971014492753625,695
Right,R,207,98,47.34299516908212,695
Left,L,207,141,68.11594202898551,696
Left,R,207,70,33.81642512077295,696
Right,L,207,116,56.038647342995176,696
Right,R,207,93,44.927536231884055,696
Left,L,207,134,64.73429951690821,697
Left,R,207,73,35.26570048309179,697
Right,L,207,121,58.454106280193244,697
Right,R,207,83,40.09661835748793,697
Left,L,207,137,66.18357487922705,698
Left,R,207,77,37.19806763285024,698
Right,L,207,119,57.48792270531401,698
Right,R,207,101,48.792270531400966,698
Left,L,207,136,65.70048309178745,699
Left,R,207,80,38.64734299516908,699
Right,L,207,118,57.00483091787439,699
Right,R,207,88,42.51207729468599,699
Left,L,207,149,71.98067632850241,700
Left,R,207,80,38.64734299516908,700
Right,L,207,123,59.42028985507246,700
Right,R,207,109,52.65700483091788,700
Left,L,207,134,64.73429951690821,701
Left,R,207,55,26.570048309178745,701
Right,L,207,117,56.52173913043478,701
Right,R,207,105,50.72463768115942,701
Left,L,207,134,64.73429951690821,702
Left,R,207,81,39.130434782608695,702
Right,L,207,123,59.42028985507246,702
Right,R,207,98,47.34299516908212,702
Left,L,207,142,68.59903381642512,703
Left,R,207,79,38.164251207729464,703
Right,L,207,124,59.90338164251207,703
Right,R,207,107,51.690821256038646,703
Left,L,207,136,65.70048309178745,704
Left,R,207,73,35.26570048309179,704
Right,L,207,116,56.038647342995176,704
Right,R,207,88,42.51207729468599,704
Left,L,207,143,69.08212560386472,705
Left,R,207,73,35.26570048309179,705
Right,L,207,118,57.00483091787439,705
Right,R,207,101,48.792270531400966,705
Left,L,207,138,66.66666666666666,706
Left,R,207,79,38.164251207729464,706
Right,L,207,110,53.14009661835749,706
Right,R,207,100,48.309178743961354,706
Left,L,207,137,66.18357487922705,707
Left,R,207,71,34.29951690821256,707
Right,L,207,121,58.454106280193244,707
Right,R,207,106,51.20772946859904,707
Left,L,207,136,65.70048309178745,708
Left,R,207,78,37.68115942028986,708
Right,L,207,123,59.42028985507246,708
Right,R,207,96,46.3768115942029,708
Left,L,207,140,67.6328502415459,709
Left,R,207,90,43.47826086956522,709
Right,L,207,121,58.454106280193244,709
Right,R,207,107,51.690821256038646,709
Left,L,207,143,69.08212560386472,710
Left,R,207,74,35.748792270531396,710
Right,L,207,122,58.93719806763285,710
Right,R,207,94,45.410628019323674,710
Left,L,207,144,69.56521739130434,711
Left,R,207,70,33.81642512077295,711
Right,L,207,119,57.48792270531401,711
Right,R,207,107,51.690821256038646,711
Left,L,207,126,60.86956521739131,712
Left,R,207,80,38.64734299516908,712
Right,L,207,117,56.52173913043478,712
Right,R,207,93,44.927536231884055,712
Left,L,207,135,65.21739130434783,713
Left,R,207,71,34.29951690821256,713
Right,L,207,117,56.52173913043478,713
Right,R,207,105,50.72463768115942,713
Left,L,207,140,67.6328502415459,714
Left,R,207,78,37.68115942028986,714
Right,L,207,115,55.55555555555556,714
Right,R,207,98,47.34299516908212,714
Left,L,207,139,67.14975845410628,715
Left,R,207,86,41.54589371980676,715
Right,L,207,115,55.55555555555556,715
Right,R,207,94,45.410628019323674,715
Left,L,207,132,63.76811594202898,716
Left,R,207,79,38.164251207729464,716
Right,L,207,110,53.14009661835749,716
Right,R,207,101,48.792270531400966,716
Left,L,207,136,65.70048309178745,717
Left,R,207,73,35.26570048309179,717
Right,L,207,121,58.454106280193244,717
Right,R,207,106,51.20772946859904,717
Left,L,207,128,61.83574879227053,718
Left,R,207,55,26.570048309178745,718
Right,L,207,108,52.17391304347826,718
Right,R,207,109,52.65700483091788,718
Left,L,207,132,63.76811594202898,719
Left,R,207,78,37.68115942028986,719
Right,L,207,118,57.00483091787439,719
Right,R,207,80,38.64734299516908,719
Left,L,207,132,63.76811594202898,720
Left,R,207,71,34.29951690821256,720
Right,L,207,109,52.65700483091788,720
Right,R,207,93,44.927536231884055,720
Left,L,207,144,69.56521739130434,721
Left,R,207,78,37.68115942028986,721
Right,L,207,120,57.971014492753625,721
Right,R,207,95,45.893719806763286,721
Left,L,207,139,67.14975845410628,722
Left,R,207,71,34.29951690821256,722
Right,L,207,114,55.072463768115945,722
Right,R,207,95,45.893719806763286,722
Left,L,207,137,66.18357487922705,723
Left,R,207,71,34.29951690821256,723
Right,L,207,134,64.73429951690821,723
Right,R,207,100,48.309178743961354,723
Left,L,207,132,63.76811594202898,724
Left,R,207,63,30.434782608695656,724
Right,L,207,120,57.971014492753625,724
Right,R,207,106,51.20772946859904,724
Left,L,207,133,64.25120772946859,725
Left,R,207,81,39.130434782608695,725
Right,L,207,113,54.589371980676326,725
Right,R,207,97,46.85990338164252,725
Left,L,207,135,65.21739130434783,726
Left,R,207,79,38.164251207729464,726
Right,L,207,106,51.20772946859904,726
Right,R,207,106,51.20772946859904,726
Left,L,207,140,67.6328502415459,727
Left,R,207,69,33.33333333333333,727
Right,L,207,111,53.62318840579711,727
Right,R,207,97,46.85990338164252,727
Left,L,207,135,65.21739130434783,728
Left,R,207,79,38.164251207729464,728
Right,L,207,106,51.20772946859904,728
Right,R,207,105,50.72463768115942,728
Left,L,207,141,68.11594202898551,729
Left,R,207,83,40.09661835748793,729
Right,L,207,110,53.14009661835749,729
Right,R,207,85,41.06280193236715,729
Left,L,207,134,64.73429951690821,730
Left,R,207,75,36.231884057971016,730
Right,L,207,117,56.52173913043478,730
Right,R,207,99,47.82608695652174,730
Left,L,207,134,64.73429951690821,731
Left,R,207,75,36.231884057971016,731
Right,L,207,123,59.42028985507246,731
Right,R,207,102,49.275362318840585,731
Left,L,207,131,63.28502415458937,732
Left,R,207,75,36.231884057971016,732
Right,L,207,112,54.106280193236714,732
Right,R,207,94,45.410628019323674,732
Left,L,207,125,60.38647342995169,733
Left,R,207,75,36.231884057971016,733
Right,L,207,117,56.52173913043478,733
Right,R,207,93,44.927536231884055,733
Left,L,207,139,67.14975845410628,734
Left,R,207,76,36.71497584541063,734
