Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Right,L,81,10,12.345679012345679,744
Right,R,81,35,43.20987654320987,744
Bilateral,L,81,35,43.20987654320987,745
Bilateral,R,81,35,43.20987654320987,745
Control,L,81,42,51.85185185185185,745
Control,R,81,42,51.85185185185185,745
Left,L,81,32,39.50617283950617,745
Left,R,81,13,16.049382716049383,745
Right,L,81,19,23.456790123456788,745
Right,R,81,44,54.32098765432099,745
Bilateral,L,81,31,38.2716049382716,746
Bilateral,R,81,28,34.5679012345679,746
Control,L,81,36,44.44444444444444,746
Control,R,81,36,44.44444444444444,746
Left,L,81,23,28.39506172839506,746
Left,R,81,15,18.51851851851852,746
Right,L,81,24,29.629629629629626,746
Right,R,81,31,38.2716049382716,746
Bilateral,L,81,26,32.098765432098766,747
Bilateral,R,81,30,37.03703703703704,747
Control,L,81,42,51.85185185185185,747
Control,R,81,31,38.2716049382716,747
Left,L,81,21,25.925925925925924,747
Left,R,81,14,17.28395061728395,747
Right,L,81,23,28.39506172839506,747
Right,R,81,35,43.20987654320987,747
Bilateral,L,81,35,43.20987654320987,748
Bilateral,R,81,34,41.9753086419753,748
Control,L,81,37,45.67901234567901,748
Control,R,81,47,58.0246913580247,748
Left,L,81,27,33.33333333333333,748
Left,R,81,14,17.28395061728395,748
Right,L,81,16,19.753086419753085,748
Right,R,81,39,48.148148148148145,748
Bilateral,L,81,29,35.80246913580247,749
Bilateral,R,81,38,46.913580246913575,749
Control,L,81,35,43.20987654320987,749
Control,R,81,43,53.086419753086425,749
Left,L,81,24,29.629629629629626,749
Left,R,81,17,20.98765432098765,749
Right,L,81,20,24.691358024691358,749
Right,R,81,37,45.67901234567901,749
Bilateral,L,81,31,38.2716049382716,750
Bilateral,R,81,37,45.67901234567901,750
Control,L,81,46,56.79012345679012,750
Control,R,81,43,53.086419753086425,750
Left,L,81,23,28.39506172839506,750
Left,R,81,17,20.98765432098765,750
Right,L,81,19,23.456790123456788,750
Right,R,81,36,44.44444444444444,750
Bilateral,L,81,34,41.9753086419753,751
Bilateral,R,81,34,41.9753086419753,751
Control,L,81,34,41.9753086419753,751
Control,R,81,43,53.086419753086425,751
Left,L,81,26,32.098765432098766,751
Left,R,81,11,13.580246913580247,751
Right,L,81,20,24.691358024691358,751
Right,R,81,32,39.50617283950617,751
Bilateral,L,81,27,33.33333333333333,752
Bilateral,R,81,34,41.9753086419753,752
Control,L,81,37,45.67901234567901,752
Control,R,81,35,43.20987654320987,752
Left,L,81,28,34.5679012345679,752
Left,R,81,21,25.925925925925924,752
Right,L,81,16,19.753086419753085,752
Right,R,81,28,34.5679012345679,752
Bilateral,L,81,31,38.2716049382716,753
Bilateral,R,81,34,41.9753086419753,753
Control,L,81,37,45.67901234567901,753
Control,R,81,40,49.382716049382715,753
Left,L,81,27,33.33333333333333,753
Left,R,81,14,17.28395061728395,753
Right,L,81,27,33.33333333333333,753
Right,R,81,35,43.20987654320987,753
Bilateral,L,81,29,35.80246913580247,754
Bilateral,R,81,31,38.2716049382716,754
Control,L,81,47,58.0246913580247,754
Control,R,81,43,53.086419753086425,754
Left,L,81,24,29.629629629629626,754
Left,R,81,16,19.753086419753085,754
Right,L,81,24,29.629629629629626,754
Right,R,81,34,41.9753086419753,754
Bilateral,L,81,29,35.80246913580247,755
Bilateral,R,81,36,44.44444444444444,755
Control,L,81,36,44.44444444444444,755
Control,R,81,48,59.25925925925925,755
Left,L,81,24,29.629629629629626,755
Left,R,81,15,18.51851851851852,755
Right,L,81,15,18.51851851851852,755
Right,R,81,37,45.67901234567901,755
Bilateral,L,81,31,38.2716049382716,756
Bilateral,R,81,34,41.9753086419753,756
Control,L,81,38,46.913580246913575,756
Control,R,81,41,50.617283950617285,756
Left,L,81,31,38.2716049382716,756
Left,R,81,13,16.049382716049383,756
Right,L,81,12,14.814814814814813,756
Right,R,81,38,46.913580246913575,756
Bilateral,L,81,31,38.2716049382716,757
Bilateral,R,81,30,37.03703703703704,757
Control,L,81,36,44.44444444444444,757
Control,R,81,45,55.55555555555556,757
Left,L,81,27,33.33333333333333,757
Left,R,81,16,19.753086419753085,757
Right,L,81,20,24.691358024691358,757
Right,R,81,34,41.9753086419753,757
Bilateral,L,81,32,39.50617283950617,758
Bilateral,R,81,36,44.44444444444444,758
Control,L,81,35,43.20987654320987,758
Control,R,81,37,45.67901234567901,758
Left,L,81,24,29.629629629629626,758
Left,R,81,15,18.51851851851852,758
Right,L,81,17,20.98765432098765,758
Right,R,81,27,33.33333333333333,758
Bilateral,L,81,29,35.80246913580247,759
Bilateral,R,81,31,38.2716049382716,759
Control,L,81,44,54.32098765432099,759
Control,R,81,42,51.85185185185185,759
Left,L,81,27,33.33333333333333,759
Left,R,81,17,20.98765432098765,759
Right,L,81,22,27.160493827160494,759
Right,R,81,40,49.382716049382715,759
Bilateral,L,81,20,24.691358024691358,760
Bilateral,R,81,23,28.39506172839506,760
Control,L,81,38,46.913580246913575,760
Control,R,81,37,45.67901234567901,760
Left,L,81,23,28.39506172839506,760
Left,R,81,14,17.28395061728395,760
Right,L,81,23,28.39506172839506,760
Right,R,81,35,43.20987654320987,760
Bilateral,L,81,22,27.160493827160494,761
Bilateral,R,81,34,41.9753086419753,761
Control,L,81,43,53.086419753086425,761
Control,R,81,40,49.382716049382715,761
Left,L,81,24,29.629629629629626,761
Left,R,81,18,22.22222222222222,761
Right,L,81,23,28.39506172839506,761
Right,R,81,34,41.9753086419753,761
Bilateral,L,81,30,37.03703703703704,762
Bilateral,R,81,35,43.20987654320987,762
Control,L,81,39,48.148148148148145,762
Control,R,81,51,62.96296296296296,762
Left,L,81,27,33.33333333333333,762
Left,R,81,17,20.98765432098765,762
Right,L,81,16,19.753086419753085,762
Right,R,81,34,41.9753086419753,762
Bilateral,L,81,24,29.629629629629626,763
Bilateral,R,81,32,39.50617283950617,763
Control,L,81,37,45.67901234567901,763
Control,R,81,33,40.74074074074074,763
Left,L,81,24,29.629629629629626,763
Left,R,81,14,17.28395061728395,763
Right,L,81,20,24.691358024691358,763
Right,R,81,42,51.85185185185185,763
Bilateral,L,81,32,39.50617283950617,764
Bilateral,R,81,31,38.2716049382716,764
Control,L,81,33,40.74074074074074,764
Control,R,81,41,50.617283950617285,764
Left,L,81,24,29.629629629629626,764
Left,R,81,17,20.98765432098765,764
Right,L,81,18,22.22222222222222,764
Right,R,81,35,43.20987654320987,764
Bilateral,L,81,28,34.5679012345679,765
Bilateral,R,81,29,35.80246913580247,765
Control,L,81,32,39.50617283950617,765
Control,R,81,42,51.85185185185185,765
Left,L,81,27,33.33333333333333,765
Left,R,81,17,20.98765432098765,765
Right,L,81,24,29.629629629629626,765
Right,R,81,37,45.67901234567901,765
Bilateral,L,81,31,38.2716049382716,766
Bilateral,R,81,29,35.80246913580247,766
Control,L,81,36,44.44444444444444,766
Control,R,81,49,60.49382716049383,766
Left,L,81,24,29.629629629629626,766
Left,R,81,13,16.049382716049383,766
Right,L,81,23,28.39506172839506,766
Right,R,81,26,32.098765432098766,766
Bilateral,L,81,30,37.03703703703704,767
Bilateral,R,81,30,37.03703703703704,767
Control,L,81,35,43.20987654320987,767
Control,R,81,34,41.9753086419753,767
Left,L,81,29,35.80246913580247,767
Left,R,81,19,23.456790123456788,767
Right,L,81,17,20.98765432098765,767
Right,R,81,39,48.148148148148145,767
Bilateral,L,81,29,35.80246913580247,768
Bilateral,R,81,29,35.80246913580247,768
Control,L,81,35,43.20987654320987,768
Control,R,81,41,50.617283950617285,768
Left,L,81,25,30.864197530864196,768
Left,R,81,12,14.814814814814813,768
Right,L,81,22,27.160493827160494,768
Right,R,81,31,38.2716049382716,768
Bilateral,L,81,32,39.50617283950617,769
Bilateral,R,81,25,30.864197530864196,769
Control,L,81,40,49.382716049382715,769
Control,R,81,39,48.148148148148145,769
Left,L,81,23,28.39506172839506,769
Left,R,81,14,17.28395061728395,769
Right,L,81,20,24.691358024691358,769
Right,R,81,45,55.55555555555556,769
Bilateral,L,81,25,30.864197530864196,770
Bilateral,R,81,31,38.2716049382716,770
Control,L,81,41,50.617283950617285,770
Control,R,81,33,40.74074074074074,770
Left,L,81,24,29.629629629629626,770
Left,R,81,15,18.51851851851852,770
Right,L,81,17,20.98765432098765,770
Right,R,81,42,51.85185185185185,770
Bilateral,L,81,28,34.5679012345679,771
Bilateral,R,81,34,41.9753086419753,771
Control,L,81,37,45.67901234567901,771
Control,R,81,40,49.382716049382715,771
Left,L,81,25,30.864197530864196,771
Left,R,81,20,24.691358024691358,771
Right,L,81,18,22.22222222222222,771
Right,R,81,33,40.74074074074074,771
Bilateral,L,81,33,40.74074074074074,772
Bilateral,R,81,26,32.098765432098766,772
Control,L,81,36,44.44444444444444,772
Control,R,81,42,51.85185185185185,772
Left,L,81,27,33.33333333333333,772
Left,R,81,12,14.814814814814813,772
Right,L,81,18,22.22222222222222,772
Right,R,81,33,40.74074074074074,772
Bilateral,L,81,34,41.9753086419753,773
Bilateral,R,81,28,34.5679012345679,773
Control,L,81,35,43.20987654320987,773
Control,R,81,43,53.086419753086425,773
Left,L,81,28,34.5679012345679,773
Left,R,81,15,18.51851851851852,773
Right,L,81,17,20.98765432098765,773
Right,R,81,44,54.32098765432099,773
Bilateral,L,81,25,30.864197530864196,774
Bilateral,R,81,32,39.50617283950617,774
Control,L,81,32,39.50617283950617,774
Control,R,81,48,59.25925925925925,774
Left,L,81,19,23.456790123456788,774
Left,R,81,13,16.049382716049383,774
Right,L,81,14,17.28395061728395,774
Right,R,81,34,41.9753086419753,774
Bilateral,L,81,24,29.629629629629626,775
Bilateral,R,81,27,33.33333333333333,775
Control,L,81,41,50.617283950617285,775
Control,R,81,46,56.79012345679012,775
Left,L,81,30,37.03703703703704,775
Left,R,81,13,16.049382716049383,775
Right,L,81,20,24.691358024691358,775
Right,R,81,37,45.67901234567901,775
Bilateral,L,81,30,37.03703703703704,776
Bilateral,R,81,28,34.5679012345679,776
Control,L,81,38,46.913580246913575,776
Control,R,81,33,40.74074074074074,776
Left,L,81,27,33.33333333333333,776
Left,R,81,13,16.049382716049383,776
Right,L,81,28,34.5679012345679,776
Right,R,81,34,41.9753086419753,776
Bilateral,L,81,28,34.5679012345679,777
Bilateral,R,81,36,44.44444444444444,777
Control,L,81,32,39.50617283950617,777
Control,R,81,39,48.148148148148145,777
Left,L,81,25,30.864197530864196,777
Left,R,81,16,19.753086419753085,777
Right,L,81,17,20.98765432098765,777
Right,R,81,30,37.03703703703704,777
Bilateral,L,81,20,24.691358024691358,778
Bilateral,R,81,25,30.864197530864196,778
Control,L,81,44,54.32098765432099,778
Control,R,81,41,50.617283950617285,778
Left,L,81,26,32.098765432098766,778
Left,R,81,20,24.691358024691358,778
Right,L,81,17,20.98765432098765,778
Right,R,81,29,35.80246913580247,778
Bilateral,L,81,36,44.44444444444444,779
Bilateral,R,81,33,40.74074074074074,779
Control,L,81,34,41.9753086419753,779
Control,R,81,43,53.086419753086425,779
Left,L,81,22,27.160493827160494,779
Left,R,81,16,19.753086419753085,779
Right,L,81,22,27.160493827160494,779
Right,R,81,40,49.382716049382715,779
Bilateral,L,81,24,29.629629629629626,780
Bilateral,R,81,26,32.098765432098766,780
Control,L,81,34,41.9753086419753,780
Control,R,81,43,53.086419753086425,780
Left,L,81,23,28.39506172839506,780
Left,R,81,18,22.22222222222222,780
Right,L,81,16,19.753086419753085,780
Right,R,81,39,48.148148148148145,780
Bilateral,L,81,30,37.03703703703704,781
Bilateral,R,81,29,35.80246913580247,781
Control,L,81,38,46.913580246913575,781
Control,R,81,37,45.67901234567901,781
Left,L,81,27,33.33333333333333,781
Left,R,81,16,19.753086419753085,781
Right,L,81,17,20.98765432098765,781
Right,R,81,39,48.148148148148145,781
Bilateral,L,81,37,45.67901234567901,782
Bilateral,R,81,33,40.74074074074074,782
Control,L,81,42,51.85185185185185,782
Control,R,81,49,60.49382716049383,782
Left,L,81,27,33.33333333333333,782
Left,R,81,12,14.814814814814813,782
Right,L,81,17,20.98765432098765,782
Right,R,81,33,40.74074074074074,782
Bilateral,L,81,38,46.913580246913575,783
Bilateral,R,81,36,44.44444444444444,783
Control,L,81,42,51.85185185185185,783
Control,R,81,29,35.80246913580247,783
Left,L,81,20,24.691358024691358,783
Left,R,81,14,17.28395061728395,783
Right,L,81,23,28.39506172839506,783
Right,R,81,29,35.80246913580247,783
Bilateral,L,81,23,28.39506172839506,784
Bilateral,R,81,32,39.50617283950617,784
Control,L,81,32,39.50617283950617,784
Control,R,81,38,46.913580246913575,784
Left,L,81,25,30.864197530864196,784
Left,R,81,15,18.51851851851852,784
Right,L,81,18,22.22222222222222,784
Right,R,81,39,48.148148148148145,784
Bilateral,L,81,25,30.864197530864196,785
Bilateral,R,81,30,37.03703703703704,785
Control,L,81,41,50.617283950617285,785
Control,R,81,43,53.086419753086425,785
Left,L,81,24,29.629629629629626,785
Left,R,81,21,25.925925925925924,785
Right,L,81,22,27.160493827160494,785
Right,R,81,42,51.85185185185185,785
Bilateral,L,81,30,37.03703703703704,786
Bilateral,R,81,29,35.80246913580247,786
Control,L,81,40,49.382716049382715,786
Control,R,81,50,61.72839506172839,786
Left,L,81,25,30.864197530864196,786
Left,R,81,14,17.28395061728395,786
Right,L,81,13,16.049382716049383,786
Right,R,81,30,37.03703703703704,786
Bilateral,L,81,31,38.2716049382716,787
Bilateral,R,81,34,41.9753086419753,787
Control,L,81,34,41.9753086419753,787
Control,R,81,43,53.086419753086425,787
Left,L,81,27,33.33333333333333,787
Left,R,81,16,19.753086419753085,787
Right,L,81,18,22.22222222222222,787
Right,R,81,45,55.55555555555556,787
Bilateral,L,81,34,41.9753086419753,788
Bilateral,R,81,37,45.67901234567901,788
Control,L,81,49,60.49382716049383,788
Control,R,81,43,53.086419753086425,788
Left,L,81,26,32.098765432098766,788
Left,R,81,19,23.456790123456788,788
Right,L,81,16,19.753086419753085,788
Right,R,81,39,48.148148148148145,788
Bilateral,L,81,28,34.5679012345679,789
Bilateral,R,81,33,40.74074074074074,789
Control,L,81,38,46.913580246913575,789
Control,R,81,46,56.79012345679012,789
Left,L,81,23,28.39506172839506,789
Left,R,81,14,17.28395061728395,789
Right,L,81,22,27.160493827160494,789
Right,R,81,39,48.148148148148145,789
Bilateral,L,81,34,41.9753086419753,790
Bilateral,R,81,28,34.5679012345679,790
Control,L,81,38,46.913580246913575,790
Control,R,81,42,51.85185185185185,790
Left,L,81,29,35.80246913580247,790
Left,R,81,9,11.11111111111111,790
Right,L,81,21,25.925925925925924,790
Right,R,81,41,50.617283950617285,790
Bilateral,L,81,28,34.5679012345679,791
Bilateral,R,81,38,46.913580246913575,791
Control,L,81,44,54.32098765432099,791
Control,R,81,43,53.086419753086425,791
Left,L,81,24,29.629629629629626,791
Left,R,81,18,22.22222222222222,791
Right,L,81,16,19.753086419753085,791
Right,R,81,37,45.67901234567901,791
Bilateral,L,81,27,33.33333333333333,792
Bilateral,R,81,33,40.74074074074074,792
Control,L,81,35,43.20987654320987,792
Control,R,81,33,40.74074074074074,792
Left,L,81,27,33.33333333333333,792
Left,R,81,13,16.049382716049383,792
Right,L,81,30,37.03703703703704,792
Right,R,81,39,48.148148148148145,792
Bilateral,L,81,20,24.691358024691358,793
Bilateral,R,81,28,34.5679012345679,793
Control,L,81,37,45.67901234567901,793
Control,R,81,45,55.55555555555556,793
Left,L,81,26,32.098765432098766,793
Left,R,81,15,18.51851851851852,793
Right,L,81,19,23.456790123456788,793
Right,R,81,34,41.9753086419753,793
Bilateral,L,81,28,34.5679012345679,794
Bilateral,R,81,35,43.20987654320987,794
Control,L,81,33,40.74074074074074,794
Control,R,81,47,58.0246913580247,794
Left,L,81,26,32.098765432098766,794
Left,R,81,17,20.98765432098765,794
Right,L,81,20,24.691358024691358,794
Right,R,81,38,46.913580246913575,794
Bilateral,L,81,26,32.098765432098766,795
Bilateral,R,81,31,38.2716049382716,795
Control,L,81,39,48.148148148148145,795
Control,R,81,38,46.913580246913575,795
Left,L,81,26,32.098765432098766,795
Left,R,81,13,16.049382716049383,795
Right,L,81,22,27.160493827160494,795
Right,R,81,42,51.85185185185185,795
Bilateral,L,81,30,37.03703703703704,796
Bilateral,R,81,38,46.913580246913575,796
Control,L,81,41,50.617283950617285,796
Control,R,81,34,41.9753086419753,796
Left,L,81,22,27.160493827160494,796
Left,R,81,11,13.580246913580247,796
Right,L,81,15,18.51851851851852,796
Right,R,81,45,55.55555555555556,796
Bilateral,L,81,29,35.80246913580247,797
Bilateral,R,81,23,28.39506172839506,797
Control,L,81,39,48.148148148148145,797
Control,R,81,35,43.20987654320987,797
Left,L,81,25,30.864197530864196,797
Left,R,81,15,18.51851851851852,797
Right,L,81,19,23.456790123456788,797
Right,R,81,39,48.148148148148145,797
Bilateral,L,81,31,38.2716049382716,798
Bilateral,R,81,25,30.864197530864196,798
Control,L,81,37,45.67901234567901,798
Control,R,81,46,56.79012345679012,798
Left,L,81,29,35.80246913580247,798
Left,R,81,15,18.51851851851852,798
Right,L,81,22,27.160493827160494,798
Right,R,81,34,41.9753086419753,798
Bilateral,L,81,33,40.74074074074074,799
Bilateral,R,81,33,40.74074074074074,799
Control,L,81,33,40.74074074074074,799
Control,R,81,46,56.79012345679012,799
Left,L,81,27,33.33333333333333,799
Left,R,81,10,12.345679012345679,799
Right,L,81,22,27.160493827160494,799
Right,R,81,33,40.74074074074074,799
Bilateral,L,81,28,34.5679012345679,800
Bilateral,R,81,30,37.03703703703704,800
Control,L,81,34,41.9753086419753,800
Control,R,81,48,59.25925925925925,800
Left,L,81,22,27.160493827160494,800
Left,R,81,18,22.22222222222222,800
Right,L,81,20,24.691358024691358,800
Right,R,81,44,54.32098765432099,800
Bilateral,L,81,29,35.80246913580247,801
Bilateral,R,81,28,34.5679012345679,801
Control,L,81,37,45.67901234567901,801
Control,R,81,46,56.79012345679012,801
Left,L,81,26,32.098765432098766,801
Left,R,81,10,12.345679012345679,801
Right,L,81,24,29.629629629629626,801
Right,R,81,34,41.9753086419753,801
Bilateral,L,81,25,30.864197530864196,802
Bilateral,R,81,30,37.03703703703704,802
Control,L,81,40,49.382716049382715,802
Control,R,81,40,49.382716049382715,802
Left,L,81,24,29.629629629629626,802
Left,R,81,17,20.98765432098765,802
Right,L,81,14,17.28395061728395,802
Right,R,81,35,43.20987654320987,802
Bilateral,L,81,25,30.864197530864196,803
Bilateral,R,81,32,39.50617283950617,803
Control,L,81,46,56.79012345679012,803
Control,R,81,47,58.0246913580247,803
Left,L,81,26,32.098765432098766,803
Left,R,81,17,20.98765432098765,803
Right,L,81,16,19.753086419753085,803
Right,R,81,36,44.44444444444444,803
Bilateral,L,81,30,37.03703703703704,804
Bilateral,R,81,32,39.50617283950617,804
Control,L,81,40,49.382716049382715,804
Control,R,81,44,54.32098765432099,804
Left,L,81,24,29.629629629629626,804
Left,R,81,16,19.753086419753085,804
Right,L,81,23,28.39506172839506,804
Right,R,81,42,51.85185185185185,804
Bilateral,L,81,29,35.80246913580247,805
Bilateral,R,81,32,39.50617283950617,805
Control,L,81,34,41.9753086419753,805
Control,R,81,43,53.086419753086425,805
Left,L,81,25,30.864197530864196,805
Left,R,81,11,13.580246913580247,805
Right,L,81,18,22.22222222222222,805
Right,R,81,42,51.85185185185185,805
Bilateral,L,81,31,38.2716049382716,806
Bilateral,R,81,29,35.80246913580247,806
Control,L,81,38,46.913580246913575,806
Control,R,81,46,56.79012345679012,806
Left,L,81,31,38.2716049382716,806
Left,R,81,21,25.925925925925924,806
Right,L,81,24,29.629629629629626,806
Right,R,81,43,53.086419753086425,806
Bilateral,L,81,34,41.9753086419753,807
Bilateral,R,81,36,44.44444444444444,807
Control,L,81,31,38.2716049382716,807
Control,R,81,41,50.617283950617285,807
Left,L,81,28,34.5679012345679,807
Left,R,81,17,20.98765432098765,807
Right,L,81,21,25.925925925925924,807
Right,R,81,40,49.382716049382715,807
Bilateral,L,81,29,35.80246913580247,808
Bilateral,R,81,32,39.50617283950617,808
Control,L,81,33,40.74074074074074,808
Control,R,81,39,48.148148148148145,808
Left,L,81,24,29.629629629629626,808
Left,R,81,17,20.98765432098765,808
Right,L,81,20,24.691358024691358,808
Right,R,81,38,46.913580246913575,808
Bilateral,L,81,35,43.20987654320987,809
Bilateral,R,81,29,35.80246913580247,809
Control,L,81,37,45.67901234567901,809
Control,R,81,41,50.617283950617285,809
Left,L,81,22,27.160493827160494,809
Left,R,81,14,17.28395061728395,809
Right,L,81,18,22.22222222222222,809
Right,R,81,36,44.44444444444444,809
Bilateral,L,81,31,38.2716049382716,810
Bilateral,R,81,30,37.03703703703704,810
Control,L,81,38,46.913580246913575,810
Control,R,81,37,45.67901234567901,810
Left,L,81,29,35.80246913580247,810
Left,R,81,14,17.28395061728395,810
Right,L,81,16,19.753086419753085,810
Right,R,81,35,43.20987654320987,810
Bilateral,L,81,27,33.33333333333333,811
Bilateral,R,81,31,38.2716049382716,811
Control,L,81,38,46.913580246913575,811
Control,R,81,39,48.148148148148145,811
Left,L,81,30,37.03703703703704,811
Left,R,81,18,22.22222222222222,811
Right,L,81,11,13.580246913580247,811
Right,R,81,39,48.148148148148145,811
Bilateral,L,81,27,33.33333333333333,812
Bilateral,R,81,27,33.33333333333333,812
Control,L,81,32,39.50617283950617,812
Control,R,81,35,43.20987654320987,812
Left,L,81,24,29.629629629629626,812
Left,R,81,13,16.049382716049383,812
Right,L,81,20,24.691358024691358,812
Right,R,81,33,40.74074074074074,812
Bilateral,L,81,35,43.20987654320987,813
Bilateral,R,81,32,39.50617283950617,813
Control,L,81,30,37.03703703703704,813
Control,R,81,37,45.67901234567901,813
Left,L,81,21,25.925925925925924,813
Left,R,81,16,19.753086419753085,813
Right,L,81,20,24.691358024691358,813
Right,R,81,34,41.9753086419753,813
Bilateral,L,81,28,34.5679012345679,814
Bilateral,R,81,28,34.5679012345679,814
Control,L,81,32,39.50617283950617,814
Control,R,81,38,46.913580246913575,814
Left,L,81,23,28.39506172839506,814
Left,R,81,11,13.580246913580247,814
Right,L,81,16,19.753086419753085,814
Right,R,81,43,53.086419753086425,814
Bilateral,L,81,29,35.80246913580247,815
Bilateral,R,81,24,29.629629629629626,815
Control,L,81,40,49.382716049382715,815
Control,R,81,40,49.382716049382715,815
Left,L,81,26,32.098765432098766,815
Left,R,81,16,19.753086419753085,815
Right,L,81,17,20.98765432098765,815
Right,R,81,31,38.2716049382716,815
Bilateral,L,81,30,37.03703703703704,816
Bilateral,R,81,34,41.9753086419753,816
Control,L,81,39,48.148148148148145,816
Control,R,81,44,54.32098765432099,816
Left,L,81,23,28.39506172839506,816
Left,R,81,8,9.876543209876543,816
Right,L,81,21,25.925925925925924,816
Right,R,81,34,41.9753086419753,816
Bilateral,L,81,29,35.80246913580247,817
Bilateral,R,81,29,35.80246913580247,817
Control,L,81,37,45.67901234567901,817
Control,R,81,33,40.74074074074074,817
Left,L,81,22,27.160493827160494,817
Left,R,81,17,20.98765432098765,817
Right,L,81,23,28.39506172839506,817
Right,R,81,35,43.20987654320987,817
Bilateral,L,81,32,39.50617283950617,818
Bilateral,R,81,28,34.5679012345679,818
Control,L,81,43,53.086419753086425,818
Control,R,81,38,46.913580246913575,818
Left,L,81,23,28.39506172839506,818
Left,R,81,14,17.28395061728395,818
Right,L,81,17,20.98765432098765,818
Right,R,81,39,48.148148148148145,818
Bilateral,L,81,31,38.2716049382716,819
Bilateral,R,81,32,39.50617283950617,819
Control,L,81,35,43.20987654320987,819
Control,R,81,40,49.382716049382715,819
Left,L,81,19,23.456790123456788,819
Left,R,81,17,20.98765432098765,819
Right,L,81,20,24.691358024691358,819
Right,R,81,36,44.44444444444444,819
Bilateral,L,81,24,29.629629629629626,820
Bilateral,R,81,31,38.2716049382716,820
Control,L,81,41,50.617283950617285,820
Control,R,81,40,49.382716049382715,820
Left,L,81,28,34.5679012345679,820
Left,R,81,16,19.753086419753085,820
Right,L,81,18,22.22222222222222,820
Right,R,81,31,38.2716049382716,820
Bilateral,L,81,25,30.864197530864196,821
Bilateral,R,81,34,41.9753086419753,821
Control,L,81,41,50.617283950617285,821
Control,R,81,48,59.25925925925925,821
Left,L,81,29,35.80246913580247,821
Left,R,81,13,16.049382716049383,821
Right,L,81,18,22.22222222222222,821
Right,R,81,31,38.2716049382716,821
Bilateral,L,81,34,41.9753086419753,822
Bilateral,R,81,28,34.5679012345679,822
Control,L,81,43,53.086419753086425,822
Control,R,81,40,49.382716049382715,822
Left,L,81,27,33.33333333333333,822
Left,R,81,12,14.814814814814813,822
Right,L,81,21,25.925925925925924,822
Right,R,81,33,40.74074074074074,822
Bilateral,L,81,33,40.74074074074074,823
Bilateral,R,81,25,30.864197530864196,823
Control,L,81,37,45.67901234567901,823
Control,R,81,30,37.03703703703704,823
Left,L,81,28,34.5679012345679,823
Left,R,81,15,18.51851851851852,823
Right,L,81,16,19.753086419753085,823
Right,R,81,32,39.50617283950617,823
Bilateral,L,81,29,35.80246913580247,824
Bilateral,R,81,31,38.2716049382716,824
Control,L,81,32,39.50617283950617,824
Control,R,81,44,54.32098765432099,824
Left,L,81,27,33.33333333333333,824
Left,R,81,13,16.049382716049383,824
Right,L,81,14,17.28395061728395,824
Right,R,81,34,41.9753086419753,824
Bilateral,L,81,33,40.74074074074074,825
Bilateral,R,81,28,34.5679012345679,825
Control,L,81,42,51.85185185185185,825
Control,R,81,44,54.32098765432099,825
Left,L,81,24,29.629629629629626,825
Left,R,81,20,24.691358024691358,825
Right,L,81,25,30.864197530864196,825
Right,R,81,41,50.617283950617285,825
Bilateral,L,81,32,39.50617283950617,826
Bilateral,R,81,27,33.33333333333333,826
Control,L,81,38,46.913580246913575,826
Control,R,81,33,40.74074074074074,826
Left,L,81,24,29.629629629629626,826
Left,R,81,17,20.98765432098765,826
Right,L,81,24,29.629629629629626,826
Right,R,81,38,46.913580246913575,826
Bilateral,L,81,30,37.03703703703704,827
Bilateral,R,81,26,32.098765432098766,827
Control,L,81,34,41.9753086419753,827
Control,R,81,41,50.617283950617285,827
Left,L,81,26,32.098765432098766,827
Left,R,81,14,17.28395061728395,827
Right,L,81,15,18.51851851851852,827
Right,R,81,33,40.74074074074074,827
Bilateral,L,81,18,22.22222222222222,828
Bilateral,R,81,31,38.2716049382716,828
Control,L,81,37,45.67901234567901,828
Control,R,81,44,54.32098765432099,828
Left,L,81,30,37.03703703703704,828
Left,R,81,13,16.049382716049383,828
Right,L,81,23,28.39506172839506,828
Right,R,81,39,48.148148148148145,828
Bilateral,L,81,28,34.5679012345679,829
Bilateral,R,81,24,29.629629629629626,829
Control,L,81,40,49.382716049382715,829
Control,R,81,45,55.55555555555556,829
Left,L,81,29,35.80246913580247,829
Left,R,81,15,18.51851851851852,829
Right,L,81,17,20.98765432098765,829
Right,R,81,43,53.086419753086425,829
Bilateral,L,81,28,34.5679012345679,830
Bilateral,R,81,31,38.2716049382716,830
Control,L,81,37,45.67901234567901,830
Control,R,81,47,58.0246913580247,830
Left,L,81,23,28.39506172839506,830
Left,R,81,13,16.049382716049383,830
Right,L,81,15,18.51851851851852,830
Right,R,81,41,50.617283950617285,830
Bilateral,L,81,33,40.74074074074074,831
Bilateral,R,81,33,40.74074074074074,831
Control,L,81,44,54.32098765432099,831
Control,R,81,39,48.148148148148145,831
Left,L,81,23,28.39506172839506,831
Left,R,81,15,18.51851851851852,831
Right,L,81,23,28.39506172839506,831
Right,R,81,35,43.20987654320987,831
Bilateral,L,81,28,34.5679012345679,832
Bilateral,R,81,34,41.9753086419753,832
Control,L,81,42,51.85185185185185,832
Control,R,81,47,58.0246913580247,832
Left,L,81,25,30.864197530864196,832
Left,R,81,21,25.925925925925924,832
Right,L,81,23,28.39506172839506,832
Right,R,81,41,50.617283950617285,832
Bilateral,L,81,42,51.85185185185185,833
