Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature,day
25,0,216.3242,0,460,1105,2857,4205,651,-9.5,200,0,0,217.651,1,2,04-Mar-2016 16:29:23,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
26,0,222.5038,0,460,1105,2857,4205,951,-6.5,200,0,0,223.7904,1,2,04-Mar-2016 16:29:29,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
27,0,228.106,0,730,2058,2857,4205,551,-0.5,200,1,1,229.6946,1,2,04-Mar-2016 16:29:34,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
28,0,234.693,0,730,2058,2857,4205,851,-6.5,200,1,1,236.1392,1,2,04-Mar-2016 16:29:41,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
29,0,240.9004,0,460,1105,2857,4205,501,14.5,200,0,0,242.2864,1,2,04-Mar-2016 16:29:47,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
30,0,246.8518,0,730,2058,2857,4205,951,14.5,200,1,1,248.2567,1,2,04-Mar-2016 16:29:53,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
31,0,252.7364,0,460,1105,2857,4205,551,-0.5,200,0,0,254.5086,1,2,04-Mar-2016 16:29:59,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
32,0,259.2597,0,730,2058,2857,4205,751,-9.5,200,1,1,260.9584,1,2,04-Mar-2016 16:30:06,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
33,0,266.9032,0,460,1105,2857,4205,901,-9.5,200,0,0,269.2083,1,2,04-Mar-2016 16:30:13,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,9,9,736393
34,0,274.4553,0,460,1105,2857,4205,601,-6.5,200,0,0,275.5702,1,2,04-Mar-2016 16:30:21,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8.14413999996185,8.14413999996185,736393
35,0,280.9794,0,730,2058,2857,4205,801,-6.5,200,1,1,282.468,1,2,04-Mar-2016 16:30:27,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
36,0,289.8094,0,460,1105,2857,4205,651,-0.5,200,0,0,290.8449,1,2,04-Mar-2016 16:30:36,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
37,0,295.9782,0,460,1105,2857,4205,701,14.5,200,0,1,297.3994,0,2,04-Mar-2016 16:30:42,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
38,1,305.7989,0,460,1105,2857,4205,701,14.5,200,0,0,306.4615,1,2,04-Mar-2016 16:30:52,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
39,0,313.4078,0,730,2058,2857,4205,851,-9.5,200,1,0,314.8219,0,2,04-Mar-2016 16:31:00,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
40,1,321.8823,0,730,2058,2857,4205,851,-9.5,200,1,1,323.3702,1,2,04-Mar-2016 16:31:08,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
41,0,330.911,0,730,2058,2857,4205,701,14.5,200,1,0,332.1418,0,2,04-Mar-2016 16:31:17,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
42,1,339.2694,0,730,2058,2857,4205,701,14.5,200,1,1,340.086,1,2,04-Mar-2016 16:31:26,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
43,0,344.7442,0,730,2058,2857,4205,1001,-0.5,200,1,0,346.3643,0,2,04-Mar-2016 16:31:31,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
44,1,352.7425,0,730,2058,2857,4205,1001,-0.5,200,1,1,354.0163,1,2,04-Mar-2016 16:31:39,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
45,0,358.2739,0,730,2058,2857,4205,501,-0.5,200,1,1,360.1564,1,2,04-Mar-2016 16:31:45,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
46,0,366.6167,0,730,2058,2857,4205,951,-9.5,200,1,0,368.1678,0,2,04-Mar-2016 16:31:53,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
47,1,373.6505,1,730,2058,2857,4205,951,-9.5,200,1,1,379.3132,1,2,04-Mar-2016 16:32:00,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
48,0,384.0999,0,460,1105,2857,4205,901,-9.5,200,0,0,385.7952,1,2,04-Mar-2016 16:32:10,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
49,0,390.0402,0,730,2058,2857,4205,751,-6.5,200,1,1,391.6906,1,2,04-Mar-2016 16:32:16,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
50,0,396.112,0,460,1105,2857,4205,651,14.5,200,0,1,398.2723,0,2,04-Mar-2016 16:32:22,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
51,1,405.6911,0,460,1105,2857,4205,651,14.5,200,0,0,407.3175,1,2,04-Mar-2016 16:32:32,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
52,0,411.8168,0,730,2058,2857,4205,601,14.5,200,1,1,413.2579,1,2,04-Mar-2016 16:32:38,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
53,0,417.599,0,460,1105,2857,4205,801,-6.5,200,0,0,419.1935,1,2,04-Mar-2016 16:32:44,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
54,0,424.3774,0,460,1105,2857,4205,851,-0.5,200,0,0,425.9847,1,2,04-Mar-2016 16:32:51,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
55,0,430.6456,0,730,2058,2857,4205,851,-9.5,200,1,1,432.0569,1,2,04-Mar-2016 16:32:57,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
56,0,438.4028,0,730,2058,2857,4205,601,14.5,200,1,1,440.1112,1,2,04-Mar-2016 16:33:05,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
57,0,445.9779,0,730,2058,2857,4205,801,-6.5,200,1,1,447.6345,1,2,04-Mar-2016 16:33:12,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
58,0,453.6784,0,730,2058,2857,4205,951,-0.5,200,1,0,455.3338,0,2,04-Mar-2016 16:33:20,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
59,1,461.8603,0,730,2058,2857,4205,951,-0.5,200,1,0,463.0451,0,2,04-Mar-2016 16:33:28,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
60,1,470.1445,0,730,2058,2857,4205,951,-0.5,200,1,1,471.1021,1,2,04-Mar-2016 16:33:36,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
61,0,476.9059,0,460,1105,2857,4205,701,14.5,200,0,1,478.4162,0,2,04-Mar-2016 16:33:43,04_03_2016 level21_continuous_Robin_cooling 16_25_46.824 log.txt,8,8,736393
