Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
8,0,70.3173,0,437,2761,2975,4263,551,-6.5,200,1,0,71.7171,0,2,01-May-2014 14:25:10,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
9,1,77.0461,0,437,2761,2975,4263,551,-6.5,200,1,1,77.7388,1,2,01-May-2014 14:25:17,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
10,0,81.1451,0,936,1551,2975,4263,601,-11.5,200,0,0,82.0156,1,2,01-May-2014 14:25:21,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
11,0,87.341,0,936,1551,2975,4263,651,-11.5,200,0,0,88.4158,1,2,01-May-2014 14:25:27,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
12,0,93.9559,0,936,1551,2975,4263,501,-11.5,200,0,0,95.0255,1,2,01-May-2014 14:25:33,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
13,0,100.0674,0,437,2761,2975,4263,651,-6.5,200,1,1,100.6174,1,2,01-May-2014 14:25:40,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
14,0,104.1341,0,437,2761,2975,4263,526,-6.5,200,1,1,104.6096,1,2,01-May-2014 14:25:44,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
15,0,114.759,1,936,1551,2975,4263,701,-11.5,200,0,0,115.6541,1,2,01-May-2014 14:25:54,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
16,0,120.6132,0,437,2761,2975,4263,751,-6.5,200,1,0,122.634,0,2,01-May-2014 14:26:00,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
17,1,128.5672,1,437,2761,2975,4263,751,-6.5,200,1,1,128.9081,1,2,01-May-2014 14:26:08,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
18,0,132.8579,0,437,2761,2975,4263,726,-6.5,200,1,1,134.7889,1,2,01-May-2014 14:26:12,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
19,0,138.099,0,936,1551,2975,4263,551,-11.5,200,0,0,139.0179,1,2,01-May-2014 14:26:18,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
20,0,144.0103,1,936,1551,2975,4263,626,-11.5,200,0,0,146.3469,1,2,01-May-2014 14:26:24,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
21,0,151.0307,0,936,1551,2975,4263,676,-11.5,200,0,0,152.4008,1,2,01-May-2014 14:26:31,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
22,0,157.2879,0,437,2761,2975,4263,576,-6.5,200,1,1,158.161,1,2,01-May-2014 14:26:37,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
23,0,164.1219,0,437,2761,2975,4263,676,-6.5,200,1,1,165.0016,1,2,01-May-2014 14:26:44,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
24,0,168.6461,0,936,1551,2975,4263,551,-11.5,200,0,0,169.2637,1,2,01-May-2014 14:26:48,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
25,0,175.2464,0,936,1551,2975,4263,626,-11.5,200,0,0,176.382,1,2,01-May-2014 14:26:55,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
26,0,182.9079,0,437,2761,2975,4263,751,-6.5,200,1,1,183.5033,1,2,01-May-2014 14:27:02,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
27,0,190.2513,0,437,2761,2975,4263,701,-6.5,200,1,1,191.0798,1,2,01-May-2014 14:27:10,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
28,0,197.0405,0,437,2761,2975,4263,601,-6.5,200,1,1,197.681,1,2,01-May-2014 14:27:17,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
29,0,203.715,0,437,2761,2975,4263,651,-6.5,200,1,1,204.4824,1,2,01-May-2014 14:27:23,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
30,0,207.8089,1,936,1551,2975,4263,501,-11.5,200,0,0,208.5807,1,2,01-May-2014 14:27:27,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
31,0,214.5377,1,936,1551,2975,4263,726,-11.5,200,0,1,218.1448,0,2,01-May-2014 14:27:34,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
32,1,224.2265,0,936,1551,2975,4263,726,-11.5,200,0,0,224.9819,1,2,01-May-2014 14:27:44,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
33,0,230.6026,1,936,1551,2975,4263,576,-11.5,200,0,0,238.7095,1,2,01-May-2014 14:27:50,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
34,0,244.2209,1,936,1551,2975,4263,676,-11.5,200,0,0,247.1131,1,2,01-May-2014 14:28:04,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
35,0,252.4582,0,437,2761,2975,4263,751,-6.5,200,1,1,253.3374,1,2,01-May-2014 14:28:12,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
36,0,259.6186,1,437,2761,2975,4263,651,-6.5,200,1,1,261.7853,1,2,01-May-2014 14:28:19,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
37,0,265.366,1,936,1551,2975,4263,601,-11.5,200,0,0,266.369,1,2,01-May-2014 14:28:25,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
38,0,271.0759,0,437,2761,2975,4263,501,-6.5,200,1,1,273.892,1,2,01-May-2014 14:28:31,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
39,0,280.4659,0,936,1551,2975,4263,726,-11.5,200,0,0,282.2835,1,2,01-May-2014 14:28:40,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
40,0,287.6508,0,437,2761,2975,4263,576,-6.5,200,1,1,288.424,1,2,01-May-2014 14:28:47,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
41,0,294.7024,0,936,1551,2975,4263,701,-11.5,200,0,0,295.654,1,2,01-May-2014 14:28:54,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
42,0,301.1897,1,437,2761,2975,4263,626,-6.5,200,1,1,303.218,1,2,01-May-2014 14:29:01,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
43,0,306.7914,1,936,1551,2975,4263,551,-11.5,200,0,0,309.1751,1,2,01-May-2014 14:29:06,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
44,0,315.1013,0,437,2761,2975,4263,626,-6.5,200,1,1,316.4178,1,2,01-May-2014 14:29:15,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
45,0,320.2118,0,936,1551,2975,4263,751,-11.5,200,0,0,320.673,1,2,01-May-2014 14:29:20,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
46,0,326.4415,0,936,1551,2975,4263,501,-11.5,200,0,1,327.5988,0,2,01-May-2014 14:29:26,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
47,1,332.0663,1,936,1551,2975,4263,501,-11.5,200,0,1,333.8675,0,2,01-May-2014 14:29:32,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
48,1,338.9656,0,936,1551,2975,4263,501,-11.5,200,0,0,340.4567,1,2,01-May-2014 14:29:38,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
49,0,345.9265,1,437,2761,2975,4263,651,-6.5,200,1,1,348.1648,1,2,01-May-2014 14:29:45,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
50,0,351.9629,0,437,2761,2975,4263,576,-6.5,200,1,1,352.8602,1,2,01-May-2014 14:29:51,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
51,0,359.1779,1,936,1551,2975,4263,701,-11.5,200,0,0,361.9346,1,2,01-May-2014 14:29:59,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
52,0,368.0342,0,437,2761,2975,4263,726,-6.5,200,1,1,368.8496,1,2,01-May-2014 14:30:08,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
53,0,373.1248,0,936,1551,2975,4263,601,-11.5,200,0,0,373.7867,1,2,01-May-2014 14:30:13,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
54,0,379.4394,1,437,2761,2975,4263,676,-6.5,200,1,1,381.6403,1,2,01-May-2014 14:30:19,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
55,0,385.6053,0,936,1551,2975,4263,526,-11.5,200,0,0,386.548,1,2,01-May-2014 14:30:25,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
56,0,391.935,0,936,1551,2975,4263,601,-11.5,200,0,0,393.4543,1,2,01-May-2014 14:30:31,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
57,0,399.5897,0,437,2761,2975,4263,701,-6.5,200,1,1,400.576,1,2,01-May-2014 14:30:39,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
58,0,404.666,0,437,2761,2975,4263,676,-6.5,200,1,1,405.3122,1,2,01-May-2014 14:30:44,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
59,0,409.0964,1,936,1551,2975,4263,651,-11.5,200,0,1,409.8444,0,2,01-May-2014 14:30:49,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
60,1,415.9259,1,936,1551,2975,4263,651,-11.5,200,0,0,418.996,1,2,01-May-2014 14:30:55,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
61,0,424.0797,0,437,2761,2975,4263,501,-6.5,200,1,1,425.2719,1,2,01-May-2014 14:31:04,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
62,0,434.8819,0,936,1551,2975,4263,626,-11.5,200,0,0,436.0982,1,2,01-May-2014 14:31:14,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
63,0,440.9862,0,936,1551,2975,4263,526,-11.5,200,0,1,441.9883,0,2,01-May-2014 14:31:20,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
64,1,449.6225,0,936,1551,2975,4263,526,-11.5,200,0,1,451.1166,0,2,01-May-2014 14:31:29,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
65,1,455.2654,0,936,1551,2975,4263,526,-11.5,200,0,0,456.5008,1,2,01-May-2014 14:31:35,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
66,0,462.1677,1,437,2761,2975,4263,576,-6.5,200,1,1,464.2657,1,2,01-May-2014 14:31:42,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
67,0,467.9337,1,437,2761,2975,4263,551,-6.5,200,1,1,470.1737,1,2,01-May-2014 14:31:47,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
68,0,473.7384,0,936,1551,2975,4263,751,-11.5,200,0,0,475.3767,1,2,01-May-2014 14:31:53,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
69,0,480.6337,0,936,1551,2975,4263,601,-11.5,200,0,0,481.7623,1,2,01-May-2014 14:32:00,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
70,0,487.2425,0,936,1551,2975,4263,701,-11.5,200,0,1,487.8947,0,2,01-May-2014 14:32:07,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
71,1,496.5735,1,936,1551,2975,4263,701,-11.5,200,0,1,498.3515,0,2,01-May-2014 14:32:16,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
72,1,502.8515,0,936,1551,2975,4263,701,-11.5,200,0,0,504.0506,1,2,01-May-2014 14:32:22,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
73,0,509.1702,0,437,2761,2975,4263,526,-6.5,200,1,0,510.3868,0,2,01-May-2014 14:32:29,01_05_2014 level21_continuous_Magnum 14_24 log.txt,37,37
1,0,19.6424,0,936,1551,2975,4263,701,-12.5,200,0,1,23.7991,0,1,02-May-2014 09:43:19,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
2,1,33.3735,0,936,1551,2975,4263,701,-12.5,200,0,0,35.239,1,1,02-May-2014 09:43:33,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
3,0,40.1612,0,936,1551,2975,4263,626,-12.5,200,0,0,41.7304,1,0,02-May-2014 09:43:40,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
4,0,46.8027,0,437,2761,2975,4263,651,-7.5,200,1,1,47.2883,1,0,02-May-2014 09:43:46,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
5,0,50.5359,0,936,1551,2975,4263,601,-12.5,200,0,0,51.9062,1,1,02-May-2014 09:43:50,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
6,0,56.765,1,936,1551,2975,4263,751,-12.5,200,0,1,57.0891,0,1,02-May-2014 09:43:56,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
7,1,61.1859,0,936,1551,2975,4263,751,-12.5,200,0,1,62.136,0,1,02-May-2014 09:44:01,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
8,1,68.3951,0,936,1551,2975,4263,751,-12.5,200,0,1,69.0585,0,1,02-May-2014 09:44:08,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
9,1,73.584,0,936,1551,2975,4263,751,-12.5,200,0,0,75.0551,1,1,02-May-2014 09:44:13,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
10,0,80.1376,1,437,2761,2975,4263,526,-7.5,200,1,0,82.5652,0,1,02-May-2014 09:44:20,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
11,1,87.9157,1,437,2761,2975,4263,526,-7.5,200,1,1,89.8899,1,1,02-May-2014 09:44:27,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
12,0,93.473,1,437,2761,2975,4263,576,-7.5,200,1,1,93.8578,1,0,02-May-2014 09:44:33,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
13,0,97.5592,0,437,2761,2975,4263,726,-7.5,200,1,1,99.7062,1,0,02-May-2014 09:44:37,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
14,0,105.8201,0,437,2761,2975,4263,551,-7.5,200,1,0,107.3913,0,1,02-May-2014 09:44:45,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
15,1,112.1192,1,437,2761,2975,4263,551,-7.5,200,1,1,112.6367,1,1,02-May-2014 09:44:52,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
16,0,116.0721,0,437,2761,2975,4263,501,-7.5,200,1,1,117.5173,1,1,02-May-2014 09:44:56,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
17,0,121.3371,1,936,1551,2975,4263,701,-12.5,200,0,0,122.129,1,0,02-May-2014 09:45:01,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
18,0,127.0997,0,936,1551,2975,4263,576,-12.5,200,0,0,129.622,1,0,02-May-2014 09:45:07,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
19,0,135.4307,0,437,2761,2975,4263,501,-7.5,200,1,1,136.4203,1,0,02-May-2014 09:45:15,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
20,0,140.183,1,936,1551,2975,4263,626,-12.5,200,0,0,141.0182,1,0,02-May-2014 09:45:20,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
21,0,146.8907,0,936,1551,2975,4263,726,-12.5,200,0,1,148.4944,0,1,02-May-2014 09:45:26,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
22,1,155.645,1,936,1551,2975,4263,726,-12.5,200,0,1,157.2825,0,1,02-May-2014 09:45:35,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
23,1,162.7109,0,936,1551,2975,4263,726,-12.5,200,0,0,164.6327,1,1,02-May-2014 09:45:42,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
24,0,170.6644,0,437,2761,2975,4263,751,-7.5,200,1,1,171.4139,1,1,02-May-2014 09:45:50,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
25,0,179.2518,0,936,1551,2975,4263,676,-12.5,200,0,0,180.9001,1,0,02-May-2014 09:45:59,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
26,0,186.7462,1,437,2761,2975,4263,651,-7.5,200,1,1,188.4193,1,0,02-May-2014 09:46:06,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
27,0,191.8186,0,437,2761,2975,4263,551,-7.5,200,1,0,192.8982,0,1,02-May-2014 09:46:11,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
28,1,198.3491,0,437,2761,2975,4263,551,-7.5,200,1,1,199.103,1,1,02-May-2014 09:46:18,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
29,0,205.6443,0,437,2761,2975,4263,601,-7.5,200,1,1,206.6762,1,0,02-May-2014 09:46:25,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
30,0,210.5398,0,936,1551,2975,4263,751,-12.5,200,0,0,211.5865,1,1,02-May-2014 09:46:30,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
31,0,217.09,0,936,1551,2975,4263,701,-12.5,200,0,0,218.0579,1,1,02-May-2014 09:46:37,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
32,0,223.9301,1,437,2761,2975,4263,726,-7.5,200,1,1,224.5044,1,1,02-May-2014 09:46:43,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
33,0,228.2952,0,936,1551,2975,4263,601,-12.5,200,0,1,229.5721,0,0,02-May-2014 09:46:48,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
34,1,233.5399,0,936,1551,2975,4263,601,-12.5,200,0,0,234.839,1,0,02-May-2014 09:46:53,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
35,0,241.6111,0,936,1551,2975,4263,551,-12.5,200,0,1,242.4458,0,1,02-May-2014 09:47:01,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
36,1,246.5899,1,936,1551,2975,4263,551,-12.5,200,0,0,249.2892,1,1,02-May-2014 09:47:06,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
37,0,254.1712,0,437,2761,2975,4263,501,-7.5,200,1,1,255.155,1,1,02-May-2014 09:47:14,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
38,0,258.8155,0,936,1551,2975,4263,576,-12.5,200,0,0,259.8011,1,1,02-May-2014 09:47:18,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
39,0,266.2645,0,437,2761,2975,4263,626,-7.5,200,1,1,266.8371,1,1,02-May-2014 09:47:26,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
40,0,270.4671,1,936,1551,2975,4263,676,-12.5,200,0,0,271.9097,1,0,02-May-2014 09:47:30,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
41,0,278.5609,0,437,2761,2975,4263,651,-7.5,200,1,1,280.1608,1,1,02-May-2014 09:47:38,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
42,0,284.1896,0,936,1551,2975,4263,676,-12.5,200,0,0,285.1478,1,0,02-May-2014 09:47:44,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
43,0,290.2346,0,936,1551,2975,4263,601,-12.5,200,0,0,291.4392,1,0,02-May-2014 09:47:50,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
44,0,298.3384,0,936,1551,2975,4263,576,-12.5,200,0,0,299.3822,1,1,02-May-2014 09:47:58,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
45,0,304.7911,1,437,2761,2975,4263,551,-7.5,200,1,1,306.5135,1,0,02-May-2014 09:48:04,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
46,0,310.5794,0,437,2761,2975,4263,701,-7.5,200,1,0,311.9411,0,0,02-May-2014 09:48:10,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
47,1,315.8362,0,437,2761,2975,4263,701,-7.5,200,1,1,316.5326,1,0,02-May-2014 09:48:15,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
48,0,320.4329,0,437,2761,2975,4263,726,-7.5,200,1,1,321.0049,1,0,02-May-2014 09:48:20,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
49,0,324.5321,1,936,1551,2975,4263,651,-12.5,200,0,0,325.4261,1,1,02-May-2014 09:48:24,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
50,0,330.5581,1,437,2761,2975,4263,526,-7.5,200,1,1,334.178,1,0,02-May-2014 09:48:30,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
51,0,337.9703,0,437,2761,2975,4263,626,-7.5,200,1,0,338.9039,0,1,02-May-2014 09:48:37,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
52,1,343.514,0,437,2761,2975,4263,626,-7.5,200,1,1,344.1103,1,1,02-May-2014 09:48:43,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
53,0,350.3041,0,936,1551,2975,4263,751,-12.5,200,0,0,351.6681,1,1,02-May-2014 09:48:50,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
54,0,356.3924,0,437,2761,2975,4263,651,-7.5,200,1,1,357.1255,1,0,02-May-2014 09:48:56,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
55,0,360.5269,0,437,2761,2975,4263,501,-7.5,200,1,1,361.481,1,1,02-May-2014 09:49:00,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
56,0,367.3626,0,437,2761,2975,4263,626,-7.5,200,1,0,368.5894,0,0,02-May-2014 09:49:07,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
57,1,373.8863,0,437,2761,2975,4263,626,-7.5,200,1,1,374.3224,1,0,02-May-2014 09:49:13,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
58,0,380.9956,0,936,1551,2975,4263,601,-12.5,200,0,0,382.188,1,0,02-May-2014 09:49:20,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
59,0,387.5717,0,437,2761,2975,4263,526,-7.5,200,1,1,388.3142,1,1,02-May-2014 09:49:27,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
60,0,392.103,0,936,1551,2975,4263,551,-12.5,200,0,0,393.116,1,0,02-May-2014 09:49:32,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
61,0,398.0779,0,936,1551,2975,4263,701,-12.5,200,0,0,398.783,1,0,02-May-2014 09:49:38,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
62,0,404.2149,0,936,1551,2975,4263,751,-12.5,200,0,0,405.24,1,1,02-May-2014 09:49:44,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
63,0,411.3557,0,936,1551,2975,4263,676,-12.5,200,0,1,412.0746,0,0,02-May-2014 09:49:51,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
64,1,416.094,0,936,1551,2975,4263,676,-12.5,200,0,0,417.0366,1,0,02-May-2014 09:49:56,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
65,0,422.3174,0,936,1551,2975,4263,576,-12.5,200,0,1,422.9634,0,0,02-May-2014 09:50:02,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
66,1,427.7063,0,936,1551,2975,4263,576,-12.5,200,0,0,429.0424,1,0,02-May-2014 09:50:07,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
67,0,433.7842,0,437,2761,2975,4263,576,-7.5,200,1,0,434.8284,0,1,02-May-2014 09:50:13,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
68,1,439.2022,0,437,2761,2975,4263,576,-7.5,200,1,1,440.0718,1,1,02-May-2014 09:50:19,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
69,0,446.4972,0,437,2761,2975,4263,726,-7.5,200,1,1,447.3034,1,1,02-May-2014 09:50:26,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
70,0,450.937,0,936,1551,2975,4263,526,-12.5,200,0,0,452.2947,1,1,02-May-2014 09:50:30,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
71,0,458.0967,0,936,1551,2975,4263,551,-12.5,200,0,0,459.1599,1,1,02-May-2014 09:50:38,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
72,0,464.6484,0,936,1551,2975,4263,751,-12.5,200,0,1,465.1756,0,1,02-May-2014 09:50:44,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
73,1,469.118,0,936,1551,2975,4263,751,-12.5,200,0,0,470.1185,1,1,02-May-2014 09:50:49,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
74,0,475.7648,1,936,1551,2975,4263,651,-12.5,200,0,0,477.2066,1,0,02-May-2014 09:50:55,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
75,0,483.0027,0,437,2761,2975,4263,601,-7.5,200,1,1,484.8506,1,1,02-May-2014 09:51:03,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
76,0,488.3858,0,437,2761,2975,4263,626,-7.5,200,1,1,488.9641,1,0,02-May-2014 09:51:08,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
77,0,492.9903,0,437,2761,2975,4263,676,-7.5,200,1,0,493.8684,0,0,02-May-2014 09:51:12,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
78,1,500.541,0,437,2761,2975,4263,676,-7.5,200,1,1,501.327,1,0,02-May-2014 09:51:20,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
79,0,504.9459,1,437,2761,2975,4263,501,-7.5,200,1,1,505.6195,1,0,02-May-2014 09:51:24,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
80,0,509.1996,0,437,2761,2975,4263,501,-7.5,200,1,0,511.2567,0,1,02-May-2014 09:51:29,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
81,1,517.431,0,437,2761,2975,4263,501,-7.5,200,1,0,518.8271,0,1,02-May-2014 09:51:37,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
82,1,524.2389,0,437,2761,2975,4263,501,-7.5,200,1,1,525.0154,1,1,02-May-2014 09:51:44,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
83,0,529.0208,1,936,1551,2975,4263,526,-12.5,200,0,0,529.9882,1,0,02-May-2014 09:51:49,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
84,0,535.5141,0,437,2761,2975,4263,601,-7.5,200,1,0,537.5131,0,0,02-May-2014 09:51:55,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
85,1,541.9105,0,437,2761,2975,4263,601,-7.5,200,1,1,542.5339,1,0,02-May-2014 09:52:01,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
86,0,550.6971,0,437,2761,2975,4263,676,-7.5,200,1,0,551.8293,0,0,02-May-2014 09:52:10,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
87,1,557.0787,0,437,2761,2975,4263,676,-7.5,200,1,1,557.5426,1,0,02-May-2014 09:52:17,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
88,0,561.51,0,936,1551,2975,4263,626,-12.5,200,0,0,562.565,1,0,02-May-2014 09:52:21,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
89,0,568.2754,0,437,2761,2975,4263,551,-7.5,200,1,1,568.8627,1,1,02-May-2014 09:52:28,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
90,0,572.532,1,936,1551,2975,4263,576,-12.5,200,0,0,575.1107,1,1,02-May-2014 09:52:32,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
91,0,580.9993,1,936,1551,2975,4263,701,-12.5,200,0,0,583.4727,1,1,02-May-2014 09:52:40,02_05_2014 level20_discreteMagnum 09_43 log.txt,37,37
