Mask,treatment,rnded_SNR,nTrials,nCorrect,pCorrect,iteration
Restricted,True,2.0,4,2,50.0,751
Clean,False,-7.0,4,2,50.0,752
Clean,False,-4.0,4,3,75.0,752
Clean,False,2.0,4,3,75.0,752
Clean,True,-7.0,4,2,50.0,752
Clean,True,-4.0,4,4,100.0,752
Clean,True,2.0,4,4,100.0,752
Restricted,False,-7.0,4,4,100.0,752
Restricted,False,-4.0,4,3,75.0,752
Restricted,False,-1.0,4,3,75.0,752
Restricted,False,2.0,4,2,50.0,752
Restricted,True,-7.0,4,4,100.0,752
Restricted,True,-4.0,4,3,75.0,752
Restricted,True,-1.0,4,2,50.0,752
Restricted,True,2.0,4,1,25.0,752
Clean,False,-7.0,4,4,100.0,753
Clean,False,-4.0,4,2,50.0,753
Clean,False,2.0,4,3,75.0,753
Clean,True,-7.0,4,2,50.0,753
Clean,True,-4.0,4,3,75.0,753
Clean,True,2.0,4,4,100.0,753
Restricted,False,-7.0,4,3,75.0,753
Restricted,False,-4.0,4,1,25.0,753
Restricted,False,-1.0,4,3,75.0,753
Restricted,False,2.0,4,4,100.0,753
Restricted,True,-7.0,4,2,50.0,753
Restricted,True,-4.0,4,2,50.0,753
Restricted,True,-1.0,4,2,50.0,753
Restricted,True,2.0,4,3,75.0,753
Clean,False,-7.0,4,3,75.0,754
Clean,False,-4.0,4,3,75.0,754
Clean,False,2.0,4,4,100.0,754
Clean,True,-7.0,4,4,100.0,754
Clean,True,-4.0,4,3,75.0,754
Clean,True,2.0,4,4,100.0,754
Restricted,False,-7.0,4,2,50.0,754
Restricted,False,-4.0,4,3,75.0,754
Restricted,False,-1.0,4,3,75.0,754
Restricted,False,2.0,4,3,75.0,754
Restricted,True,-7.0,4,2,50.0,754
Restricted,True,-4.0,4,2,50.0,754
Restricted,True,-1.0,4,2,50.0,754
Restricted,True,2.0,4,3,75.0,754
Clean,False,-7.0,4,2,50.0,755
Clean,False,-4.0,4,4,100.0,755
Clean,False,2.0,4,3,75.0,755
Clean,True,-7.0,4,4,100.0,755
Clean,True,-4.0,4,4,100.0,755
Clean,True,2.0,4,4,100.0,755
Restricted,False,-7.0,4,3,75.0,755
Restricted,False,-4.0,4,3,75.0,755
Restricted,False,-1.0,4,3,75.0,755
Restricted,False,2.0,4,3,75.0,755
Restricted,True,-7.0,4,2,50.0,755
Restricted,True,-4.0,4,3,75.0,755
Restricted,True,-1.0,4,3,75.0,755
Restricted,True,2.0,4,3,75.0,755
Clean,False,-7.0,4,3,75.0,756
Clean,False,-4.0,4,3,75.0,756
Clean,False,2.0,4,4,100.0,756
Clean,True,-7.0,4,3,75.0,756
Clean,True,-4.0,4,4,100.0,756
Clean,True,2.0,4,2,50.0,756
Restricted,False,-7.0,4,3,75.0,756
Restricted,False,-4.0,4,2,50.0,756
Restricted,False,-1.0,4,3,75.0,756
Restricted,False,2.0,4,2,50.0,756
Restricted,True,-7.0,4,2,50.0,756
Restricted,True,-4.0,4,4,100.0,756
Restricted,True,-1.0,4,2,50.0,756
Restricted,True,2.0,4,1,25.0,756
Clean,False,-7.0,4,3,75.0,757
Clean,False,-4.0,4,3,75.0,757
Clean,False,2.0,4,2,50.0,757
Clean,True,-7.0,4,1,25.0,757
Clean,True,-4.0,4,4,100.0,757
Clean,True,2.0,4,3,75.0,757
Restricted,False,-7.0,4,0,0.0,757
Restricted,False,-4.0,4,3,75.0,757
Restricted,False,-1.0,4,3,75.0,757
Restricted,False,2.0,4,4,100.0,757
Restricted,True,-7.0,4,3,75.0,757
Restricted,True,-4.0,4,4,100.0,757
Restricted,True,-1.0,4,3,75.0,757
Restricted,True,2.0,4,3,75.0,757
Clean,False,-7.0,4,4,100.0,758
Clean,False,-4.0,4,3,75.0,758
Clean,False,2.0,4,2,50.0,758
Clean,True,-7.0,4,4,100.0,758
Clean,True,-4.0,4,4,100.0,758
Clean,True,2.0,4,4,100.0,758
Restricted,False,-7.0,4,1,25.0,758
Restricted,False,-4.0,4,2,50.0,758
Restricted,False,-1.0,4,3,75.0,758
Restricted,False,2.0,4,2,50.0,758
Restricted,True,-7.0,4,2,50.0,758
Restricted,True,-4.0,4,1,25.0,758
Restricted,True,-1.0,4,2,50.0,758
Restricted,True,2.0,4,2,50.0,758
Clean,False,-7.0,4,2,50.0,759
Clean,False,-4.0,4,3,75.0,759
Clean,False,2.0,4,3,75.0,759
Clean,True,-7.0,4,3,75.0,759
Clean,True,-4.0,4,4,100.0,759
Clean,True,2.0,4,3,75.0,759
Restricted,False,-7.0,4,2,50.0,759
Restricted,False,-4.0,4,2,50.0,759
Restricted,False,-1.0,4,3,75.0,759
Restricted,False,2.0,4,3,75.0,759
Restricted,True,-7.0,4,1,25.0,759
Restricted,True,-4.0,4,3,75.0,759
Restricted,True,-1.0,4,2,50.0,759
Restricted,True,2.0,4,0,0.0,759
Clean,False,-7.0,4,1,25.0,760
Clean,False,-4.0,4,3,75.0,760
Clean,False,2.0,4,3,75.0,760
Clean,True,-7.0,4,3,75.0,760
Clean,True,-4.0,4,4,100.0,760
Clean,True,2.0,4,2,50.0,760
Restricted,False,-7.0,4,4,100.0,760
Restricted,False,-4.0,4,3,75.0,760
Restricted,False,-1.0,4,3,75.0,760
Restricted,False,2.0,4,3,75.0,760
Restricted,True,-7.0,4,2,50.0,760
Restricted,True,-4.0,4,4,100.0,760
Restricted,True,-1.0,4,4,100.0,760
Restricted,True,2.0,4,3,75.0,760
Clean,False,-7.0,4,3,75.0,761
Clean,False,-4.0,4,3,75.0,761
Clean,False,2.0,4,4,100.0,761
Clean,True,-7.0,4,2,50.0,761
Clean,True,-4.0,4,3,75.0,761
Clean,True,2.0,4,3,75.0,761
Restricted,False,-7.0,4,2,50.0,761
Restricted,False,-4.0,4,3,75.0,761
Restricted,False,-1.0,4,3,75.0,761
Restricted,False,2.0,4,3,75.0,761
Restricted,True,-7.0,4,1,25.0,761
Restricted,True,-4.0,4,4,100.0,761
Restricted,True,-1.0,4,2,50.0,761
Restricted,True,2.0,4,4,100.0,761
Clean,False,-7.0,4,3,75.0,762
Clean,False,-4.0,4,3,75.0,762
Clean,False,2.0,4,4,100.0,762
Clean,True,-7.0,4,4,100.0,762
Clean,True,-4.0,4,2,50.0,762
Clean,True,2.0,4,4,100.0,762
Restricted,False,-7.0,4,2,50.0,762
Restricted,False,-4.0,4,2,50.0,762
Restricted,False,-1.0,4,3,75.0,762
Restricted,False,2.0,4,4,100.0,762
Restricted,True,-7.0,4,3,75.0,762
Restricted,True,-4.0,4,3,75.0,762
Restricted,True,-1.0,4,2,50.0,762
Restricted,True,2.0,4,3,75.0,762
Clean,False,-7.0,4,1,25.0,763
Clean,False,-4.0,4,2,50.0,763
Clean,False,2.0,4,4,100.0,763
Clean,True,-7.0,4,3,75.0,763
Clean,True,-4.0,4,4,100.0,763
Clean,True,2.0,4,3,75.0,763
Restricted,False,-7.0,4,1,25.0,763
Restricted,False,-4.0,4,4,100.0,763
Restricted,False,-1.0,4,3,75.0,763
Restricted,False,2.0,4,2,50.0,763
Restricted,True,-7.0,4,2,50.0,763
Restricted,True,-4.0,4,2,50.0,763
Restricted,True,-1.0,4,2,50.0,763
Restricted,True,2.0,4,2,50.0,763
Clean,False,-7.0,4,4,100.0,764
Clean,False,-4.0,4,3,75.0,764
Clean,False,2.0,4,4,100.0,764
Clean,True,-7.0,4,4,100.0,764
Clean,True,-4.0,4,4,100.0,764
Clean,True,2.0,4,4,100.0,764
Restricted,False,-7.0,4,3,75.0,764
Restricted,False,-4.0,4,2,50.0,764
Restricted,False,-1.0,4,3,75.0,764
Restricted,False,2.0,4,3,75.0,764
Restricted,True,-7.0,4,3,75.0,764
Restricted,True,-4.0,4,2,50.0,764
Restricted,True,-1.0,4,2,50.0,764
Restricted,True,2.0,4,2,50.0,764
Clean,False,-7.0,4,3,75.0,765
Clean,False,-4.0,4,3,75.0,765
Clean,False,2.0,4,3,75.0,765
Clean,True,-7.0,4,4,100.0,765
Clean,True,-4.0,4,3,75.0,765
Clean,True,2.0,4,3,75.0,765
Restricted,False,-7.0,4,3,75.0,765
Restricted,False,-4.0,4,2,50.0,765
Restricted,False,-1.0,4,3,75.0,765
Restricted,False,2.0,4,2,50.0,765
Restricted,True,-7.0,4,3,75.0,765
Restricted,True,-4.0,4,1,25.0,765
Restricted,True,-1.0,4,2,50.0,765
Restricted,True,2.0,4,1,25.0,765
Clean,False,-7.0,4,0,0.0,766
Clean,False,-4.0,4,2,50.0,766
Clean,False,2.0,4,3,75.0,766
Clean,True,-7.0,4,3,75.0,766
Clean,True,-4.0,4,4,100.0,766
Clean,True,2.0,4,4,100.0,766
Restricted,False,-7.0,4,3,75.0,766
Restricted,False,-4.0,4,3,75.0,766
Restricted,False,-1.0,4,3,75.0,766
Restricted,False,2.0,4,4,100.0,766
Restricted,True,-7.0,4,3,75.0,766
Restricted,True,-4.0,4,3,75.0,766
Restricted,True,-1.0,4,3,75.0,766
Restricted,True,2.0,4,1,25.0,766
Clean,False,-7.0,4,3,75.0,767
Clean,False,-4.0,4,4,100.0,767
Clean,False,2.0,4,2,50.0,767
Clean,True,-7.0,4,2,50.0,767
Clean,True,-4.0,4,3,75.0,767
Clean,True,2.0,4,3,75.0,767
Restricted,False,-7.0,4,3,75.0,767
Restricted,False,-4.0,4,3,75.0,767
Restricted,False,-1.0,4,3,75.0,767
Restricted,False,2.0,4,1,25.0,767
Restricted,True,-7.0,4,3,75.0,767
Restricted,True,-4.0,4,2,50.0,767
Restricted,True,-1.0,4,4,100.0,767
Restricted,True,2.0,4,2,50.0,767
Clean,False,-7.0,4,3,75.0,768
Clean,False,-4.0,4,4,100.0,768
Clean,False,2.0,4,4,100.0,768
Clean,True,-7.0,4,2,50.0,768
Clean,True,-4.0,4,3,75.0,768
Clean,True,2.0,4,4,100.0,768
Restricted,False,-7.0,4,2,50.0,768
Restricted,False,-4.0,4,3,75.0,768
Restricted,False,-1.0,4,3,75.0,768
Restricted,False,2.0,4,2,50.0,768
Restricted,True,-7.0,4,4,100.0,768
Restricted,True,-4.0,4,4,100.0,768
Restricted,True,-1.0,4,3,75.0,768
Restricted,True,2.0,4,3,75.0,768
Clean,False,-7.0,4,4,100.0,769
Clean,False,-4.0,4,1,25.0,769
Clean,False,2.0,4,2,50.0,769
Clean,True,-7.0,4,3,75.0,769
Clean,True,-4.0,4,4,100.0,769
Clean,True,2.0,4,2,50.0,769
Restricted,False,-7.0,4,3,75.0,769
Restricted,False,-4.0,4,3,75.0,769
Restricted,False,-1.0,4,3,75.0,769
Restricted,False,2.0,4,2,50.0,769
Restricted,True,-7.0,4,3,75.0,769
Restricted,True,-4.0,4,2,50.0,769
Restricted,True,-1.0,4,2,50.0,769
Restricted,True,2.0,4,3,75.0,769
Clean,False,-7.0,4,2,50.0,770
Clean,False,-4.0,4,1,25.0,770
Clean,False,2.0,4,3,75.0,770
Clean,True,-7.0,4,3,75.0,770
Clean,True,-4.0,4,4,100.0,770
Clean,True,2.0,4,3,75.0,770
Restricted,False,-7.0,4,3,75.0,770
Restricted,False,-4.0,4,3,75.0,770
Restricted,False,-1.0,4,3,75.0,770
Restricted,False,2.0,4,4,100.0,770
Restricted,True,-7.0,4,3,75.0,770
Restricted,True,-4.0,4,3,75.0,770
Restricted,True,-1.0,4,2,50.0,770
Restricted,True,2.0,4,2,50.0,770
Clean,False,-7.0,4,4,100.0,771
Clean,False,-4.0,4,4,100.0,771
Clean,False,2.0,4,4,100.0,771
Clean,True,-7.0,4,4,100.0,771
Clean,True,-4.0,4,4,100.0,771
Clean,True,2.0,4,4,100.0,771
Restricted,False,-7.0,4,2,50.0,771
Restricted,False,-4.0,4,3,75.0,771
Restricted,False,-1.0,4,3,75.0,771
Restricted,False,2.0,4,2,50.0,771
Restricted,True,-7.0,4,3,75.0,771
Restricted,True,-4.0,4,2,50.0,771
Restricted,True,-1.0,4,2,50.0,771
Restricted,True,2.0,4,3,75.0,771
Clean,False,-7.0,4,3,75.0,772
Clean,False,-4.0,4,4,100.0,772
Clean,False,2.0,4,2,50.0,772
Clean,True,-7.0,4,2,50.0,772
Clean,True,-4.0,4,4,100.0,772
Clean,True,2.0,4,3,75.0,772
Restricted,False,-7.0,4,3,75.0,772
Restricted,False,-4.0,4,1,25.0,772
Restricted,False,-1.0,4,3,75.0,772
Restricted,False,2.0,4,1,25.0,772
Restricted,True,-7.0,4,2,50.0,772
Restricted,True,-4.0,4,3,75.0,772
Restricted,True,-1.0,4,2,50.0,772
Restricted,True,2.0,4,3,75.0,772
Clean,False,-7.0,4,3,75.0,773
Clean,False,-4.0,4,4,100.0,773
Clean,False,2.0,4,4,100.0,773
Clean,True,-7.0,4,3,75.0,773
Clean,True,-4.0,4,4,100.0,773
Clean,True,2.0,4,2,50.0,773
Restricted,False,-7.0,4,3,75.0,773
Restricted,False,-4.0,4,2,50.0,773
Restricted,False,-1.0,4,3,75.0,773
Restricted,False,2.0,4,3,75.0,773
Restricted,True,-7.0,4,2,50.0,773
Restricted,True,-4.0,4,3,75.0,773
Restricted,True,-1.0,4,3,75.0,773
Restricted,True,2.0,4,3,75.0,773
Clean,False,-7.0,4,4,100.0,774
Clean,False,-4.0,4,3,75.0,774
Clean,False,2.0,4,3,75.0,774
Clean,True,-7.0,4,2,50.0,774
Clean,True,-4.0,4,4,100.0,774
Clean,True,2.0,4,4,100.0,774
Restricted,False,-7.0,4,4,100.0,774
Restricted,False,-4.0,4,3,75.0,774
Restricted,False,-1.0,4,3,75.0,774
Restricted,False,2.0,4,3,75.0,774
Restricted,True,-7.0,4,3,75.0,774
Restricted,True,-4.0,4,2,50.0,774
Restricted,True,-1.0,4,1,25.0,774
Restricted,True,2.0,4,4,100.0,774
Clean,False,-7.0,4,3,75.0,775
Clean,False,-4.0,4,3,75.0,775
Clean,False,2.0,4,2,50.0,775
Clean,True,-7.0,4,3,75.0,775
Clean,True,-4.0,4,4,100.0,775
Clean,True,2.0,4,4,100.0,775
Restricted,False,-7.0,4,3,75.0,775
Restricted,False,-4.0,4,2,50.0,775
Restricted,False,-1.0,4,3,75.0,775
Restricted,False,2.0,4,3,75.0,775
Restricted,True,-7.0,4,2,50.0,775
Restricted,True,-4.0,4,2,50.0,775
Restricted,True,-1.0,4,3,75.0,775
Restricted,True,2.0,4,2,50.0,775
Clean,False,-7.0,4,1,25.0,776
Clean,False,-4.0,4,2,50.0,776
Clean,False,2.0,4,3,75.0,776
Clean,True,-7.0,4,4,100.0,776
Clean,True,-4.0,4,2,50.0,776
Clean,True,2.0,4,2,50.0,776
Restricted,False,-7.0,4,2,50.0,776
Restricted,False,-4.0,4,1,25.0,776
Restricted,False,-1.0,4,3,75.0,776
Restricted,False,2.0,4,4,100.0,776
Restricted,True,-7.0,4,1,25.0,776
Restricted,True,-4.0,4,3,75.0,776
Restricted,True,-1.0,4,2,50.0,776
Restricted,True,2.0,4,2,50.0,776
Clean,False,-7.0,4,4,100.0,777
Clean,False,-4.0,4,3,75.0,777
Clean,False,2.0,4,2,50.0,777
Clean,True,-7.0,4,4,100.0,777
Clean,True,-4.0,4,3,75.0,777
Clean,True,2.0,4,3,75.0,777
Restricted,False,-7.0,4,2,50.0,777
Restricted,False,-4.0,4,4,100.0,777
Restricted,False,-1.0,4,3,75.0,777
Restricted,False,2.0,4,4,100.0,777
Restricted,True,-7.0,4,3,75.0,777
Restricted,True,-4.0,4,3,75.0,777
Restricted,True,-1.0,4,3,75.0,777
Restricted,True,2.0,4,2,50.0,777
Clean,False,-7.0,4,4,100.0,778
Clean,False,-4.0,4,2,50.0,778
Clean,False,2.0,4,4,100.0,778
Clean,True,-7.0,4,4,100.0,778
Clean,True,-4.0,4,4,100.0,778
Clean,True,2.0,4,3,75.0,778
Restricted,False,-7.0,4,3,75.0,778
Restricted,False,-4.0,4,3,75.0,778
Restricted,False,-1.0,4,3,75.0,778
Restricted,False,2.0,4,4,100.0,778
Restricted,True,-7.0,4,1,25.0,778
Restricted,True,-4.0,4,4,100.0,778
Restricted,True,-1.0,4,4,100.0,778
Restricted,True,2.0,4,2,50.0,778
Clean,False,-7.0,4,2,50.0,779
Clean,False,-4.0,4,3,75.0,779
Clean,False,2.0,4,2,50.0,779
Clean,True,-7.0,4,4,100.0,779
Clean,True,-4.0,4,4,100.0,779
Clean,True,2.0,4,4,100.0,779
Restricted,False,-7.0,4,3,75.0,779
Restricted,False,-4.0,4,2,50.0,779
Restricted,False,-1.0,4,3,75.0,779
Restricted,False,2.0,4,2,50.0,779
Restricted,True,-7.0,4,2,50.0,779
Restricted,True,-4.0,4,3,75.0,779
Restricted,True,-1.0,4,2,50.0,779
Restricted,True,2.0,4,2,50.0,779
Clean,False,-7.0,4,3,75.0,780
Clean,False,-4.0,4,3,75.0,780
Clean,False,2.0,4,3,75.0,780
Clean,True,-7.0,4,3,75.0,780
Clean,True,-4.0,4,3,75.0,780
Clean,True,2.0,4,3,75.0,780
Restricted,False,-7.0,4,4,100.0,780
Restricted,False,-4.0,4,3,75.0,780
Restricted,False,-1.0,4,3,75.0,780
Restricted,False,2.0,4,1,25.0,780
Restricted,True,-7.0,4,2,50.0,780
Restricted,True,-4.0,4,3,75.0,780
Restricted,True,-1.0,4,2,50.0,780
Restricted,True,2.0,4,2,50.0,780
Clean,False,-7.0,4,4,100.0,781
Clean,False,-4.0,4,1,25.0,781
Clean,False,2.0,4,3,75.0,781
Clean,True,-7.0,4,3,75.0,781
Clean,True,-4.0,4,4,100.0,781
Clean,True,2.0,4,2,50.0,781
Restricted,False,-7.0,4,2,50.0,781
Restricted,False,-4.0,4,1,25.0,781
Restricted,False,-1.0,4,3,75.0,781
Restricted,False,2.0,4,2,50.0,781
Restricted,True,-7.0,4,2,50.0,781
Restricted,True,-4.0,4,3,75.0,781
Restricted,True,-1.0,4,3,75.0,781
Restricted,True,2.0,4,3,75.0,781
Clean,False,-7.0,4,4,100.0,782
Clean,False,-4.0,4,4,100.0,782
Clean,False,2.0,4,3,75.0,782
Clean,True,-7.0,4,4,100.0,782
Clean,True,-4.0,4,4,100.0,782
Clean,True,2.0,4,4,100.0,782
Restricted,False,-7.0,4,4,100.0,782
Restricted,False,-4.0,4,0,0.0,782
Restricted,False,-1.0,4,3,75.0,782
Restricted,False,2.0,4,3,75.0,782
Restricted,True,-7.0,4,3,75.0,782
Restricted,True,-4.0,4,3,75.0,782
Restricted,True,-1.0,4,2,50.0,782
Restricted,True,2.0,4,1,25.0,782
Clean,False,-7.0,4,1,25.0,783
Clean,False,-4.0,4,3,75.0,783
Clean,False,2.0,4,3,75.0,783
Clean,True,-7.0,4,3,75.0,783
Clean,True,-4.0,4,3,75.0,783
Clean,True,2.0,4,4,100.0,783
Restricted,False,-7.0,4,3,75.0,783
Restricted,False,-4.0,4,2,50.0,783
Restricted,False,-1.0,4,3,75.0,783
Restricted,False,2.0,4,3,75.0,783
Restricted,True,-7.0,4,2,50.0,783
Restricted,True,-4.0,4,4,100.0,783
Restricted,True,-1.0,4,3,75.0,783
Restricted,True,2.0,4,2,50.0,783
Clean,False,-7.0,4,3,75.0,784
Clean,False,-4.0,4,3,75.0,784
Clean,False,2.0,4,2,50.0,784
Clean,True,-7.0,4,3,75.0,784
Clean,True,-4.0,4,4,100.0,784
Clean,True,2.0,4,2,50.0,784
Restricted,False,-7.0,4,2,50.0,784
Restricted,False,-4.0,4,2,50.0,784
Restricted,False,-1.0,4,3,75.0,784
Restricted,False,2.0,4,4,100.0,784
Restricted,True,-7.0,4,2,50.0,784
Restricted,True,-4.0,4,2,50.0,784
Restricted,True,-1.0,4,1,25.0,784
Restricted,True,2.0,4,2,50.0,784
Clean,False,-7.0,4,4,100.0,785
Clean,False,-4.0,4,4,100.0,785
Clean,False,2.0,4,4,100.0,785
Clean,True,-7.0,4,3,75.0,785
Clean,True,-4.0,4,4,100.0,785
Clean,True,2.0,4,4,100.0,785
Restricted,False,-7.0,4,3,75.0,785
Restricted,False,-4.0,4,4,100.0,785
Restricted,False,-1.0,4,3,75.0,785
Restricted,False,2.0,4,3,75.0,785
Restricted,True,-7.0,4,1,25.0,785
Restricted,True,-4.0,4,4,100.0,785
Restricted,True,-1.0,4,1,25.0,785
Restricted,True,2.0,4,2,50.0,785
Clean,False,-7.0,4,3,75.0,786
Clean,False,-4.0,4,4,100.0,786
Clean,False,2.0,4,3,75.0,786
Clean,True,-7.0,4,3,75.0,786
Clean,True,-4.0,4,2,50.0,786
Clean,True,2.0,4,4,100.0,786
Restricted,False,-7.0,4,3,75.0,786
Restricted,False,-4.0,4,1,25.0,786
Restricted,False,-1.0,4,3,75.0,786
Restricted,False,2.0,4,3,75.0,786
Restricted,True,-7.0,4,2,50.0,786
Restricted,True,-4.0,4,0,0.0,786
Restricted,True,-1.0,4,3,75.0,786
Restricted,True,2.0,4,2,50.0,786
Clean,False,-7.0,4,3,75.0,787
Clean,False,-4.0,4,3,75.0,787
Clean,False,2.0,4,2,50.0,787
Clean,True,-7.0,4,4,100.0,787
Clean,True,-4.0,4,3,75.0,787
Clean,True,2.0,4,4,100.0,787
Restricted,False,-7.0,4,2,50.0,787
Restricted,False,-4.0,4,3,75.0,787
Restricted,False,-1.0,4,3,75.0,787
Restricted,False,2.0,4,3,75.0,787
Restricted,True,-7.0,4,3,75.0,787
Restricted,True,-4.0,4,2,50.0,787
Restricted,True,-1.0,4,4,100.0,787
Restricted,True,2.0,4,1,25.0,787
Clean,False,-7.0,4,3,75.0,788
Clean,False,-4.0,4,1,25.0,788
Clean,False,2.0,4,4,100.0,788
Clean,True,-7.0,4,4,100.0,788
Clean,True,-4.0,4,3,75.0,788
Clean,True,2.0,4,2,50.0,788
Restricted,False,-7.0,4,4,100.0,788
Restricted,False,-4.0,4,4,100.0,788
Restricted,False,-1.0,4,3,75.0,788
Restricted,False,2.0,4,4,100.0,788
Restricted,True,-7.0,4,2,50.0,788
Restricted,True,-4.0,4,3,75.0,788
Restricted,True,-1.0,4,4,100.0,788
Restricted,True,2.0,4,3,75.0,788
Clean,False,-7.0,4,2,50.0,789
Clean,False,-4.0,4,4,100.0,789
Clean,False,2.0,4,4,100.0,789
Clean,True,-7.0,4,4,100.0,789
Clean,True,-4.0,4,3,75.0,789
Clean,True,2.0,4,3,75.0,789
Restricted,False,-7.0,4,4,100.0,789
Restricted,False,-4.0,4,4,100.0,789
Restricted,False,-1.0,4,3,75.0,789
Restricted,False,2.0,4,1,25.0,789
Restricted,True,-7.0,4,3,75.0,789
Restricted,True,-4.0,4,3,75.0,789
Restricted,True,-1.0,4,3,75.0,789
Restricted,True,2.0,4,4,100.0,789
Clean,False,-7.0,4,2,50.0,790
Clean,False,-4.0,4,1,25.0,790
Clean,False,2.0,4,3,75.0,790
Clean,True,-7.0,4,4,100.0,790
Clean,True,-4.0,4,4,100.0,790
Clean,True,2.0,4,4,100.0,790
Restricted,False,-7.0,4,3,75.0,790
Restricted,False,-4.0,4,3,75.0,790
Restricted,False,-1.0,4,3,75.0,790
Restricted,False,2.0,4,2,50.0,790
Restricted,True,-7.0,4,1,25.0,790
Restricted,True,-4.0,4,3,75.0,790
Restricted,True,-1.0,4,2,50.0,790
Restricted,True,2.0,4,3,75.0,790
Clean,False,-7.0,4,4,100.0,791
Clean,False,-4.0,4,3,75.0,791
Clean,False,2.0,4,2,50.0,791
Clean,True,-7.0,4,3,75.0,791
Clean,True,-4.0,4,4,100.0,791
Clean,True,2.0,4,2,50.0,791
Restricted,False,-7.0,4,2,50.0,791
Restricted,False,-4.0,4,2,50.0,791
Restricted,False,-1.0,4,3,75.0,791
Restricted,False,2.0,4,3,75.0,791
Restricted,True,-7.0,4,2,50.0,791
Restricted,True,-4.0,4,2,50.0,791
Restricted,True,-1.0,4,2,50.0,791
Restricted,True,2.0,4,2,50.0,791
Clean,False,-7.0,4,1,25.0,792
Clean,False,-4.0,4,3,75.0,792
Clean,False,2.0,4,4,100.0,792
Clean,True,-7.0,4,3,75.0,792
Clean,True,-4.0,4,4,100.0,792
Clean,True,2.0,4,3,75.0,792
Restricted,False,-7.0,4,3,75.0,792
Restricted,False,-4.0,4,2,50.0,792
Restricted,False,-1.0,4,3,75.0,792
Restricted,False,2.0,4,3,75.0,792
Restricted,True,-7.0,4,2,50.0,792
Restricted,True,-4.0,4,4,100.0,792
Restricted,True,-1.0,4,4,100.0,792
Restricted,True,2.0,4,2,50.0,792
Clean,False,-7.0,4,3,75.0,793
Clean,False,-4.0,4,2,50.0,793
Clean,False,2.0,4,4,100.0,793
Clean,True,-7.0,4,4,100.0,793
Clean,True,-4.0,4,4,100.0,793
Clean,True,2.0,4,4,100.0,793
Restricted,False,-7.0,4,3,75.0,793
Restricted,False,-4.0,4,4,100.0,793
Restricted,False,-1.0,4,3,75.0,793
Restricted,False,2.0,4,2,50.0,793
Restricted,True,-7.0,4,2,50.0,793
Restricted,True,-4.0,4,3,75.0,793
Restricted,True,-1.0,4,4,100.0,793
Restricted,True,2.0,4,2,50.0,793
Clean,False,-7.0,4,2,50.0,794
Clean,False,-4.0,4,3,75.0,794
Clean,False,2.0,4,4,100.0,794
Clean,True,-7.0,4,3,75.0,794
Clean,True,-4.0,4,4,100.0,794
Clean,True,2.0,4,1,25.0,794
Restricted,False,-7.0,4,3,75.0,794
Restricted,False,-4.0,4,4,100.0,794
Restricted,False,-1.0,4,3,75.0,794
Restricted,False,2.0,4,3,75.0,794
Restricted,True,-7.0,4,2,50.0,794
Restricted,True,-4.0,4,3,75.0,794
Restricted,True,-1.0,4,2,50.0,794
Restricted,True,2.0,4,3,75.0,794
Clean,False,-7.0,4,2,50.0,795
Clean,False,-4.0,4,3,75.0,795
Clean,False,2.0,4,2,50.0,795
Clean,True,-7.0,4,3,75.0,795
Clean,True,-4.0,4,3,75.0,795
Clean,True,2.0,4,2,50.0,795
Restricted,False,-7.0,4,1,25.0,795
Restricted,False,-4.0,4,3,75.0,795
Restricted,False,-1.0,4,3,75.0,795
Restricted,False,2.0,4,3,75.0,795
Restricted,True,-7.0,4,4,100.0,795
Restricted,True,-4.0,4,3,75.0,795
Restricted,True,-1.0,4,4,100.0,795
Restricted,True,2.0,4,4,100.0,795
Clean,False,-7.0,4,4,100.0,796
Clean,False,-4.0,4,4,100.0,796
Clean,False,2.0,4,4,100.0,796
Clean,True,-7.0,4,4,100.0,796
Clean,True,-4.0,4,3,75.0,796
Clean,True,2.0,4,3,75.0,796
Restricted,False,-7.0,4,3,75.0,796
Restricted,False,-4.0,4,3,75.0,796
Restricted,False,-1.0,4,3,75.0,796
Restricted,False,2.0,4,3,75.0,796
Restricted,True,-7.0,4,3,75.0,796
Restricted,True,-4.0,4,4,100.0,796
Restricted,True,-1.0,4,2,50.0,796
Restricted,True,2.0,4,4,100.0,796
Clean,False,-7.0,4,2,50.0,797
Clean,False,-4.0,4,4,100.0,797
Clean,False,2.0,4,2,50.0,797
Clean,True,-7.0,4,2,50.0,797
Clean,True,-4.0,4,4,100.0,797
Clean,True,2.0,4,2,50.0,797
Restricted,False,-7.0,4,3,75.0,797
Restricted,False,-4.0,4,4,100.0,797
Restricted,False,-1.0,4,3,75.0,797
Restricted,False,2.0,4,4,100.0,797
Restricted,True,-7.0,4,2,50.0,797
Restricted,True,-4.0,4,2,50.0,797
Restricted,True,-1.0,4,4,100.0,797
Restricted,True,2.0,4,1,25.0,797
Clean,False,-7.0,4,0,0.0,798
Clean,False,-4.0,4,4,100.0,798
Clean,False,2.0,4,4,100.0,798
Clean,True,-7.0,4,4,100.0,798
Clean,True,-4.0,4,4,100.0,798
Clean,True,2.0,4,4,100.0,798
Restricted,False,-7.0,4,4,100.0,798
Restricted,False,-4.0,4,4,100.0,798
Restricted,False,-1.0,4,3,75.0,798
Restricted,False,2.0,4,3,75.0,798
Restricted,True,-7.0,4,3,75.0,798
