Mask,treatment,rnded_SNR,nTrials,nCorrect,pCorrect,iteration
Restricted,True,-6.700000000000003,8,5,62.5,495
Restricted,True,-3.299999999999997,8,5,62.5,495
Restricted,True,0.0,8,5,62.5,495
Restricted,False,-20.0,8,4,50.0,496
Restricted,False,-16.700000000000003,8,8,100.0,496
Restricted,False,-13.299999999999997,8,5,62.5,496
Restricted,False,-10.0,8,6,75.0,496
Restricted,False,-6.700000000000003,8,8,100.0,496
Restricted,False,-3.299999999999997,8,7,87.5,496
Restricted,False,0.0,8,7,87.5,496
Restricted,True,-20.0,8,6,75.0,496
Restricted,True,-16.700000000000003,8,6,75.0,496
Restricted,True,-13.299999999999997,8,5,62.5,496
Restricted,True,-10.0,8,4,50.0,496
Restricted,True,-6.700000000000003,8,7,87.5,496
Restricted,True,-3.299999999999997,8,6,75.0,496
Restricted,True,0.0,8,8,100.0,496
Restricted,False,-20.0,8,5,62.5,497
Restricted,False,-16.700000000000003,8,7,87.5,497
Restricted,False,-13.299999999999997,8,7,87.5,497
Restricted,False,-10.0,8,8,100.0,497
Restricted,False,-6.700000000000003,8,8,100.0,497
Restricted,False,-3.299999999999997,8,7,87.5,497
Restricted,False,0.0,8,5,62.5,497
Restricted,True,-20.0,8,5,62.5,497
Restricted,True,-16.700000000000003,8,7,87.5,497
Restricted,True,-13.299999999999997,8,5,62.5,497
Restricted,True,-10.0,8,7,87.5,497
Restricted,True,-6.700000000000003,8,6,75.0,497
Restricted,True,-3.299999999999997,8,5,62.5,497
Restricted,True,0.0,8,8,100.0,497
Restricted,False,-20.0,8,3,37.5,498
Restricted,False,-16.700000000000003,8,7,87.5,498
Restricted,False,-13.299999999999997,8,7,87.5,498
Restricted,False,-10.0,8,6,75.0,498
Restricted,False,-6.700000000000003,8,7,87.5,498
Restricted,False,-3.299999999999997,8,6,75.0,498
Restricted,False,0.0,8,7,87.5,498
Restricted,True,-20.0,8,5,62.5,498
Restricted,True,-16.700000000000003,8,6,75.0,498
Restricted,True,-13.299999999999997,8,3,37.5,498
Restricted,True,-10.0,8,6,75.0,498
Restricted,True,-6.700000000000003,8,5,62.5,498
Restricted,True,-3.299999999999997,8,6,75.0,498
Restricted,True,0.0,8,5,62.5,498
Restricted,False,-20.0,8,5,62.5,499
Restricted,False,-16.700000000000003,8,8,100.0,499
Restricted,False,-13.299999999999997,8,6,75.0,499
Restricted,False,-10.0,8,7,87.5,499
Restricted,False,-6.700000000000003,8,8,100.0,499
Restricted,False,-3.299999999999997,8,6,75.0,499
Restricted,False,0.0,8,6,75.0,499
Restricted,True,-20.0,8,6,75.0,499
Restricted,True,-16.700000000000003,8,5,62.5,499
Restricted,True,-13.299999999999997,8,4,50.0,499
Restricted,True,-10.0,8,7,87.5,499
Restricted,True,-6.700000000000003,8,7,87.5,499
Restricted,True,-3.299999999999997,8,5,62.5,499
Restricted,True,0.0,8,6,75.0,499
Restricted,False,-20.0,8,3,37.5,500
Restricted,False,-16.700000000000003,8,7,87.5,500
Restricted,False,-13.299999999999997,8,5,62.5,500
Restricted,False,-10.0,8,6,75.0,500
Restricted,False,-6.700000000000003,8,6,75.0,500
Restricted,False,-3.299999999999997,8,6,75.0,500
Restricted,False,0.0,8,6,75.0,500
Restricted,True,-20.0,8,4,50.0,500
Restricted,True,-16.700000000000003,8,5,62.5,500
Restricted,True,-13.299999999999997,8,4,50.0,500
Restricted,True,-10.0,8,5,62.5,500
Restricted,True,-6.700000000000003,8,8,100.0,500
Restricted,True,-3.299999999999997,8,4,50.0,500
Restricted,True,0.0,8,5,62.5,500
Restricted,False,-20.0,8,3,37.5,501
Restricted,False,-16.700000000000003,8,8,100.0,501
Restricted,False,-13.299999999999997,8,6,75.0,501
Restricted,False,-10.0,8,7,87.5,501
Restricted,False,-6.700000000000003,8,6,75.0,501
Restricted,False,-3.299999999999997,8,7,87.5,501
Restricted,False,0.0,8,5,62.5,501
Restricted,True,-20.0,8,6,75.0,501
Restricted,True,-16.700000000000003,8,6,75.0,501
Restricted,True,-13.299999999999997,8,4,50.0,501
Restricted,True,-10.0,8,6,75.0,501
Restricted,True,-6.700000000000003,8,8,100.0,501
Restricted,True,-3.299999999999997,8,5,62.5,501
Restricted,True,0.0,8,8,100.0,501
Restricted,False,-20.0,8,4,50.0,502
Restricted,False,-16.700000000000003,8,7,87.5,502
Restricted,False,-13.299999999999997,8,7,87.5,502
Restricted,False,-10.0,8,7,87.5,502
Restricted,False,-6.700000000000003,8,7,87.5,502
Restricted,False,-3.299999999999997,8,7,87.5,502
Restricted,False,0.0,8,6,75.0,502
Restricted,True,-20.0,8,7,87.5,502
Restricted,True,-16.700000000000003,8,5,62.5,502
Restricted,True,-13.299999999999997,8,4,50.0,502
Restricted,True,-10.0,8,5,62.5,502
Restricted,True,-6.700000000000003,8,5,62.5,502
Restricted,True,-3.299999999999997,8,5,62.5,502
Restricted,True,0.0,8,4,50.0,502
Restricted,False,-20.0,8,4,50.0,503
Restricted,False,-16.700000000000003,8,6,75.0,503
Restricted,False,-13.299999999999997,8,6,75.0,503
Restricted,False,-10.0,8,6,75.0,503
Restricted,False,-6.700000000000003,8,8,100.0,503
Restricted,False,-3.299999999999997,8,7,87.5,503
Restricted,False,0.0,8,6,75.0,503
Restricted,True,-20.0,8,6,75.0,503
Restricted,True,-16.700000000000003,8,6,75.0,503
Restricted,True,-13.299999999999997,8,3,37.5,503
Restricted,True,-10.0,8,5,62.5,503
Restricted,True,-6.700000000000003,8,6,75.0,503
Restricted,True,-3.299999999999997,8,6,75.0,503
Restricted,True,0.0,8,5,62.5,503
Restricted,False,-20.0,8,4,50.0,504
Restricted,False,-16.700000000000003,8,7,87.5,504
Restricted,False,-13.299999999999997,8,4,50.0,504
Restricted,False,-10.0,8,8,100.0,504
Restricted,False,-6.700000000000003,8,8,100.0,504
Restricted,False,-3.299999999999997,8,6,75.0,504
Restricted,False,0.0,8,6,75.0,504
Restricted,True,-20.0,8,5,62.5,504
Restricted,True,-16.700000000000003,8,6,75.0,504
Restricted,True,-13.299999999999997,8,5,62.5,504
Restricted,True,-10.0,8,6,75.0,504
Restricted,True,-6.700000000000003,8,8,100.0,504
Restricted,True,-3.299999999999997,8,5,62.5,504
Restricted,True,0.0,8,7,87.5,504
Restricted,False,-20.0,8,4,50.0,505
Restricted,False,-16.700000000000003,8,8,100.0,505
Restricted,False,-13.299999999999997,8,7,87.5,505
Restricted,False,-10.0,8,5,62.5,505
Restricted,False,-6.700000000000003,8,8,100.0,505
Restricted,False,-3.299999999999997,8,6,75.0,505
Restricted,False,0.0,8,7,87.5,505
Restricted,True,-20.0,8,6,75.0,505
Restricted,True,-16.700000000000003,8,7,87.5,505
Restricted,True,-13.299999999999997,8,4,50.0,505
Restricted,True,-10.0,8,4,50.0,505
Restricted,True,-6.700000000000003,8,6,75.0,505
Restricted,True,-3.299999999999997,8,6,75.0,505
Restricted,True,0.0,8,8,100.0,505
Restricted,False,-20.0,8,5,62.5,506
Restricted,False,-16.700000000000003,8,7,87.5,506
Restricted,False,-13.299999999999997,8,6,75.0,506
Restricted,False,-10.0,8,7,87.5,506
Restricted,False,-6.700000000000003,8,8,100.0,506
Restricted,False,-3.299999999999997,8,7,87.5,506
Restricted,False,0.0,8,4,50.0,506
Restricted,True,-20.0,8,5,62.5,506
Restricted,True,-16.700000000000003,8,5,62.5,506
Restricted,True,-13.299999999999997,8,5,62.5,506
Restricted,True,-10.0,8,7,87.5,506
Restricted,True,-6.700000000000003,8,6,75.0,506
Restricted,True,-3.299999999999997,8,5,62.5,506
Restricted,True,0.0,8,8,100.0,506
Restricted,False,-20.0,8,5,62.5,507
Restricted,False,-16.700000000000003,8,6,75.0,507
Restricted,False,-13.299999999999997,8,5,62.5,507
Restricted,False,-10.0,8,6,75.0,507
Restricted,False,-6.700000000000003,8,7,87.5,507
Restricted,False,-3.299999999999997,8,6,75.0,507
Restricted,False,0.0,8,6,75.0,507
Restricted,True,-20.0,8,4,50.0,507
Restricted,True,-16.700000000000003,8,3,37.5,507
Restricted,True,-13.299999999999997,8,5,62.5,507
Restricted,True,-10.0,8,8,100.0,507
Restricted,True,-6.700000000000003,8,8,100.0,507
Restricted,True,-3.299999999999997,8,6,75.0,507
Restricted,True,0.0,8,7,87.5,507
Restricted,False,-20.0,8,5,62.5,508
Restricted,False,-16.700000000000003,8,8,100.0,508
Restricted,False,-13.299999999999997,8,6,75.0,508
Restricted,False,-10.0,8,6,75.0,508
Restricted,False,-6.700000000000003,8,7,87.5,508
Restricted,False,-3.299999999999997,8,8,100.0,508
Restricted,False,0.0,8,6,75.0,508
Restricted,True,-20.0,8,4,50.0,508
Restricted,True,-16.700000000000003,8,7,87.5,508
Restricted,True,-13.299999999999997,8,6,75.0,508
Restricted,True,-10.0,8,4,50.0,508
Restricted,True,-6.700000000000003,8,5,62.5,508
Restricted,True,-3.299999999999997,8,5,62.5,508
Restricted,True,0.0,8,6,75.0,508
Restricted,False,-20.0,8,2,25.0,509
Restricted,False,-16.700000000000003,8,6,75.0,509
Restricted,False,-13.299999999999997,8,5,62.5,509
Restricted,False,-10.0,8,6,75.0,509
Restricted,False,-6.700000000000003,8,8,100.0,509
Restricted,False,-3.299999999999997,8,7,87.5,509
Restricted,False,0.0,8,7,87.5,509
Restricted,True,-20.0,8,4,50.0,509
Restricted,True,-16.700000000000003,8,4,50.0,509
Restricted,True,-13.299999999999997,8,5,62.5,509
Restricted,True,-10.0,8,6,75.0,509
Restricted,True,-6.700000000000003,8,6,75.0,509
Restricted,True,-3.299999999999997,8,6,75.0,509
Restricted,True,0.0,8,6,75.0,509
Restricted,False,-20.0,8,5,62.5,510
Restricted,False,-16.700000000000003,8,7,87.5,510
Restricted,False,-13.299999999999997,8,6,75.0,510
Restricted,False,-10.0,8,7,87.5,510
Restricted,False,-6.700000000000003,8,7,87.5,510
Restricted,False,-3.299999999999997,8,7,87.5,510
Restricted,False,0.0,8,4,50.0,510
Restricted,True,-20.0,8,7,87.5,510
Restricted,True,-16.700000000000003,8,4,50.0,510
Restricted,True,-13.299999999999997,8,5,62.5,510
Restricted,True,-10.0,8,6,75.0,510
Restricted,True,-6.700000000000003,8,5,62.5,510
Restricted,True,-3.299999999999997,8,5,62.5,510
Restricted,True,0.0,8,7,87.5,510
Restricted,False,-20.0,8,6,75.0,511
Restricted,False,-16.700000000000003,8,7,87.5,511
Restricted,False,-13.299999999999997,8,7,87.5,511
Restricted,False,-10.0,8,5,62.5,511
Restricted,False,-6.700000000000003,8,7,87.5,511
Restricted,False,-3.299999999999997,8,7,87.5,511
Restricted,False,0.0,8,7,87.5,511
Restricted,True,-20.0,8,5,62.5,511
Restricted,True,-16.700000000000003,8,4,50.0,511
Restricted,True,-13.299999999999997,8,5,62.5,511
Restricted,True,-10.0,8,5,62.5,511
Restricted,True,-6.700000000000003,8,5,62.5,511
Restricted,True,-3.299999999999997,8,6,75.0,511
Restricted,True,0.0,8,6,75.0,511
Restricted,False,-20.0,8,4,50.0,512
Restricted,False,-16.700000000000003,8,7,87.5,512
Restricted,False,-13.299999999999997,8,5,62.5,512
Restricted,False,-10.0,8,7,87.5,512
Restricted,False,-6.700000000000003,8,6,75.0,512
Restricted,False,-3.299999999999997,8,6,75.0,512
Restricted,False,0.0,8,6,75.0,512
Restricted,True,-20.0,8,5,62.5,512
Restricted,True,-16.700000000000003,8,5,62.5,512
Restricted,True,-13.299999999999997,8,4,50.0,512
Restricted,True,-10.0,8,7,87.5,512
Restricted,True,-6.700000000000003,8,4,50.0,512
Restricted,True,-3.299999999999997,8,4,50.0,512
Restricted,True,0.0,8,7,87.5,512
Restricted,False,-20.0,8,4,50.0,513
Restricted,False,-16.700000000000003,8,8,100.0,513
Restricted,False,-13.299999999999997,8,5,62.5,513
Restricted,False,-10.0,8,7,87.5,513
Restricted,False,-6.700000000000003,8,6,75.0,513
Restricted,False,-3.299999999999997,8,8,100.0,513
Restricted,False,0.0,8,7,87.5,513
Restricted,True,-20.0,8,3,37.5,513
Restricted,True,-16.700000000000003,8,4,50.0,513
Restricted,True,-13.299999999999997,8,4,50.0,513
Restricted,True,-10.0,8,5,62.5,513
Restricted,True,-6.700000000000003,8,5,62.5,513
Restricted,True,-3.299999999999997,8,6,75.0,513
Restricted,True,0.0,8,4,50.0,513
Restricted,False,-20.0,8,4,50.0,514
Restricted,False,-16.700000000000003,8,6,75.0,514
Restricted,False,-13.299999999999997,8,6,75.0,514
Restricted,False,-10.0,8,6,75.0,514
Restricted,False,-6.700000000000003,8,6,75.0,514
Restricted,False,-3.299999999999997,8,7,87.5,514
Restricted,False,0.0,8,7,87.5,514
Restricted,True,-20.0,8,4,50.0,514
Restricted,True,-16.700000000000003,8,6,75.0,514
Restricted,True,-13.299999999999997,8,5,62.5,514
Restricted,True,-10.0,8,7,87.5,514
Restricted,True,-6.700000000000003,8,6,75.0,514
Restricted,True,-3.299999999999997,8,5,62.5,514
Restricted,True,0.0,8,8,100.0,514
Restricted,False,-20.0,8,4,50.0,515
Restricted,False,-16.700000000000003,8,6,75.0,515
Restricted,False,-13.299999999999997,8,7,87.5,515
Restricted,False,-10.0,8,7,87.5,515
Restricted,False,-6.700000000000003,8,7,87.5,515
Restricted,False,-3.299999999999997,8,8,100.0,515
Restricted,False,0.0,8,6,75.0,515
Restricted,True,-20.0,8,4,50.0,515
Restricted,True,-16.700000000000003,8,6,75.0,515
Restricted,True,-13.299999999999997,8,3,37.5,515
Restricted,True,-10.0,8,4,50.0,515
Restricted,True,-6.700000000000003,8,5,62.5,515
Restricted,True,-3.299999999999997,8,6,75.0,515
Restricted,True,0.0,8,7,87.5,515
Restricted,False,-20.0,8,5,62.5,516
Restricted,False,-16.700000000000003,8,7,87.5,516
Restricted,False,-13.299999999999997,8,6,75.0,516
Restricted,False,-10.0,8,7,87.5,516
Restricted,False,-6.700000000000003,8,7,87.5,516
Restricted,False,-3.299999999999997,8,7,87.5,516
Restricted,False,0.0,8,6,75.0,516
Restricted,True,-20.0,8,5,62.5,516
Restricted,True,-16.700000000000003,8,3,37.5,516
Restricted,True,-13.299999999999997,8,5,62.5,516
Restricted,True,-10.0,8,5,62.5,516
Restricted,True,-6.700000000000003,8,6,75.0,516
Restricted,True,-3.299999999999997,8,5,62.5,516
Restricted,True,0.0,8,7,87.5,516
Restricted,False,-20.0,8,4,50.0,517
Restricted,False,-16.700000000000003,8,8,100.0,517
Restricted,False,-13.299999999999997,8,8,100.0,517
Restricted,False,-10.0,8,6,75.0,517
Restricted,False,-6.700000000000003,8,7,87.5,517
Restricted,False,-3.299999999999997,8,6,75.0,517
Restricted,False,0.0,8,6,75.0,517
Restricted,True,-20.0,8,5,62.5,517
Restricted,True,-16.700000000000003,8,4,50.0,517
Restricted,True,-13.299999999999997,8,6,75.0,517
Restricted,True,-10.0,8,6,75.0,517
Restricted,True,-6.700000000000003,8,6,75.0,517
Restricted,True,-3.299999999999997,8,5,62.5,517
Restricted,True,0.0,8,5,62.5,517
Restricted,False,-20.0,8,3,37.5,518
Restricted,False,-16.700000000000003,8,8,100.0,518
Restricted,False,-13.299999999999997,8,7,87.5,518
Restricted,False,-10.0,8,8,100.0,518
Restricted,False,-6.700000000000003,8,7,87.5,518
Restricted,False,-3.299999999999997,8,7,87.5,518
Restricted,False,0.0,8,7,87.5,518
Restricted,True,-20.0,8,4,50.0,518
Restricted,True,-16.700000000000003,8,5,62.5,518
Restricted,True,-13.299999999999997,8,5,62.5,518
Restricted,True,-10.0,8,4,50.0,518
Restricted,True,-6.700000000000003,8,6,75.0,518
Restricted,True,-3.299999999999997,8,5,62.5,518
Restricted,True,0.0,8,5,62.5,518
Restricted,False,-20.0,8,4,50.0,519
Restricted,False,-16.700000000000003,8,7,87.5,519
Restricted,False,-13.299999999999997,8,6,75.0,519
Restricted,False,-10.0,8,7,87.5,519
Restricted,False,-6.700000000000003,8,8,100.0,519
Restricted,False,-3.299999999999997,8,7,87.5,519
Restricted,False,0.0,8,5,62.5,519
Restricted,True,-20.0,8,4,50.0,519
Restricted,True,-16.700000000000003,8,6,75.0,519
Restricted,True,-13.299999999999997,8,4,50.0,519
Restricted,True,-10.0,8,7,87.5,519
Restricted,True,-6.700000000000003,8,5,62.5,519
Restricted,True,-3.299999999999997,8,5,62.5,519
Restricted,True,0.0,8,7,87.5,519
Restricted,False,-20.0,8,3,37.5,520
Restricted,False,-16.700000000000003,8,6,75.0,520
Restricted,False,-13.299999999999997,8,7,87.5,520
Restricted,False,-10.0,8,6,75.0,520
Restricted,False,-6.700000000000003,8,8,100.0,520
Restricted,False,-3.299999999999997,8,8,100.0,520
Restricted,False,0.0,8,6,75.0,520
Restricted,True,-20.0,8,5,62.5,520
Restricted,True,-16.700000000000003,8,7,87.5,520
Restricted,True,-13.299999999999997,8,5,62.5,520
Restricted,True,-10.0,8,6,75.0,520
Restricted,True,-6.700000000000003,8,3,37.5,520
Restricted,True,-3.299999999999997,8,6,75.0,520
Restricted,True,0.0,8,5,62.5,520
Restricted,False,-20.0,8,3,37.5,521
Restricted,False,-16.700000000000003,8,6,75.0,521
Restricted,False,-13.299999999999997,8,8,100.0,521
Restricted,False,-10.0,8,7,87.5,521
Restricted,False,-6.700000000000003,8,7,87.5,521
Restricted,False,-3.299999999999997,8,5,62.5,521
Restricted,False,0.0,8,6,75.0,521
Restricted,True,-20.0,8,6,75.0,521
Restricted,True,-16.700000000000003,8,4,50.0,521
Restricted,True,-13.299999999999997,8,4,50.0,521
Restricted,True,-10.0,8,5,62.5,521
Restricted,True,-6.700000000000003,8,7,87.5,521
Restricted,True,-3.299999999999997,8,6,75.0,521
Restricted,True,0.0,8,5,62.5,521
Restricted,False,-20.0,8,2,25.0,522
Restricted,False,-16.700000000000003,8,7,87.5,522
Restricted,False,-13.299999999999997,8,7,87.5,522
Restricted,False,-10.0,8,6,75.0,522
Restricted,False,-6.700000000000003,8,8,100.0,522
Restricted,False,-3.299999999999997,8,6,75.0,522
Restricted,False,0.0,8,6,75.0,522
Restricted,True,-20.0,8,5,62.5,522
Restricted,True,-16.700000000000003,8,7,87.5,522
Restricted,True,-13.299999999999997,8,2,25.0,522
Restricted,True,-10.0,8,3,37.5,522
Restricted,True,-6.700000000000003,8,6,75.0,522
Restricted,True,-3.299999999999997,8,4,50.0,522
Restricted,True,0.0,8,7,87.5,522
Restricted,False,-20.0,8,4,50.0,523
Restricted,False,-16.700000000000003,8,6,75.0,523
Restricted,False,-13.299999999999997,8,6,75.0,523
Restricted,False,-10.0,8,5,62.5,523
Restricted,False,-6.700000000000003,8,7,87.5,523
Restricted,False,-3.299999999999997,8,7,87.5,523
Restricted,False,0.0,8,4,50.0,523
Restricted,True,-20.0,8,2,25.0,523
Restricted,True,-16.700000000000003,8,5,62.5,523
Restricted,True,-13.299999999999997,8,3,37.5,523
Restricted,True,-10.0,8,5,62.5,523
Restricted,True,-6.700000000000003,8,6,75.0,523
Restricted,True,-3.299999999999997,8,5,62.5,523
Restricted,True,0.0,8,6,75.0,523
Restricted,False,-20.0,8,2,25.0,524
Restricted,False,-16.700000000000003,8,8,100.0,524
Restricted,False,-13.299999999999997,8,7,87.5,524
Restricted,False,-10.0,8,6,75.0,524
Restricted,False,-6.700000000000003,8,6,75.0,524
Restricted,False,-3.299999999999997,8,6,75.0,524
Restricted,False,0.0,8,6,75.0,524
Restricted,True,-20.0,8,4,50.0,524
Restricted,True,-16.700000000000003,8,6,75.0,524
Restricted,True,-13.299999999999997,8,5,62.5,524
Restricted,True,-10.0,8,3,37.5,524
Restricted,True,-6.700000000000003,8,5,62.5,524
Restricted,True,-3.299999999999997,8,5,62.5,524
Restricted,True,0.0,8,7,87.5,524
Restricted,False,-20.0,8,3,37.5,525
Restricted,False,-16.700000000000003,8,7,87.5,525
Restricted,False,-13.299999999999997,8,7,87.5,525
Restricted,False,-10.0,8,7,87.5,525
Restricted,False,-6.700000000000003,8,6,75.0,525
Restricted,False,-3.299999999999997,8,7,87.5,525
Restricted,False,0.0,8,6,75.0,525
Restricted,True,-20.0,8,8,100.0,525
Restricted,True,-16.700000000000003,8,6,75.0,525
Restricted,True,-13.299999999999997,8,6,75.0,525
Restricted,True,-10.0,8,5,62.5,525
Restricted,True,-6.700000000000003,8,4,50.0,525
Restricted,True,-3.299999999999997,8,6,75.0,525
Restricted,True,0.0,8,6,75.0,525
Restricted,False,-20.0,8,4,50.0,526
Restricted,False,-16.700000000000003,8,8,100.0,526
Restricted,False,-13.299999999999997,8,6,75.0,526
Restricted,False,-10.0,8,6,75.0,526
Restricted,False,-6.700000000000003,8,8,100.0,526
Restricted,False,-3.299999999999997,8,7,87.5,526
Restricted,False,0.0,8,5,62.5,526
Restricted,True,-20.0,8,4,50.0,526
Restricted,True,-16.700000000000003,8,6,75.0,526
Restricted,True,-13.299999999999997,8,5,62.5,526
Restricted,True,-10.0,8,4,50.0,526
Restricted,True,-6.700000000000003,8,3,37.5,526
Restricted,True,-3.299999999999997,8,5,62.5,526
Restricted,True,0.0,8,6,75.0,526
Restricted,False,-20.0,8,4,50.0,527
Restricted,False,-16.700000000000003,8,7,87.5,527
Restricted,False,-13.299999999999997,8,5,62.5,527
Restricted,False,-10.0,8,6,75.0,527
Restricted,False,-6.700000000000003,8,8,100.0,527
Restricted,False,-3.299999999999997,8,7,87.5,527
Restricted,False,0.0,8,8,100.0,527
Restricted,True,-20.0,8,4,50.0,527
Restricted,True,-16.700000000000003,8,4,50.0,527
Restricted,True,-13.299999999999997,8,4,50.0,527
Restricted,True,-10.0,8,4,50.0,527
Restricted,True,-6.700000000000003,8,5,62.5,527
Restricted,True,-3.299999999999997,8,5,62.5,527
Restricted,True,0.0,8,5,62.5,527
Restricted,False,-20.0,8,6,75.0,528
Restricted,False,-16.700000000000003,8,8,100.0,528
Restricted,False,-13.299999999999997,8,7,87.5,528
Restricted,False,-10.0,8,7,87.5,528
Restricted,False,-6.700000000000003,8,8,100.0,528
Restricted,False,-3.299999999999997,8,6,75.0,528
Restricted,False,0.0,8,6,75.0,528
Restricted,True,-20.0,8,3,37.5,528
Restricted,True,-16.700000000000003,8,8,100.0,528
Restricted,True,-13.299999999999997,8,3,37.5,528
Restricted,True,-10.0,8,5,62.5,528
Restricted,True,-6.700000000000003,8,5,62.5,528
Restricted,True,-3.299999999999997,8,5,62.5,528
Restricted,True,0.0,8,7,87.5,528
Restricted,False,-20.0,8,5,62.5,529
Restricted,False,-16.700000000000003,8,7,87.5,529
Restricted,False,-13.299999999999997,8,6,75.0,529
Restricted,False,-10.0,8,6,75.0,529
Restricted,False,-6.700000000000003,8,8,100.0,529
Restricted,False,-3.299999999999997,8,6,75.0,529
Restricted,False,0.0,8,7,87.5,529
Restricted,True,-20.0,8,3,37.5,529
Restricted,True,-16.700000000000003,8,4,50.0,529
Restricted,True,-13.299999999999997,8,3,37.5,529
Restricted,True,-10.0,8,6,75.0,529
Restricted,True,-6.700000000000003,8,4,50.0,529
Restricted,True,-3.299999999999997,8,6,75.0,529
Restricted,True,0.0,8,5,62.5,529
Restricted,False,-20.0,8,4,50.0,530
Restricted,False,-16.700000000000003,8,8,100.0,530
Restricted,False,-13.299999999999997,8,6,75.0,530
Restricted,False,-10.0,8,6,75.0,530
Restricted,False,-6.700000000000003,8,6,75.0,530
Restricted,False,-3.299999999999997,8,6,75.0,530
Restricted,False,0.0,8,5,62.5,530
Restricted,True,-20.0,8,3,37.5,530
Restricted,True,-16.700000000000003,8,4,50.0,530
Restricted,True,-13.299999999999997,8,5,62.5,530
Restricted,True,-10.0,8,6,75.0,530
Restricted,True,-6.700000000000003,8,6,75.0,530
Restricted,True,-3.299999999999997,8,6,75.0,530
Restricted,True,0.0,8,6,75.0,530
Restricted,False,-20.0,8,4,50.0,531
Restricted,False,-16.700000000000003,8,6,75.0,531
Restricted,False,-13.299999999999997,8,6,75.0,531
Restricted,False,-10.0,8,5,62.5,531
Restricted,False,-6.700000000000003,8,7,87.5,531
Restricted,False,-3.299999999999997,8,8,100.0,531
Restricted,False,0.0,8,6,75.0,531
Restricted,True,-20.0,8,3,37.5,531
Restricted,True,-16.700000000000003,8,5,62.5,531
Restricted,True,-13.299999999999997,8,4,50.0,531
Restricted,True,-10.0,8,5,62.5,531
Restricted,True,-6.700000000000003,8,6,75.0,531
Restricted,True,-3.299999999999997,8,4,50.0,531
Restricted,True,0.0,8,5,62.5,531
Restricted,False,-20.0,8,2,25.0,532
Restricted,False,-16.700000000000003,8,7,87.5,532
Restricted,False,-13.299999999999997,8,7,87.5,532
Restricted,False,-10.0,8,7,87.5,532
Restricted,False,-6.700000000000003,8,7,87.5,532
Restricted,False,-3.299999999999997,8,8,100.0,532
Restricted,False,0.0,8,6,75.0,532
Restricted,True,-20.0,8,5,62.5,532
Restricted,True,-16.700000000000003,8,7,87.5,532
Restricted,True,-13.299999999999997,8,6,75.0,532
Restricted,True,-10.0,8,6,75.0,532
Restricted,True,-6.700000000000003,8,4,50.0,532
Restricted,True,-3.299999999999997,8,6,75.0,532
Restricted,True,0.0,8,7,87.5,532
Restricted,False,-20.0,8,3,37.5,533
Restricted,False,-16.700000000000003,8,6,75.0,533
Restricted,False,-13.299999999999997,8,6,75.0,533
Restricted,False,-10.0,8,8,100.0,533
Restricted,False,-6.700000000000003,8,7,87.5,533
Restricted,False,-3.299999999999997,8,5,62.5,533
Restricted,False,0.0,8,5,62.5,533
Restricted,True,-20.0,8,3,37.5,533
Restricted,True,-16.700000000000003,8,4,50.0,533
Restricted,True,-13.299999999999997,8,5,62.5,533
Restricted,True,-10.0,8,5,62.5,533
Restricted,True,-6.700000000000003,8,6,75.0,533
Restricted,True,-3.299999999999997,8,6,75.0,533
Restricted,True,0.0,8,8,100.0,533
Restricted,False,-20.0,8,4,50.0,534
Restricted,False,-16.700000000000003,8,6,75.0,534
Restricted,False,-13.299999999999997,8,5,62.5,534
Restricted,False,-10.0,8,7,87.5,534
Restricted,False,-6.700000000000003,8,7,87.5,534
Restricted,False,-3.299999999999997,8,7,87.5,534
Restricted,False,0.0,8,6,75.0,534
Restricted,True,-20.0,8,4,50.0,534
Restricted,True,-16.700000000000003,8,7,87.5,534
Restricted,True,-13.299999999999997,8,4,50.0,534
Restricted,True,-10.0,8,7,87.5,534
Restricted,True,-6.700000000000003,8,4,50.0,534
Restricted,True,-3.299999999999997,8,4,50.0,534
Restricted,True,0.0,8,5,62.5,534
Restricted,False,-20.0,8,4,50.0,535
Restricted,False,-16.700000000000003,8,7,87.5,535
Restricted,False,-13.299999999999997,8,7,87.5,535
Restricted,False,-10.0,8,7,87.5,535
Restricted,False,-6.700000000000003,8,7,87.5,535
Restricted,False,-3.299999999999997,8,6,75.0,535
Restricted,False,0.0,8,7,87.5,535
Restricted,True,-20.0,8,4,50.0,535
Restricted,True,-16.700000000000003,8,4,50.0,535
Restricted,True,-13.299999999999997,8,6,75.0,535
Restricted,True,-10.0,8,4,50.0,535
Restricted,True,-6.700000000000003,8,3,37.5,535
Restricted,True,-3.299999999999997,8,4,50.0,535
Restricted,True,0.0,8,7,87.5,535
Restricted,False,-20.0,8,2,25.0,536
Restricted,False,-16.700000000000003,8,8,100.0,536
Restricted,False,-13.299999999999997,8,7,87.5,536
Restricted,False,-10.0,8,5,62.5,536
Restricted,False,-6.700000000000003,8,7,87.5,536
Restricted,False,-3.299999999999997,8,7,87.5,536
Restricted,False,0.0,8,7,87.5,536
Restricted,True,-20.0,8,4,50.0,536
Restricted,True,-16.700000000000003,8,4,50.0,536
Restricted,True,-13.299999999999997,8,3,37.5,536
Restricted,True,-10.0,8,5,62.5,536
Restricted,True,-6.700000000000003,8,7,87.5,536
Restricted,True,-3.299999999999997,8,4,50.0,536
Restricted,True,0.0,8,7,87.5,536
Restricted,False,-20.0,8,2,25.0,537
